timestamp,track_id,object_class,range_m,azimuth_deg,elevation_deg,radial_velocity_mps,rcs_dbsm,snr_db,confidence
2026-06-29T12:27:47,1005,person,78.93,-116.6,-4.98,1.76,-5.0,32.4,0.93
2026-06-29T12:27:47,1004,person,83.06,16.11,-9.62,7.32,-12.5,18.7,0.53
2026-06-29T12:27:47,1010,vehicle,112.92,68.16,18.6,1.37,5.9,23.9,0.68
2026-06-29T12:27:47,1008,person,26.5,66.68,15.3,6.85,15.8,13.2,0.5
2026-06-29T12:27:48,1006,drone,32.65,-157.64,1.04,11.34,3.6,8.2,0.5
2026-06-29T12:27:48,1008,unknown,88.64,135.5,7.02,9.33,6.9,20.5,0.59
2026-06-29T12:27:48,1002,person,89.17,-62.4,7.01,-5.14,9.6,34.0,0.97
2026-06-29T12:27:48,1003,person,30.7,-81.59,10.25,14.02,14.9,23.3,0.67
2026-06-29T12:27:48,1005,bicycle,86.83,-92.04,16.21,6.95,6.8,14.6,0.5
2026-06-29T12:27:48,1001,person,54.32,7.65,-3.87,4.75,-1.9,22.2,0.63
2026-06-29T12:27:48,1010,person,108.51,-121.82,8.87,9.27,22.4,24.3,0.69
2026-06-29T12:27:49,1010,unknown,65.05,-63.55,8.45,-12.99,-1.3,21.2,0.61
2026-06-29T12:27:49,1009,person,17.3,177.66,-4.51,-9.03,-13.5,14.5,0.5
2026-06-29T12:27:49,1002,person,6.02,109.71,4.37,-6.19,-9.4,32.7,0.93
2026-06-29T12:27:49,1005,person,33.63,60.5,16.93,3.28,9.2,24.8,0.71
2026-06-29T12:27:50,1005,vehicle,92.99,26.02,-2.81,-14.43,-4.8,20.1,0.57
2026-06-29T12:27:50,1008,person,30.38,-176.82,19.7,-2.1,-14.6,15.3,0.5
2026-06-29T12:27:50,1007,person,107.71,85.45,7.84,-0.96,16.4,20.3,0.58
2026-06-29T12:27:50,1004,unknown,81.42,-102.06,-9.39,-13.43,-8.1,28.1,0.8
2026-06-29T12:27:50,1009,unknown,114.23,-120.19,15.96,12.2,-0.3,22.0,0.63
2026-06-29T12:27:50,1006,person,68.32,-90.28,-6.15,-12.78,-6.2,26.8,0.77
2026-06-29T12:27:50,1010,vehicle,74.52,148.08,-7.96,-2.86,19.6,31.8,0.91
2026-06-29T12:27:51,1010,person,90.8,-64.14,19.59,-10.22,-4.9,32.9,0.94
2026-06-29T12:27:51,1005,vehicle,89.42,164.05,9.11,-4.49,16.8,27.6,0.79
2026-06-29T12:27:52,1009,bicycle,38.13,-49.08,-1.18,10.25,7.8,32.2,0.92
2026-06-29T12:27:52,1011,vehicle,97.21,-103.62,10.62,-13.02,-13.0,27.6,0.79
2026-06-29T12:27:52,1002,vehicle,95.09,-96.36,0.62,-4.27,19.8,23.9,0.68
2026-06-29T12:27:52,1001,person,57.12,60.28,1.65,9.91,19.1,30.7,0.88
2026-06-29T12:27:52,1006,unknown,88.26,41.34,-6.05,6.82,8.7,10.1,0.5
2026-06-29T12:27:52,1010,unknown,101.34,55.2,17.03,-0.57,-2.3,31.6,0.9
2026-06-29T12:27:53,1004,person,91.79,10.08,2.67,13.05,3.7,18.3,0.52
2026-06-29T12:27:53,1008,person,91.18,17.45,-4.32,0.77,16.5,21.7,0.62
2026-06-29T12:27:53,1003,person,44.03,-72.69,19.45,-14.63,-2.4,33.4,0.95
2026-06-29T12:27:53,1010,vehicle,44.92,-115.94,12.52,13.05,20.0,31.8,0.91
2026-06-29T12:27:53,1007,bicycle,76.18,-9.56,13.77,-12.25,23.5,16.0,0.5
2026-06-29T12:27:54,1006,vehicle,59.29,17.5,-3.38,11.45,-8.1,21.1,0.6
2026-06-29T12:27:54,1008,unknown,11.49,-175.32,3.99,-1.95,-1.4,9.1,0.5
2026-06-29T12:27:55,1004,person,65.17,-34.16,0.41,-10.12,-8.7,16.2,0.5
2026-06-29T12:27:55,1001,unknown,77.55,-122.5,16.57,-1.05,18.0,15.1,0.5
2026-06-29T12:27:55,1003,vehicle,117.78,-73.39,19.45,-13.54,-12.0,18.9,0.54
2026-06-29T12:27:55,1011,person,41.34,21.82,-2.89,6.67,18.8,22.3,0.64
2026-06-29T12:27:56,1012,person,46.91,-72.86,9.84,-5.81,-11.0,11.4,0.5
2026-06-29T12:27:56,1009,person,106.07,-131.53,6.92,-1.93,-1.3,22.0,0.63
2026-06-29T12:27:56,1008,vehicle,59.91,51.81,17.48,11.62,20.6,28.6,0.82
2026-06-29T12:27:56,1006,person,63.23,34.1,3.71,2.31,9.6,14.8,0.5
2026-06-29T12:27:56,1003,person,69.08,7.07,4.77,-10.78,5.1,8.2,0.5
2026-06-29T12:27:56,1001,person,8.73,-12.21,0.44,-1.46,-1.1,14.0,0.5
2026-06-29T12:27:56,1005,person,51.06,47.75,10.83,7.57,-10.1,20.4,0.58
2026-06-29T12:27:57,1007,person,4.57,-104.29,-9.38,10.9,11.0,11.3,0.5
2026-06-29T12:27:57,1005,vehicle,87.92,61.56,3.29,-4.84,9.9,16.0,0.5
2026-06-29T12:27:57,1001,unknown,107.61,21.11,6.69,-4.94,-14.6,29.7,0.85
2026-06-29T12:27:57,1012,person,110.14,26.4,-9.19,10.89,7.2,8.5,0.5
2026-06-29T12:27:57,1010,bicycle,67.57,31.02,2.23,6.39,-3.6,12.2,0.5
2026-06-29T12:27:58,1009,person,92.11,-96.97,19.25,11.81,24.3,31.8,0.91
2026-06-29T12:27:58,1008,vehicle,102.22,-128.65,0.52,9.68,5.3,17.3,0.5
2026-06-29T12:27:58,1004,person,37.89,-104.51,-4.87,4.34,9.0,33.9,0.97
2026-06-29T12:27:58,1012,unknown,43.43,-94.37,15.27,-8.13,-13.8,32.6,0.93
2026-06-29T12:27:58,1005,bicycle,31.42,-112.02,7.24,-14.09,20.9,25.3,0.72
2026-06-29T12:27:58,1002,person,31.28,-134.1,4.55,-11.04,15.9,13.0,0.5
2026-06-29T12:27:58,1007,drone,17.7,-113.2,13.17,-7.95,14.8,32.1,0.92
2026-06-29T12:27:58,1006,person,28.72,48.48,9.52,-10.86,5.1,22.4,0.64
2026-06-29T12:27:59,1008,person,8.74,124.78,-6.56,7.64,6.0,10.9,0.5
2026-06-29T12:27:59,1001,person,96.71,93.97,17.29,5.74,4.0,25.4,0.73
2026-06-29T12:27:59,1003,person,107.41,-92.8,1.79,4.94,4.4,13.5,0.5
2026-06-29T12:27:59,1007,person,36.52,-138.12,6.39,6.38,19.9,25.8,0.74
2026-06-29T12:27:59,1011,person,21.56,79.1,18.23,9.4,-4.3,26.8,0.77
2026-06-29T12:27:59,1012,person,12.14,167.72,-1.16,9.99,14.5,23.0,0.66
2026-06-29T12:27:59,1006,person,114.4,12.67,8.08,-12.34,24.6,22.1,0.63
2026-06-29T12:28:00,1009,bicycle,86.09,97.95,9.14,-0.13,-14.6,8.7,0.5
2026-06-29T12:28:00,1002,unknown,110.15,-117.62,-3.99,10.38,15.9,23.2,0.66
2026-06-29T12:28:00,1008,person,10.83,-38.84,8.12,-0.28,11.1,14.6,0.5
2026-06-29T12:28:00,1005,vehicle,29.1,79.58,10.11,13.53,11.4,34.1,0.97
2026-06-29T12:28:00,1006,bicycle,70.46,109.92,2.95,-5.18,-12.0,22.2,0.63
2026-06-29T12:28:00,1003,vehicle,19.0,54.19,-7.84,-14.1,-13.4,10.2,0.5
2026-06-29T12:28:01,1006,drone,90.8,-76.87,4.58,-14.31,-6.2,23.0,0.66
2026-06-29T12:28:01,1005,bicycle,60.4,-5.88,-1.97,-6.27,20.3,8.6,0.5
2026-06-29T12:28:01,1001,unknown,57.69,-114.27,-5.72,-3.9,-5.6,21.1,0.6
2026-06-29T12:28:01,1012,person,25.06,69.43,12.79,-2.96,22.1,29.5,0.84
2026-06-29T12:28:02,1012,person,109.91,114.61,8.1,-11.33,6.3,17.9,0.51
2026-06-29T12:28:02,1008,vehicle,41.74,162.42,9.52,13.21,2.4,18.0,0.51
2026-06-29T12:28:03,1006,person,31.63,82.29,7.57,2.7,23.0,13.4,0.5
2026-06-29T12:28:03,1007,person,47.26,96.26,13.25,-2.72,20.1,16.3,0.5
2026-06-29T12:28:03,1004,person,26.42,-89.59,17.21,10.41,24.8,17.1,0.5
2026-06-29T12:28:03,1005,unknown,109.37,39.99,-9.67,2.87,10.5,21.2,0.61
2026-06-29T12:28:03,1008,unknown,66.82,175.88,-0.49,7.66,1.2,22.5,0.64
2026-06-29T12:28:03,1003,person,59.73,-68.55,10.9,7.35,3.4,11.4,0.5
2026-06-29T12:28:04,1002,unknown,39.86,-166.51,2.82,-0.71,-9.7,10.1,0.5
2026-06-29T12:28:04,1008,unknown,82.19,104.4,-8.62,-14.62,2.8,17.7,0.51
2026-06-29T12:28:04,1009,vehicle,52.53,-37.91,3.65,0.67,12.6,16.1,0.5
2026-06-29T12:28:04,1001,drone,83.64,-13.12,15.71,10.04,0.2,12.5,0.5
2026-06-29T12:28:04,1007,person,84.18,-41.47,10.19,-1.61,21.1,19.5,0.56
2026-06-29T12:28:05,1001,unknown,59.99,98.53,4.46,6.64,23.8,14.8,0.5
2026-06-29T12:28:05,1005,person,42.81,110.35,1.88,13.3,10.7,12.5,0.5
2026-06-29T12:28:05,1006,unknown,90.3,37.36,9.98,-11.27,-1.1,18.1,0.52
2026-06-29T12:28:06,1003,bicycle,16.25,-111.76,-5.69,5.44,-14.6,27.1,0.77
2026-06-29T12:28:06,1010,person,57.15,39.09,17.04,1.68,8.3,29.3,0.84
2026-06-29T12:28:06,1012,person,75.6,-13.03,1.59,4.85,-8.7,32.5,0.93
2026-06-29T12:28:06,1008,person,81.61,-141.05,17.41,-8.14,14.7,8.9,0.5
2026-06-29T12:28:07,1010,person,101.35,-155.92,12.97,-14.27,4.7,21.1,0.6
2026-06-29T12:28:07,1008,unknown,66.03,-117.04,-2.94,12.96,10.7,16.4,0.5
2026-06-29T12:28:07,1009,unknown,50.75,-138.38,0.27,7.03,8.4,26.0,0.74
2026-06-29T12:28:07,1006,vehicle,24.12,134.61,-9.71,0.58,-12.0,9.7,0.5
2026-06-29T12:28:07,1002,unknown,12.29,-84.77,10.0,-0.64,13.9,21.0,0.6
2026-06-29T12:28:07,1003,person,94.86,41.0,1.67,14.93,-3.4,13.4,0.5
2026-06-29T12:28:07,1001,vehicle,55.51,-106.54,-8.63,-1.83,10.2,16.1,0.5
2026-06-29T12:28:08,1001,person,24.09,-47.71,-2.93,-2.72,-11.8,32.4,0.93
2026-06-29T12:28:08,1004,person,58.48,94.41,4.4,9.97,6.4,8.4,0.5
2026-06-29T12:28:08,1002,vehicle,18.05,41.13,15.4,-9.08,-8.4,17.8,0.51
2026-06-29T12:28:08,1012,person,114.59,10.98,19.61,-4.25,-2.5,28.2,0.81
2026-06-29T12:28:08,1008,vehicle,86.6,-176.23,4.24,5.51,3.4,30.1,0.86
2026-06-29T12:28:09,1003,person,68.07,-168.29,-1.77,12.83,20.2,18.6,0.53
2026-06-29T12:28:09,1009,vehicle,10.26,-147.22,5.9,-13.39,-0.1,17.3,0.5
2026-06-29T12:28:10,1011,person,107.33,3.17,2.24,8.59,23.1,29.6,0.85
2026-06-29T12:28:10,1003,person,115.14,-129.5,6.33,9.33,17.4,15.1,0.5
2026-06-29T12:28:10,1008,person,47.6,-169.57,0.79,2.38,-5.1,25.9,0.74
2026-06-29T12:28:10,1009,person,65.77,25.67,4.43,6.13,20.5,17.3,0.5
2026-06-29T12:28:10,1001,vehicle,28.99,-62.2,-6.22,-6.98,9.3,10.2,0.5
2026-06-29T12:28:10,1010,unknown,67.26,-95.49,6.32,2.47,-7.8,22.0,0.63
2026-06-29T12:28:10,1006,vehicle,67.78,-48.27,5.38,6.68,7.8,31.9,0.91
2026-06-29T12:28:11,1012,vehicle,97.26,83.03,5.53,7.17,8.9,34.7,0.99
2026-06-29T12:28:11,1004,person,18.45,157.42,15.63,-8.45,12.5,25.0,0.71
2026-06-29T12:28:11,1008,vehicle,66.97,114.41,12.46,14.98,21.9,22.1,0.63
2026-06-29T12:28:11,1006,person,40.58,-138.12,-7.22,-6.46,22.0,25.9,0.74
2026-06-29T12:28:11,1007,unknown,110.88,-135.48,-9.86,-10.61,20.4,17.9,0.51
2026-06-29T12:28:12,1006,vehicle,92.96,8.36,10.87,-8.3,-9.6,31.1,0.89
2026-06-29T12:28:12,1010,bicycle,54.54,163.22,9.93,1.17,2.7,34.2,0.98
2026-06-29T12:28:12,1012,person,85.65,-15.89,1.94,-4.02,-14.8,24.7,0.71
2026-06-29T12:28:13,1011,unknown,65.34,160.4,8.27,-5.22,2.5,9.6,0.5
2026-06-29T12:28:13,1008,person,69.4,-94.5,-4.58,-10.85,-7.2,21.2,0.61
2026-06-29T12:28:13,1010,unknown,48.87,-57.56,-2.33,13.56,-13.1,28.3,0.81
2026-06-29T12:28:13,1003,unknown,57.98,-137.04,-7.31,-9.9,18.8,11.8,0.5
2026-06-29T12:28:13,1007,vehicle,22.58,-38.03,18.64,-0.34,11.8,24.9,0.71
2026-06-29T12:28:13,1001,vehicle,102.4,179.33,7.06,4.81,-5.3,34.6,0.99
2026-06-29T12:28:13,1012,unknown,3.36,76.28,6.17,-7.67,-3.4,23.8,0.68
2026-06-29T12:28:13,1005,person,18.01,101.13,16.21,-10.83,-8.9,27.6,0.79
2026-06-29T12:28:14,1012,person,47.15,-106.68,5.05,3.84,-11.6,12.0,0.5
2026-06-29T12:28:14,1007,unknown,4.7,-113.32,-3.32,-0.83,10.3,30.3,0.87
2026-06-29T12:28:14,1011,bicycle,104.16,-172.32,14.16,14.53,16.2,13.3,0.5
2026-06-29T12:28:14,1004,person,55.8,-91.7,15.91,-3.31,-8.6,23.9,0.68
2026-06-29T12:28:14,1001,person,12.28,32.77,0.3,3.95,11.7,32.3,0.92
2026-06-29T12:28:14,1010,unknown,43.13,-150.77,13.47,11.36,-8.7,28.9,0.83
2026-06-29T12:28:14,1009,bicycle,67.96,-21.82,0.44,13.83,15.9,18.3,0.52
2026-06-29T12:28:14,1003,bicycle,28.12,-132.12,10.46,-8.4,17.7,27.0,0.77
2026-06-29T12:28:15,1010,unknown,13.9,-68.74,1.75,-6.25,-5.9,8.3,0.5
2026-06-29T12:28:15,1001,person,81.6,-98.33,7.34,-4.94,-6.0,34.3,0.98
2026-06-29T12:28:16,1012,person,99.1,-175.3,-4.77,0.83,5.2,25.6,0.73
2026-06-29T12:28:16,1003,vehicle,27.81,-40.5,0.01,11.06,-12.5,31.6,0.9
2026-06-29T12:28:16,1007,bicycle,92.12,-40.52,17.87,13.21,8.0,9.8,0.5
2026-06-29T12:28:17,1005,bicycle,46.73,107.72,1.52,-3.13,-9.2,26.2,0.75
2026-06-29T12:28:17,1007,vehicle,38.36,-130.07,2.38,-9.6,-2.8,9.0,0.5
2026-06-29T12:28:17,1009,person,66.26,78.09,4.88,-0.56,20.1,32.9,0.94
2026-06-29T12:28:18,1004,unknown,26.17,82.32,9.4,-11.25,6.5,34.9,0.99
2026-06-29T12:28:18,1009,bicycle,61.98,64.64,-3.87,-3.08,21.8,21.6,0.62
2026-06-29T12:28:18,1007,unknown,102.82,-108.2,4.95,13.39,8.7,18.0,0.51
2026-06-29T12:28:18,1010,unknown,37.22,64.75,17.65,-5.12,1.2,8.6,0.5
2026-06-29T12:28:18,1008,vehicle,109.65,112.27,-4.84,-1.49,23.4,17.5,0.5
2026-06-29T12:28:18,1006,person,108.3,125.66,10.33,1.17,-14.7,14.6,0.5
2026-06-29T12:28:18,1001,unknown,6.04,-109.97,-6.45,9.4,20.7,24.9,0.71
2026-06-29T12:28:19,1001,bicycle,41.97,-163.27,14.12,1.73,3.8,18.7,0.53
2026-06-29T12:28:19,1006,unknown,18.49,-143.36,17.09,-4.47,-9.8,8.3,0.5
2026-06-29T12:28:19,1002,vehicle,110.79,179.43,15.14,-5.0,-4.5,18.0,0.51
2026-06-29T12:28:19,1012,vehicle,20.16,28.49,-2.2,-7.45,3.5,15.6,0.5
2026-06-29T12:28:19,1009,bicycle,65.59,-145.47,15.73,6.24,9.6,31.8,0.91
2026-06-29T12:28:19,1008,drone,52.29,-62.64,7.23,-6.11,12.3,18.1,0.52
2026-06-29T12:28:19,1005,person,89.67,103.16,-9.11,-8.89,10.7,25.9,0.74
2026-06-29T12:28:20,1010,bicycle,109.75,-134.5,12.95,5.75,-0.7,22.0,0.63
2026-06-29T12:28:20,1005,person,109.26,-176.25,10.57,-10.18,-6.4,16.4,0.5
2026-06-29T12:28:20,1009,unknown,104.89,-166.29,18.97,-4.52,-13.4,25.6,0.73
2026-06-29T12:28:20,1008,drone,69.65,68.86,5.5,-14.09,-8.5,19.2,0.55
2026-06-29T12:28:20,1011,bicycle,6.88,-7.8,-4.8,-5.52,-4.5,21.4,0.61
2026-06-29T12:28:20,1001,person,70.9,-20.32,9.83,7.46,11.0,28.4,0.81
2026-06-29T12:28:21,1007,person,78.59,158.22,3.78,0.83,11.5,30.2,0.86
2026-06-29T12:28:21,1002,bicycle,81.29,45.65,3.04,-9.49,1.9,18.9,0.54
2026-06-29T12:28:22,1008,person,117.71,152.85,19.2,-5.86,-2.5,9.8,0.5
2026-06-29T12:28:22,1005,vehicle,87.98,164.95,-0.94,6.81,21.9,20.4,0.58
2026-06-29T12:28:22,1003,person,115.44,-150.02,13.39,-6.16,22.9,25.4,0.73
2026-06-29T12:28:22,1010,person,76.68,-49.17,-4.23,14.94,-4.7,31.1,0.89
2026-06-29T12:28:22,1004,bicycle,77.54,148.86,6.25,7.56,-12.0,30.4,0.87
2026-06-29T12:28:22,1007,person,100.8,9.6,10.99,9.08,17.3,16.1,0.5
2026-06-29T12:28:23,1002,unknown,16.66,-157.71,18.2,0.37,20.1,9.9,0.5
2026-06-29T12:28:23,1006,unknown,36.0,87.77,17.62,4.22,2.0,8.9,0.5
2026-06-29T12:28:23,1007,unknown,41.38,95.25,12.32,6.42,23.2,17.4,0.5
2026-06-29T12:28:23,1012,bicycle,17.42,135.67,19.79,8.44,-9.4,15.1,0.5
2026-06-29T12:28:23,1001,person,64.93,15.93,-6.7,-2.32,21.8,29.8,0.85
2026-06-29T12:28:23,1008,person,104.88,-8.75,10.12,0.74,-5.1,12.2,0.5
2026-06-29T12:28:24,1010,person,60.66,29.16,13.16,-8.29,-0.3,22.9,0.65
2026-06-29T12:28:24,1006,drone,26.05,11.93,5.06,-11.65,8.6,18.3,0.52
2026-06-29T12:28:24,1008,person,42.33,22.28,13.41,5.04,-9.6,24.3,0.69
2026-06-29T12:28:24,1005,unknown,38.23,107.54,2.2,-14.04,-9.6,20.7,0.59
2026-06-29T12:28:24,1011,vehicle,43.74,47.69,-4.31,-5.29,-3.9,13.1,0.5
2026-06-29T12:28:24,1009,vehicle,51.54,-125.58,-3.49,-1.98,-14.5,12.0,0.5
2026-06-29T12:28:24,1001,person,85.32,-80.78,-2.0,3.83,-7.7,21.5,0.61
2026-06-29T12:28:24,1002,person,39.71,-4.9,7.99,2.53,15.9,21.5,0.61
2026-06-29T12:28:25,1002,person,71.67,-90.15,-3.93,-8.32,15.1,31.4,0.9
2026-06-29T12:28:25,1010,vehicle,98.27,-24.62,-9.1,-12.99,22.7,21.3,0.61
2026-06-29T12:28:26,1011,vehicle,99.5,27.14,17.81,-6.8,9.9,34.9,0.99
2026-06-29T12:28:26,1010,vehicle,10.81,-166.09,8.4,10.73,3.1,16.3,0.5
2026-06-29T12:28:26,1012,unknown,34.86,118.58,-5.73,-3.59,17.9,16.8,0.5
2026-06-29T12:28:26,1008,unknown,115.69,-131.32,7.94,10.28,-9.6,20.5,0.59
2026-06-29T12:28:27,1012,vehicle,15.63,-24.92,0.12,13.58,12.2,11.5,0.5
2026-06-29T12:28:27,1008,person,99.49,42.49,4.06,9.34,7.9,14.0,0.5
2026-06-29T12:28:27,1004,bicycle,34.44,51.35,-5.02,6.28,8.7,10.7,0.5
2026-06-29T12:28:27,1001,unknown,43.48,102.97,15.75,-13.48,13.3,19.2,0.55
2026-06-29T12:28:27,1006,unknown,91.06,10.51,18.87,9.08,-14.8,11.8,0.5
2026-06-29T12:28:27,1007,vehicle,78.86,-171.04,0.36,-2.75,-5.1,32.8,0.94
2026-06-29T12:28:28,1005,person,111.25,-122.67,13.79,1.49,22.0,30.3,0.87
2026-06-29T12:28:28,1001,person,16.05,83.53,2.18,1.38,21.3,18.1,0.52
2026-06-29T12:28:28,1010,unknown,7.01,-2.56,12.04,1.17,18.9,22.3,0.64
2026-06-29T12:28:28,1008,drone,10.2,136.61,16.54,10.92,-8.9,8.3,0.5
2026-06-29T12:28:28,1007,person,101.02,-147.0,19.98,-0.44,-10.5,20.3,0.58
2026-06-29T12:28:28,1002,vehicle,81.95,114.79,16.03,5.33,6.4,34.4,0.98
2026-06-29T12:28:28,1012,drone,23.93,16.07,6.75,-10.2,-9.5,17.4,0.5
2026-06-29T12:28:28,1009,drone,33.83,69.69,-0.17,-13.28,-1.7,8.2,0.5
2026-06-29T12:28:29,1010,person,45.8,143.04,-2.09,8.75,19.5,20.6,0.59
2026-06-29T12:28:29,1011,person,33.54,-6.14,8.95,13.16,-7.8,25.2,0.72
2026-06-29T12:28:29,1006,person,99.2,4.15,7.22,-10.69,18.7,22.2,0.63
2026-06-29T12:28:29,1004,vehicle,58.36,121.36,18.59,1.46,-9.3,30.4,0.87
2026-06-29T12:28:29,1002,vehicle,68.5,-159.8,-3.91,2.06,4.2,17.7,0.51
2026-06-29T12:28:29,1009,vehicle,74.5,136.91,-3.67,-1.72,6.7,17.6,0.5
2026-06-29T12:28:29,1003,vehicle,34.92,-81.39,-9.03,1.32,4.5,31.3,0.89
2026-06-29T12:28:30,1004,bicycle,107.18,90.22,10.71,-11.86,13.2,10.7,0.5
2026-06-29T12:28:30,1009,person,86.1,99.67,1.92,-6.57,-2.4,22.1,0.63
2026-06-29T12:28:31,1004,bicycle,105.61,-120.1,5.31,-9.57,-14.6,18.8,0.54
2026-06-29T12:28:31,1012,bicycle,76.27,146.08,4.97,-0.43,-13.7,30.0,0.86
2026-06-29T12:28:31,1006,unknown,70.11,2.06,17.24,-1.49,2.5,25.2,0.72
2026-06-29T12:28:31,1007,person,65.39,61.97,11.6,-7.22,1.9,14.2,0.5
2026-06-29T12:28:31,1009,bicycle,18.26,-173.13,16.59,-4.67,-3.0,9.9,0.5
2026-06-29T12:28:31,1002,person,88.16,124.76,15.85,7.02,10.6,22.5,0.64
2026-06-29T12:28:31,1005,bicycle,50.65,-19.27,-6.88,2.7,14.2,30.6,0.87
2026-06-29T12:28:31,1010,bicycle,104.96,113.25,18.74,4.34,21.8,26.2,0.75
2026-06-29T12:28:32,1002,person,78.45,-146.83,8.93,4.38,-10.9,27.0,0.77
2026-06-29T12:28:32,1012,vehicle,3.05,157.01,-7.9,-5.69,9.5,9.7,0.5
2026-06-29T12:28:32,1009,person,86.86,142.23,12.3,-5.26,13.8,20.8,0.59
2026-06-29T12:28:32,1006,person,93.0,7.46,2.3,-0.87,4.3,13.1,0.5
2026-06-29T12:28:32,1001,person,50.82,-58.21,-0.8,-4.16,-7.2,26.4,0.75
2026-06-29T12:28:32,1007,unknown,35.65,-177.52,0.78,-2.04,1.0,19.4,0.55
2026-06-29T12:28:32,1011,person,39.53,45.28,14.91,0.62,16.1,26.5,0.76
2026-06-29T12:28:33,1008,person,101.85,-22.8,17.86,2.35,-5.9,26.3,0.75
2026-06-29T12:28:33,1012,bicycle,50.34,-141.43,-0.97,-2.49,11.3,13.1,0.5
2026-06-29T12:28:34,1005,bicycle,76.19,73.72,3.38,4.61,10.2,33.4,0.95
2026-06-29T12:28:34,1004,person,63.01,157.0,-1.0,8.98,19.9,19.5,0.56
2026-06-29T12:28:34,1001,person,72.39,88.49,-4.27,2.16,-14.1,33.9,0.97
2026-06-29T12:28:34,1008,person,108.47,148.09,-8.4,14.75,11.8,18.3,0.52
2026-06-29T12:28:34,1007,bicycle,105.6,96.07,0.41,-9.78,12.5,28.6,0.82
2026-06-29T12:28:35,1009,person,77.02,102.4,5.84,-12.89,10.2,15.9,0.5
2026-06-29T12:28:35,1001,unknown,55.57,-158.34,-1.4,11.57,10.7,13.1,0.5
2026-06-29T12:28:36,1010,bicycle,105.22,-170.58,3.65,-13.35,12.7,23.6,0.67
2026-06-29T12:28:36,1007,person,104.59,-127.83,14.39,-1.33,-14.6,19.1,0.55
2026-06-29T12:28:37,1005,person,75.72,-36.42,10.69,14.69,17.2,19.6,0.56
2026-06-29T12:28:37,1009,unknown,33.68,133.23,17.55,11.38,24.7,33.0,0.94
2026-06-29T12:28:37,1002,person,66.33,31.09,19.24,-5.5,20.9,32.1,0.92
2026-06-29T12:28:37,1011,bicycle,44.61,-121.63,-5.66,-0.23,7.1,25.7,0.73
2026-06-29T12:28:37,1004,vehicle,108.46,62.67,11.71,10.66,0.2,29.8,0.85
2026-06-29T12:28:38,1004,person,102.29,-75.81,-7.91,-2.22,12.1,10.4,0.5
2026-06-29T12:28:38,1009,bicycle,105.9,-79.76,5.57,-7.12,1.8,14.9,0.5
2026-06-29T12:28:38,1001,bicycle,69.76,-148.66,7.58,12.26,2.2,13.4,0.5
2026-06-29T12:28:38,1003,person,62.97,143.38,9.85,3.2,9.0,21.8,0.62
2026-06-29T12:28:38,1007,drone,100.11,-103.51,-1.08,-10.47,18.1,33.3,0.95
2026-06-29T12:28:38,1008,person,109.13,13.76,17.71,-3.38,-1.2,24.8,0.71
2026-06-29T12:28:38,1012,person,54.07,-40.35,3.72,-14.25,19.9,31.4,0.9
2026-06-29T12:28:39,1008,unknown,11.67,-96.58,6.34,3.51,2.7,16.6,0.5
2026-06-29T12:28:39,1005,person,106.93,-174.99,17.72,-9.24,18.0,28.6,0.82
2026-06-29T12:28:39,1010,unknown,5.88,-142.96,2.88,10.07,4.6,11.0,0.5
2026-06-29T12:28:40,1002,vehicle,67.97,20.31,11.26,11.32,-12.9,12.3,0.5
2026-06-29T12:28:40,1011,unknown,36.65,2.06,-8.07,-3.7,-2.8,13.3,0.5
2026-06-29T12:28:41,1006,person,119.82,81.11,7.09,-5.9,6.4,23.4,0.67
2026-06-29T12:28:41,1012,person,40.79,2.49,15.39,6.27,21.6,21.2,0.61
2026-06-29T12:28:41,1008,person,37.45,118.62,8.11,10.49,3.6,31.9,0.91
2026-06-29T12:28:41,1007,person,115.78,-125.7,9.59,-1.1,9.5,21.1,0.6
2026-06-29T12:28:42,1011,unknown,113.67,-154.3,-3.97,-11.45,3.6,34.8,0.99
2026-06-29T12:28:42,1007,vehicle,14.63,-67.21,5.85,14.13,3.7,13.5,0.5
2026-06-29T12:28:42,1004,bicycle,53.57,-155.42,-0.19,-6.36,7.0,10.8,0.5
2026-06-29T12:28:42,1010,vehicle,34.11,-93.48,11.05,1.32,-2.4,16.0,0.5
2026-06-29T12:28:42,1008,vehicle,97.65,-12.8,-1.65,4.19,2.5,28.5,0.81
2026-06-29T12:28:42,1001,drone,100.6,19.67,8.9,2.48,14.7,25.8,0.74
2026-06-29T12:28:43,1005,person,107.74,-119.55,18.95,3.31,18.2,12.9,0.5
2026-06-29T12:28:43,1009,bicycle,88.17,62.82,1.43,-2.69,11.7,8.2,0.5
2026-06-29T12:28:44,1001,person,112.26,-36.44,-7.16,-4.61,21.6,14.4,0.5
2026-06-29T12:28:44,1002,person,66.97,108.55,6.31,-13.32,23.3,26.2,0.75
2026-06-29T12:28:44,1011,person,48.89,-169.29,2.7,5.52,15.5,21.0,0.6
2026-06-29T12:28:44,1007,drone,77.29,-112.39,3.09,-13.8,16.8,27.8,0.79
2026-06-29T12:28:44,1006,unknown,65.48,150.15,17.13,-2.25,-5.2,24.4,0.7
2026-06-29T12:28:45,1008,drone,102.71,-28.12,11.06,-11.58,9.1,24.7,0.71
2026-06-29T12:28:45,1009,unknown,80.01,-16.95,14.85,-13.06,-11.0,18.4,0.53
