timestamp,core_id,sample_id,depth_top_cm,depth_bottom_cm,depth_mid_cm,penetration_force_n,drill_current_a,rotation_speed_rpm,regolith_temp_c,bulk_density_g_cm3,sample_mass_g,grain_size_median_um,cohesion_kpa,moisture_percent,volatile_flag,rock_fragment_percent,sample_quality,confidence
2026-06-29T12:30:53,core_03,core_03_0053,13,14,13.5,99.71,1.974,111.8,-39.31,1.728,10.158,23.1,1.239,0,none,13.72,partial,0.765
2026-06-29T12:30:54,core_03,core_03_0054,14,15,14.5,109.38,1.907,106.7,-39.12,1.687,10.387,23.3,1.467,0,none,10.04,good,0.921
2026-06-29T12:30:55,core_03,core_03_0055,14,15,14.5,105.12,1.894,105.6,-39.24,1.728,11.337,40.9,1.334,0,none,12.15,good,0.903
2026-06-29T12:30:56,core_03,core_03_0056,0,1,0.5,40.45,1.28,115.0,-41.97,1.493,8.368,39.5,0.376,0,none,3.08,good,0.937
2026-06-29T12:30:57,core_03,core_03_0057,1,2,1.5,39.14,1.228,115.6,-42.07,1.484,7.164,38.5,0.525,0,none,7.44,good,0.947
2026-06-29T12:30:58,core_03,core_03_0058,2,3,2.5,46.26,1.255,119.0,-41.17,1.473,8.221,25.6,0.439,0,none,5.44,good,0.91
2026-06-29T12:30:59,core_03,core_03_0059,3,4,3.5,57.07,1.353,118.2,-41.57,1.503,7.761,23.1,0.618,0,none,8.74,good,0.937
2026-06-29T12:31:00,core_03,core_03_0060,4,5,4.5,51.58,1.497,113.3,-41.1,1.567,8.062,25.9,0.735,0,none,4.17,good,0.919
2026-06-29T12:31:01,core_03,core_03_0061,5,6,5.5,60.22,1.495,114.0,-41.17,1.539,9.47,39.0,0.772,0,none,8.13,good,0.913
2026-06-29T12:31:02,core_03,core_03_0062,6,7,6.5,64.51,1.502,112.5,-40.87,1.602,9.321,20.9,0.846,0,none,6.28,good,0.924
2026-06-29T12:31:03,core_03,core_03_0063,7,8,7.5,70.66,1.561,113.4,-40.16,1.59,9.896,23.1,1.025,0,none,10.14,good,0.926
2026-06-29T12:31:04,core_03,core_03_0064,8,9,8.5,77.65,1.58,113.5,-39.91,1.58,8.79,31.6,1.059,0,none,7.63,good,0.946
2026-06-29T12:31:05,core_03,core_03_0065,9,10,9.5,81.88,1.681,114.0,-40.37,1.614,9.497,41.9,0.975,0,none,8.91,good,0.919
2026-06-29T12:31:06,core_03,core_03_0066,10,11,10.5,90.38,1.773,109.3,-39.69,1.607,9.794,25.6,1.12,0,none,8.93,good,0.959
2026-06-29T12:31:07,core_03,core_03_0067,11,12,11.5,91.2,1.886,110.5,-39.36,1.648,9.595,30.4,1.184,0,none,9.88,good,0.938
2026-06-29T12:31:08,core_03,core_03_0068,12,13,12.5,101.21,1.828,109.2,-39.21,1.712,10.114,35.8,1.255,0,none,9.57,good,0.939
2026-06-29T12:31:09,core_03,core_03_0069,13,14,13.5,103.51,1.981,106.5,-38.75,1.667,10.176,32.0,1.391,0,none,8.9,good,0.904
2026-06-29T12:31:10,core_03,core_03_0070,14,15,14.5,110.65,1.895,108.4,-38.57,1.694,10.329,36.4,1.475,0,none,14.26,partial,0.747
2026-06-29T12:31:11,core_03,core_03_0071,14,15,14.5,111.12,1.899,110.7,-39.12,1.714,10.158,25.7,1.368,0,none,11.78,good,0.936
2026-06-29T12:31:12,core_03,core_03_0072,0,1,0.5,39.46,1.15,117.1,-41.98,1.471,7.928,41.1,0.3,0,none,7.36,good,0.913
2026-06-29T12:31:13,core_03,core_03_0073,1,2,1.5,47.33,1.303,118.7,-41.75,1.507,8.003,38.4,0.467,0,none,6.18,good,0.93
2026-06-29T12:31:14,core_03,core_03_0074,2,3,2.5,51.03,1.261,116.2,-41.26,1.511,7.562,29.9,0.499,0,none,7.71,good,0.949
2026-06-29T12:31:15,core_03,core_03_0075,3,4,3.5,52.05,1.371,117.1,-40.96,1.516,7.951,43.9,0.577,0,none,3.5,good,0.947
2026-06-29T12:31:16,core_03,core_03_0076,4,5,4.5,59.53,1.369,115.9,-41.33,1.56,8.558,38.5,0.774,0,none,7.17,good,0.928
2026-06-29T12:31:17,core_03,core_03_0077,5,6,5.5,58.38,1.423,111.8,-41.2,1.544,9.094,34.1,0.903,0,none,9.81,good,0.901
2026-06-29T12:31:18,core_03,core_03_0078,6,7,6.5,70.27,1.548,114.4,-40.37,1.578,9.163,33.9,0.857,0,none,5.93,good,0.908
2026-06-29T12:31:19,core_03,core_03_0079,7,8,7.5,75.23,1.644,111.4,-40.24,1.627,8.445,38.0,1.038,0,none,8.7,good,0.958
2026-06-29T12:31:20,core_03,core_03_0080,8,9,8.5,74.44,1.578,113.6,-40.38,1.601,9.46,36.9,1.039,0,none,11.87,good,0.906
2026-06-29T12:31:21,core_03,core_03_0081,9,10,9.5,87.74,1.723,108.8,-39.61,1.612,9.178,39.1,1.098,0,none,9.08,good,0.902
2026-06-29T12:31:22,core_03,core_03_0082,10,11,10.5,90.63,1.75,108.0,-40.02,1.655,9.354,35.2,1.045,0,none,13.1,partial,0.736
2026-06-29T12:31:23,core_03,core_03_0083,11,12,11.5,95.17,1.863,111.5,-39.35,1.647,10.406,37.3,1.304,0,none,8.09,good,0.951
2026-06-29T12:31:24,core_03,core_03_0084,12,13,12.5,90.73,1.888,112.4,-39.36,1.712,9.8,26.1,1.179,0,none,13.46,partial,0.757
2026-06-29T12:31:25,core_03,core_03_0085,13,14,13.5,96.84,1.944,107.5,-38.91,1.736,10.816,42.9,1.404,0,none,14.11,partial,0.766
2026-06-29T12:31:26,core_03,core_03_0086,14,15,14.5,109.83,1.912,105.7,-39.31,1.756,10.752,24.6,1.47,0,none,9.49,good,0.962
2026-06-29T12:31:27,core_03,core_03_0087,14,15,14.5,106.74,2.037,111.1,-38.9,1.724,9.898,24.8,1.335,0,none,10.23,good,0.966
2026-06-29T12:31:28,core_03,core_03_0088,0,1,0.5,41.46,1.281,116.6,-41.77,1.481,8.321,36.9,0.272,0,none,2.65,good,0.936
2026-06-29T12:31:29,core_03,core_03_0089,1,2,1.5,44.1,1.275,115.7,-41.81,1.483,7.14,34.1,0.458,0,none,5.85,good,0.908
2026-06-29T12:31:30,core_03,core_03_0090,2,3,2.5,43.39,1.329,115.7,-41.15,1.525,7.258,22.0,0.451,0,none,2.93,good,0.944
2026-06-29T12:31:31,core_03,core_03_0091,3,4,3.5,58.2,1.374,116.7,-41.14,1.54,8.858,28.0,0.548,0,none,8.19,good,0.927
2026-06-29T12:31:32,core_03,core_03_0092,4,5,4.5,57.46,1.491,114.9,-40.93,1.521,7.669,25.7,0.766,0,none,5.67,good,0.946
2026-06-29T12:31:33,core_03,core_03_0093,5,6,5.5,60.62,1.479,111.4,-40.99,1.565,8.017,43.7,0.901,0,none,7.18,good,0.917
2026-06-29T12:31:34,core_03,core_03_0094,6,7,6.5,65.93,1.597,114.9,-40.29,1.577,8.487,30.6,0.92,0,none,4.97,good,0.964
2026-06-29T12:31:35,core_03,core_03_0095,7,8,7.5,75.18,1.63,110.3,-40.5,1.561,8.868,38.4,0.899,0,none,8.51,good,0.906
2026-06-29T12:31:36,core_03,core_03_0096,8,9,8.5,82.23,1.682,115.2,-40.23,1.598,9.911,41.6,0.929,0,none,11.3,good,0.936
2026-06-29T12:31:37,core_03,core_03_0097,9,10,9.5,81.29,1.706,111.8,-40.09,1.645,9.169,38.9,1.042,0,none,12.56,good,0.967
2026-06-29T12:31:38,core_03,core_03_0098,10,11,10.5,86.36,1.804,113.8,-40.13,1.638,9.592,35.9,1.036,0,none,10.59,good,0.94
2026-06-29T12:31:39,core_03,core_03_0099,11,12,11.5,96.59,1.755,107.6,-39.22,1.696,9.564,36.5,1.182,0,none,8.63,good,0.929
2026-06-29T12:31:40,core_03,core_03_0100,12,13,12.5,91.54,1.859,112.3,-39.72,1.677,10.3,26.3,1.397,0,none,10.43,good,0.969
2026-06-29T12:31:41,core_03,core_03_0101,13,14,13.5,97.45,1.986,109.6,-38.76,1.715,11.102,35.3,1.28,0,none,13.21,partial,0.771
2026-06-29T12:31:42,core_03,core_03_0102,14,15,14.5,109.05,1.965,106.5,-38.99,1.722,11.26,32.6,1.378,0,none,10.72,good,0.937
2026-06-29T12:31:43,core_03,core_03_0103,14,15,14.5,111.28,2.023,105.9,-38.55,1.745,10.114,35.0,1.346,0,none,13.82,partial,0.726
2026-06-29T12:31:44,core_03,core_03_0104,0,1,0.5,42.23,1.193,115.0,-41.97,1.422,8.373,39.2,0.527,0,none,2.65,good,0.943
2026-06-29T12:31:45,core_03,core_03_0105,1,2,1.5,45.29,1.306,119.1,-42.03,1.501,8.413,40.0,0.498,0,none,3.61,good,0.908
2026-06-29T12:31:46,core_03,core_03_0106,2,3,2.5,43.16,1.355,116.6,-41.22,1.496,7.445,36.8,0.565,0,none,6.7,good,0.958
2026-06-29T12:31:47,core_03,core_03_0107,3,4,3.5,57.54,1.328,118.1,-41.53,1.538,7.974,45.9,0.668,0,none,3.7,good,0.913
2026-06-29T12:31:48,core_03,core_03_0108,4,5,4.5,57.01,1.428,115.7,-41.25,1.54,8.941,37.7,0.633,0,none,9.33,good,0.928
2026-06-29T12:31:49,core_03,core_03_0109,5,6,5.5,65.45,1.561,117.2,-40.77,1.591,7.928,46.5,0.737,0,none,7.64,good,0.962
2026-06-29T12:31:50,core_03,core_03_0110,6,7,6.5,72.29,1.538,113.1,-40.49,1.551,8.247,35.5,0.867,0,none,10.84,good,0.911
2026-06-29T12:31:51,core_03,core_03_0111,7,8,7.5,75.25,1.656,110.0,-40.07,1.601,8.697,45.5,0.917,0,none,6.22,good,0.911
2026-06-29T12:31:52,core_03,core_03_0112,8,9,8.5,78.86,1.624,111.8,-40.53,1.584,8.534,35.0,0.992,0,none,9.89,good,0.905
2026-06-29T12:31:53,core_03,core_03_0113,9,10,9.5,76.9,1.719,112.6,-40.09,1.605,10.272,26.7,1.02,0,none,10.3,good,0.959
2026-06-29T12:31:54,core_03,core_03_0114,10,11,10.5,86.61,1.714,108.2,-40.1,1.622,9.417,27.7,1.082,0,none,13.08,partial,0.739
2026-06-29T12:31:55,core_03,core_03_0115,11,12,11.5,88.98,1.802,110.0,-39.51,1.625,10.687,33.3,1.109,0,none,8.99,good,0.969
2026-06-29T12:31:56,core_03,core_03_0116,12,13,12.5,96.31,1.838,111.3,-39.03,1.699,10.34,42.3,1.323,0,none,14.03,partial,0.768
2026-06-29T12:31:57,core_03,core_03_0117,13,14,13.5,103.94,1.994,107.0,-38.74,1.669,10.441,31.9,1.295,0,none,11.0,good,0.968
2026-06-29T12:31:58,core_03,core_03_0118,14,15,14.5,104.78,1.894,107.4,-38.66,1.725,10.981,41.1,1.52,0,none,11.16,good,0.958
2026-06-29T12:31:59,core_03,core_03_0119,14,15,14.5,108.56,1.933,109.3,-38.73,1.73,11.268,24.8,1.431,0,possible_trace,12.07,good,0.904
2026-06-29T12:32:00,core_03,core_03_0120,0,1,0.5,31.62,1.197,120.0,-42.1,1.486,6.994,30.4,0.272,0,none,6.33,good,0.942
2026-06-29T12:32:01,core_03,core_03_0121,1,2,1.5,46.05,1.204,115.3,-41.64,1.452,7.632,42.3,0.555,0,none,6.73,good,0.903
2026-06-29T12:32:02,core_03,core_03_0122,2,3,2.5,46.13,1.405,117.1,-41.13,1.5,8.343,24.5,0.538,0,none,6.08,good,0.911
2026-06-29T12:32:03,core_03,core_03_0123,3,4,3.5,57.92,1.368,116.8,-41.17,1.502,8.582,29.0,0.544,0,none,4.79,good,0.95
2026-06-29T12:32:04,core_03,core_03_0124,4,5,4.5,63.03,1.408,117.1,-41.4,1.509,8.465,36.3,0.575,0,none,8.51,good,0.93
2026-06-29T12:32:05,core_03,core_03_0125,5,6,5.5,61.93,1.568,114.9,-40.65,1.561,7.939,40.6,0.666,0,none,8.63,good,0.906
2026-06-29T12:32:06,core_03,core_03_0126,6,7,6.5,72.82,1.605,111.1,-40.36,1.582,8.406,44.9,0.747,0,none,7.31,good,0.907
2026-06-29T12:32:07,core_03,core_03_0127,7,8,7.5,66.56,1.546,112.4,-40.58,1.577,8.598,27.3,0.946,0,none,7.92,good,0.921
2026-06-29T12:32:08,core_03,core_03_0128,8,9,8.5,72.69,1.623,112.9,-40.04,1.648,9.266,24.7,0.987,0,none,7.67,good,0.95
2026-06-29T12:32:09,core_03,core_03_0129,9,10,9.5,76.55,1.712,114.0,-39.79,1.664,9.963,46.7,1.177,0,none,7.05,good,0.953
2026-06-29T12:32:10,core_03,core_03_0130,10,11,10.5,87.67,1.797,111.5,-39.56,1.672,9.614,43.7,1.225,0,none,13.09,partial,0.729
2026-06-29T12:32:11,core_03,core_03_0131,11,12,11.5,92.65,1.881,109.5,-39.75,1.681,10.715,28.1,1.181,0,none,12.07,good,0.921
2026-06-29T12:32:12,core_03,core_03_0132,12,13,12.5,96.05,1.821,109.0,-39.34,1.688,10.009,32.8,1.374,0,none,10.53,good,0.903
2026-06-29T12:32:13,core_03,core_03_0133,13,14,13.5,96.13,1.957,111.3,-39.17,1.663,9.72,40.2,1.294,0,none,8.75,good,0.938
2026-06-29T12:32:14,core_03,core_03_0134,14,15,14.5,107.64,2.051,105.7,-38.62,1.728,10.979,40.4,1.333,0,none,10.04,good,0.943
2026-06-29T12:32:15,core_03,core_03_0135,14,15,14.5,106.05,1.953,108.1,-38.76,1.742,10.749,30.7,1.325,0,none,13.13,partial,0.733
2026-06-29T12:32:16,core_03,core_03_0136,0,1,0.5,36.63,1.168,120.5,-42.25,1.477,7.365,44.8,0.405,0,none,3.54,good,0.923
2026-06-29T12:32:17,core_03,core_03_0137,1,2,1.5,38.04,1.251,118.5,-41.29,1.485,8.56,32.1,0.42,0,none,4.28,good,0.936
2026-06-29T12:32:18,core_03,core_03_0138,2,3,2.5,49.95,1.349,115.4,-41.85,1.502,7.794,30.5,0.662,0,none,7.9,good,0.953
2026-06-29T12:32:19,core_03,core_03_0139,3,4,3.5,53.43,1.416,113.6,-41.33,1.545,8.236,37.4,0.575,0,none,5.81,good,0.901
2026-06-29T12:32:20,core_03,core_03_0140,4,5,4.5,61.28,1.41,114.5,-41.11,1.559,8.376,32.8,0.802,0,none,4.83,good,0.93
2026-06-29T12:32:21,core_03,core_03_0141,5,6,5.5,65.73,1.423,114.4,-41.21,1.528,7.917,34.7,0.689,0,none,4.46,good,0.931
2026-06-29T12:32:22,core_03,core_03_0142,6,7,6.5,67.03,1.482,113.2,-40.51,1.539,8.642,36.4,0.724,0,none,5.74,good,0.918
2026-06-29T12:32:23,core_03,core_03_0143,7,8,7.5,71.31,1.562,114.3,-40.6,1.576,9.85,43.5,0.882,0,none,6.08,good,0.957
2026-06-29T12:32:24,core_03,core_03_0144,8,9,8.5,71.59,1.689,110.1,-39.8,1.606,10.007,27.9,1.033,0,none,9.18,good,0.94
2026-06-29T12:32:25,core_03,core_03_0145,9,10,9.5,86.04,1.691,110.0,-39.6,1.662,9.255,47.4,1.082,0,none,7.74,good,0.923
2026-06-29T12:32:26,core_03,core_03_0146,10,11,10.5,86.32,1.768,108.0,-39.95,1.66,10.039,27.4,1.052,0,none,8.56,good,0.952
2026-06-29T12:32:27,core_03,core_03_0147,11,12,11.5,92.24,1.772,107.4,-39.57,1.683,10.181,39.8,1.119,0,none,11.25,good,0.93
2026-06-29T12:32:28,core_03,core_03_0148,12,13,12.5,98.95,1.883,109.5,-39.58,1.709,10.624,29.6,1.305,0,none,13.33,partial,0.74
2026-06-29T12:32:29,core_03,core_03_0149,13,14,13.5,99.47,1.962,110.9,-38.83,1.736,11.076,48.0,1.349,0,none,12.4,good,0.942
2026-06-29T12:32:30,core_03,core_03_0150,14,15,14.5,103.37,2.043,106.3,-39.17,1.719,10.947,47.4,1.476,0,none,9.51,good,0.917
2026-06-29T12:32:31,core_03,core_03_0151,14,15,14.5,112.43,1.904,109.0,-38.85,1.701,10.158,45.9,1.438,0,none,10.99,good,0.915
2026-06-29T12:32:32,core_03,core_03_0152,0,1,0.5,37.77,1.289,114.7,-41.77,1.468,7.883,34.8,0.357,0,none,2.27,good,0.959
2026-06-29T12:32:33,core_03,core_03_0153,1,2,1.5,47.38,1.271,116.6,-41.98,1.469,8.124,41.8,0.396,0,possible_trace,8.06,good,0.909
2026-06-29T12:32:34,core_03,core_03_0154,2,3,2.5,53.15,1.287,114.3,-41.2,1.52,8.471,37.4,0.588,0,none,7.51,good,0.964
2026-06-29T12:32:35,core_03,core_03_0155,3,4,3.5,57.54,1.373,117.0,-41.28,1.493,8.566,27.9,0.598,0,none,8.94,good,0.951
2026-06-29T12:32:36,core_03,core_03_0156,4,5,4.5,57.9,1.368,114.3,-40.8,1.494,7.715,41.9,0.607,0,none,6.92,good,0.921
2026-06-29T12:32:37,core_03,core_03_0157,5,6,5.5,63.82,1.54,113.1,-41.16,1.579,7.959,48.8,0.709,0,none,8.49,good,0.961
2026-06-29T12:32:38,core_03,core_03_0158,6,7,6.5,66.2,1.534,112.9,-40.41,1.572,9.568,47.6,0.827,0,none,5.93,good,0.959
2026-06-29T12:32:39,core_03,core_03_0159,7,8,7.5,73.95,1.577,115.1,-40.48,1.614,9.595,37.2,1.047,0,none,7.07,good,0.929
2026-06-29T12:32:40,core_03,core_03_0160,8,9,8.5,78.07,1.677,110.6,-40.13,1.59,9.35,32.8,1.018,0,none,10.65,good,0.948
2026-06-29T12:32:41,core_03,core_03_0161,9,10,9.5,85.97,1.722,109.1,-39.7,1.644,9.685,44.6,1.046,0,none,10.1,good,0.943
2026-06-29T12:32:42,core_03,core_03_0162,10,11,10.5,87.97,1.808,109.2,-39.91,1.675,10.258,46.4,1.122,0,none,8.4,good,0.909
2026-06-29T12:32:43,core_03,core_03_0163,11,12,11.5,86.95,1.749,111.6,-39.47,1.696,10.09,50.3,1.223,0,none,11.54,good,0.946
2026-06-29T12:32:44,core_03,core_03_0164,12,13,12.5,101.86,1.823,106.8,-39.47,1.666,10.486,32.4,1.273,0,none,12.61,good,0.969
2026-06-29T12:32:45,core_03,core_03_0165,13,14,13.5,102.7,1.925,111.5,-39.41,1.677,11.082,35.3,1.451,0,none,14.27,partial,0.731
2026-06-29T12:32:46,core_03,core_03_0166,14,15,14.5,106.43,2.029,110.0,-38.94,1.721,10.636,50.0,1.329,0,none,11.93,good,0.945
2026-06-29T12:32:47,core_03,core_03_0167,14,15,14.5,112.2,1.94,107.7,-39.26,1.733,9.872,45.0,1.57,0,none,10.43,good,0.951
2026-06-29T12:32:48,core_03,core_03_0168,0,1,0.5,40.44,1.239,117.9,-42.0,1.444,8.198,34.9,0.274,0,none,5.84,good,0.936
2026-06-29T12:32:49,core_03,core_03_0169,1,2,1.5,45.96,1.231,118.1,-41.58,1.483,7.406,28.6,0.514,0,none,7.81,good,0.911
2026-06-29T12:32:50,core_03,core_03_0170,2,3,2.5,42.05,1.394,115.8,-41.77,1.524,7.848,31.8,0.441,0,none,4.77,good,0.963
2026-06-29T12:32:51,core_03,core_03_0171,3,4,3.5,49.6,1.387,118.2,-41.11,1.508,8.962,36.4,0.697,0,none,5.52,good,0.935
2026-06-29T12:32:52,core_03,core_03_0172,4,5,4.5,56.37,1.361,112.3,-40.67,1.514,8.498,36.9,0.78,0,none,6.39,good,0.937
2026-06-29T12:32:53,core_03,core_03_0173,5,6,5.5,61.11,1.47,113.3,-40.68,1.541,8.12,50.3,0.875,0,none,5.99,good,0.954
2026-06-29T12:32:54,core_03,core_03_0174,6,7,6.5,62.79,1.602,111.9,-40.64,1.555,8.934,50.9,0.986,0,none,5.07,good,0.954
2026-06-29T12:32:55,core_03,core_03_0175,7,8,7.5,74.76,1.592,115.7,-40.14,1.619,8.953,30.2,0.954,0,none,10.36,good,0.919
2026-06-29T12:32:56,core_03,core_03_0176,8,9,8.5,73.01,1.701,111.3,-40.18,1.602,8.591,43.9,1.003,0,none,6.22,good,0.943
2026-06-29T12:32:57,core_03,core_03_0177,9,10,9.5,83.88,1.629,113.3,-39.78,1.604,9.747,49.1,1.06,0,none,9.48,good,0.959
2026-06-29T12:32:58,core_03,core_03_0178,10,11,10.5,90.89,1.734,108.9,-39.7,1.645,9.37,34.5,1.109,0,none,8.72,good,0.901
2026-06-29T12:32:59,core_03,core_03_0179,11,12,11.5,94.78,1.794,111.5,-39.91,1.641,9.632,41.8,1.349,0,none,11.07,good,0.935
2026-06-29T12:33:00,core_03,core_03_0180,12,13,12.5,90.89,1.841,111.6,-39.56,1.663,10.585,30.7,1.331,0,none,10.76,good,0.912
2026-06-29T12:33:01,core_03,core_03_0181,13,14,13.5,105.3,1.847,107.4,-39.3,1.714,9.724,51.6,1.388,0,none,13.28,partial,0.743
2026-06-29T12:33:02,core_03,core_03_0182,14,15,14.5,102.83,1.943,105.6,-38.63,1.682,9.948,47.7,1.48,0,none,12.06,good,0.937
2026-06-29T12:33:03,core_03,core_03_0183,14,15,14.5,101.9,1.943,108.4,-38.82,1.757,10.474,36.4,1.548,0,possible_trace,12.37,good,0.911
2026-06-29T12:33:04,core_03,core_03_0184,0,1,0.5,41.54,1.198,118.5,-41.88,1.477,8.205,46.8,0.492,0,none,3.43,good,0.94
2026-06-29T12:33:05,core_03,core_03_0185,1,2,1.5,48.05,1.269,118.4,-41.56,1.456,7.597,43.3,0.541,0,none,6.84,good,0.912
2026-06-29T12:33:06,core_03,core_03_0186,2,3,2.5,43.85,1.389,116.0,-41.48,1.531,8.353,39.5,0.464,0,none,6.38,good,0.946
2026-06-29T12:33:07,core_03,core_03_0187,3,4,3.5,58.05,1.391,118.0,-41.11,1.505,8.67,41.6,0.627,0,none,5.14,good,0.91
2026-06-29T12:33:08,core_03,core_03_0188,4,5,4.5,54.95,1.46,115.6,-41.15,1.521,7.697,40.6,0.603,0,none,4.7,good,0.951
2026-06-29T12:33:09,core_03,core_03_0189,5,6,5.5,62.16,1.506,117.2,-40.85,1.549,9.288,36.1,0.824,0,none,7.87,good,0.903
2026-06-29T12:33:10,core_03,core_03_0190,6,7,6.5,70.95,1.606,115.0,-40.4,1.566,9.091,41.4,0.895,0,none,8.28,good,0.957
2026-06-29T12:33:11,core_03,core_03_0191,7,8,7.5,66.85,1.647,112.5,-40.34,1.606,8.802,35.7,0.927,0,none,11.43,good,0.961
2026-06-29T12:33:12,core_03,core_03_0192,8,9,8.5,76.36,1.607,112.4,-40.09,1.572,9.078,32.5,0.992,0,none,6.38,good,0.941
2026-06-29T12:33:13,core_03,core_03_0193,9,10,9.5,83.39,1.653,113.6,-39.58,1.648,9.063,37.3,1.07,0,none,9.03,good,0.937
2026-06-29T12:33:14,core_03,core_03_0194,10,11,10.5,85.58,1.704,111.6,-39.39,1.661,10.03,35.4,1.262,0,none,11.82,good,0.942
2026-06-29T12:33:15,core_03,core_03_0195,11,12,11.5,96.28,1.821,108.3,-39.68,1.632,10.061,50.2,1.22,0,none,9.96,good,0.946
2026-06-29T12:33:16,core_03,core_03_0196,12,13,12.5,100.37,1.89,109.6,-39.32,1.654,10.831,40.6,1.36,0,none,13.96,partial,0.723
2026-06-29T12:33:17,core_03,core_03_0197,13,14,13.5,101.37,1.863,109.3,-39.16,1.673,10.2,46.0,1.285,0,none,10.35,good,0.949
2026-06-29T12:33:18,core_03,core_03_0198,14,15,14.5,107.82,1.966,105.6,-38.63,1.734,10.935,32.6,1.431,0,none,11.99,good,0.943
2026-06-29T12:33:19,core_03,core_03_0199,14,15,14.5,112.49,1.924,107.5,-38.68,1.75,10.507,50.9,1.417,0,none,13.67,partial,0.774
2026-06-29T12:33:20,core_03,core_03_0200,0,1,0.5,32.67,1.199,118.5,-41.77,1.49,7.897,50.2,0.39,0,none,7.2,good,0.925
2026-06-29T12:33:21,core_03,core_03_0201,1,2,1.5,44.51,1.318,117.1,-41.66,1.487,8.157,38.6,0.353,0,none,4.51,good,0.936
2026-06-29T12:33:22,core_03,core_03_0202,2,3,2.5,45.04,1.331,113.6,-41.09,1.482,8.705,34.4,0.456,0,none,4.19,good,0.945
2026-06-29T12:33:23,core_03,core_03_0203,3,4,3.5,58.15,1.325,116.4,-41.61,1.507,8.076,54.5,0.636,0,none,3.81,good,0.903
2026-06-29T12:33:24,core_03,core_03_0204,4,5,4.5,56.56,1.369,117.3,-40.74,1.53,8.031,55.6,0.785,0,none,7.67,good,0.925
2026-06-29T12:33:25,core_03,core_03_0205,5,6,5.5,63.03,1.46,116.8,-41.02,1.591,9.457,52.0,0.752,0,none,9.57,good,0.967
2026-06-29T12:33:26,core_03,core_03_0206,6,7,6.5,62.68,1.518,112.0,-40.96,1.549,8.884,48.3,0.95,0,none,7.1,good,0.966
2026-06-29T12:33:27,core_03,core_03_0207,7,8,7.5,76.92,1.627,114.0,-40.23,1.563,8.674,44.7,1.049,0,none,10.14,good,0.915
2026-06-29T12:33:28,core_03,core_03_0208,8,9,8.5,77.64,1.721,113.3,-40.13,1.576,9.541,56.5,0.917,0,none,7.08,good,0.906
2026-06-29T12:33:29,core_03,core_03_0209,9,10,9.5,80.03,1.745,111.9,-39.78,1.593,9.66,51.9,0.933,0,none,9.37,good,0.915
2026-06-29T12:33:30,core_03,core_03_0210,10,11,10.5,83.86,1.708,108.7,-39.85,1.644,10.129,46.6,1.153,0,none,11.0,good,0.965
2026-06-29T12:33:31,core_03,core_03_0211,11,12,11.5,93.05,1.801,110.0,-39.35,1.699,9.692,55.7,1.325,0,none,8.09,good,0.947
2026-06-29T12:33:32,core_03,core_03_0212,12,13,12.5,101.98,1.929,107.3,-39.29,1.695,10.627,40.3,1.223,0,none,11.04,good,0.949
2026-06-29T12:33:33,core_03,core_03_0213,13,14,13.5,98.04,1.918,108.7,-39.05,1.727,9.621,57.1,1.386,0,none,13.01,partial,0.729
2026-06-29T12:33:34,core_03,core_03_0214,14,15,14.5,112.19,2.017,105.5,-38.78,1.76,10.036,56.4,1.471,0,none,15.05,partial,0.772
2026-06-29T12:33:35,core_03,core_03_0215,14,15,14.5,110.36,1.912,110.7,-38.79,1.711,10.458,44.3,1.328,0,none,13.71,partial,0.789
2026-06-29T12:33:36,core_03,core_03_0216,0,1,0.5,43.44,1.266,120.2,-41.53,1.419,7.251,53.0,0.525,0,none,2.57,good,0.959
2026-06-29T12:33:37,core_03,core_03_0217,1,2,1.5,39.62,1.294,114.2,-41.54,1.516,8.459,38.6,0.463,0,none,4.84,good,0.915
2026-06-29T12:33:38,core_03,core_03_0218,2,3,2.5,42.46,1.392,117.0,-41.58,1.516,7.757,49.0,0.491,0,none,5.25,good,0.919
2026-06-29T12:33:39,core_03,core_03_0219,3,4,3.5,56.57,1.317,114.5,-41.52,1.495,8.079,42.5,0.734,0,none,4.21,good,0.957
2026-06-29T12:33:40,core_03,core_03_0220,4,5,4.5,57.08,1.381,113.3,-41.35,1.525,8.568,52.7,0.66,0,none,9.33,good,0.927
2026-06-29T12:33:41,core_03,core_03_0221,5,6,5.5,58.03,1.443,115.4,-40.96,1.559,8.474,55.2,0.861,0,none,6.23,good,0.903
2026-06-29T12:33:42,core_03,core_03_0222,6,7,6.5,70.84,1.518,116.5,-40.33,1.595,9.275,42.2,0.724,0,none,9.3,good,0.915
2026-06-29T12:33:43,core_03,core_03_0223,7,8,7.5,77.1,1.561,113.3,-40.03,1.612,9.07,38.6,1.035,0,none,6.87,good,0.9
2026-06-29T12:33:44,core_03,core_03_0224,8,9,8.5,73.97,1.631,111.6,-40.39,1.587,9.696,36.4,1.046,0,none,7.79,good,0.958
2026-06-29T12:33:45,core_03,core_03_0225,9,10,9.5,85.25,1.7,111.8,-40.3,1.608,9.67,42.1,0.944,0,possible_trace,11.82,good,0.901
2026-06-29T12:33:46,core_03,core_03_0226,10,11,10.5,86.75,1.75,108.6,-39.9,1.626,9.251,51.4,1.225,0,none,10.11,good,0.904
