timestamp,mission_elapsed_s,track_id,target_class,range_m,azimuth_deg,elevation_deg,radial_velocity_mps,rcs_dbsm,snr_db,doppler_hz,surface_slope_deg,regolith_roughness_index,multipath_risk,illumination_condition,confidence
2026-06-29T12:26:34,1594,4107,shadow_edge,176.42,147.51,30.36,-0.007,3.6,16.4,-3.4,15.8,0.622,medium,direct_sun,0.67
2026-06-29T12:26:34,1594,4108,regolith_mound,150.3,120.78,5.67,0.013,8.7,22.3,6.8,26.2,0.098,medium,direct_sun,0.77
2026-06-29T12:26:34,1594,4120,boulder,55.43,124.76,-2.49,-0.05,20.8,34.9,-25.8,13.3,0.326,low,direct_sun,0.99
2026-06-29T12:26:34,1594,4115,small_rock,28.38,100.25,-14.69,-0.031,5.1,30.4,-16.0,12.2,0.27,low,direct_sun,0.91
2026-06-29T12:26:34,1594,4111,boulder,23.06,-175.5,-5.14,0.027,15.5,41.2,13.9,4.0,0.202,low,direct_sun,0.99
2026-06-29T12:26:34,1594,4102,small_rock,154.4,-119.02,12.16,0.027,-6.8,14.4,14.0,11.5,0.171,low,direct_sun,0.64
2026-06-29T12:26:34,1594,4116,crater_rim,75.46,-10.36,-13.19,0.021,19.5,32.3,10.8,8.1,0.353,low,direct_sun,0.94
2026-06-29T12:26:34,1594,4101,small_rock,213.42,-26.34,-0.54,-0.002,8.8,19.5,-1.1,9.6,0.44,low,direct_sun,0.73
2026-06-29T12:26:35,1595,4105,small_rock,25.29,85.67,-17.94,-0.041,-1.0,29.0,-21.1,5.1,0.353,low,direct_sun,0.88
2026-06-29T12:26:35,1595,4108,regolith_mound,191.35,-109.55,-3.37,-0.076,-5.0,12.8,-39.0,9.7,0.581,low,direct_sun,0.61
2026-06-29T12:26:35,1595,4103,small_rock,154.12,136.04,18.4,-0.009,-3.1,14.0,-4.8,10.3,0.615,low,direct_sun,0.63
2026-06-29T12:26:36,1596,4120,boulder,71.73,-63.49,25.91,0.023,13.7,30.7,11.6,6.1,0.219,low,direct_sun,0.99
2026-06-29T12:26:36,1596,4102,lander_leg,78.7,98.03,-13.85,-0.01,22.5,37.2,-5.0,10.0,0.082,low,direct_sun,0.99
2026-06-29T12:26:36,1596,4118,regolith_mound,72.45,109.24,7.19,-0.029,4.4,30.2,-14.8,4.8,0.496,low,direct_sun,0.9
2026-06-29T12:26:36,1596,4119,regolith_mound,64.98,-76.6,25.83,-0.02,1.3,28.1,-10.3,11.0,0.624,low,direct_sun,0.87
2026-06-29T12:26:36,1596,4110,rover_track,161.9,118.25,23.64,-0.003,-7.0,14.9,-1.6,8.0,0.409,low,direct_sun,0.65
2026-06-29T12:26:36,1596,4114,rover_track,117.4,-20.68,29.51,0.063,-2.4,25.3,32.2,10.1,0.749,low,direct_sun,0.82
2026-06-29T12:26:36,1596,4106,unknown,181.53,43.86,24.93,0.035,0.8,23.4,18.0,0,0.22,low,direct_sun,0.79
2026-06-29T12:26:36,1596,4112,boulder,164.26,-46.66,27.69,-0.027,7.0,21.6,-13.9,10.2,0.567,low,direct_sun,0.88
2026-06-29T12:26:36,1596,4103,unknown,54.32,-167.72,-0.5,0.021,-3.5,23.3,10.6,5.6,0.421,low,direct_sun,0.79
2026-06-29T12:26:37,1597,4102,lander_leg,209.26,178.58,-16.63,0.031,17.4,20.6,15.7,5.6,0.432,low,direct_sun,0.86
2026-06-29T12:26:37,1597,4105,small_rock,195.64,-9.29,12.4,-0.002,-5.3,12.9,-0.9,16.6,0.497,medium,direct_sun,0.61
2026-06-29T12:26:37,1597,4103,shadow_edge,124.95,0.25,-8.88,-0.052,-4.3,19.8,-26.9,4.7,0.357,low,direct_sun,0.73
2026-06-29T12:26:37,1597,4107,crater_floor,33.63,138.12,-16.63,0.002,10.4,36.1,1.1,18.6,0.358,medium,direct_sun,0.99
2026-06-29T12:26:37,1597,4112,rover_track,190.72,-62.18,10.06,-0.019,-8.8,13.9,-9.6,5.2,0.169,low,direct_sun,0.63
2026-06-29T12:26:37,1597,4119,regolith_mound,99.2,135.75,26.49,-0.053,8.5,22.1,-27.3,1.9,0.503,low,direct_sun,0.77
2026-06-29T12:26:38,1598,4110,boulder,138.54,-176.02,-5.97,-0.002,8.9,25.4,-0.9,28.5,0.563,medium,direct_sun,0.94
2026-06-29T12:26:38,1598,4108,equipment,132.29,-179.84,23.02,0.018,26.2,31.2,9.2,18.4,0.236,medium,direct_sun,0.99
2026-06-29T12:26:38,1598,4120,regolith_mound,6.39,-144.54,28.6,0.038,-5.2,30.3,19.3,3.3,0.546,low,direct_sun,0.91
2026-06-29T12:26:38,1598,4111,unknown,191.58,111.3,-4.88,0.039,3.9,19.3,19.8,14.5,0.328,low,direct_sun,0.72
2026-06-29T12:26:39,1599,4103,small_rock,13.94,136.08,-5.66,-0.033,2.5,34.1,-17.1,26.6,0.472,medium,direct_sun,0.97
2026-06-29T12:26:39,1599,4108,lander_leg,69.09,-179.85,16.08,-0.031,17.1,32.8,-16.1,15.5,0.246,medium,direct_sun,0.99
2026-06-29T12:26:39,1599,4115,crater_floor,38.96,17.24,-5.94,0.03,12.8,30.6,15.2,3.6,0.494,low,direct_sun,0.91
2026-06-29T12:26:39,1599,4111,small_rock,125.86,127.51,32.57,0.049,0.5,24.7,25.4,12.4,0.151,low,direct_sun,0.81
2026-06-29T12:26:39,1599,4104,lander_leg,81.04,-89.46,33.87,-0.018,28.8,37.6,-9.2,12.0,0.333,low,direct_sun,0.99
2026-06-29T12:26:39,1599,4113,regolith_mound,133.44,-11.95,7.15,-0.008,3.2,23.2,-4.2,17.9,0.257,medium,direct_sun,0.79
2026-06-29T12:26:39,1599,4102,crater_floor,145.41,-170.18,7.86,0.033,13.1,28.4,16.8,15.6,0.275,medium,direct_sun,0.87
2026-06-29T12:26:40,1600,4107,small_rock,193.38,82.67,-1.88,0.049,3.8,16.0,25.3,7.0,0.743,low,direct_sun,0.67
2026-06-29T12:26:40,1600,4112,regolith_mound,145.9,155.07,-16.17,-0.052,9.1,19.5,-26.5,24.8,0.418,medium,direct_sun,0.72
2026-06-29T12:26:40,1600,4116,small_rock,87.1,-149.2,-13.72,-0.034,-6.0,25.3,-17.5,12.4,0.074,low,direct_sun,0.82
2026-06-29T12:26:40,1600,4115,boulder,69.49,-86.36,23.47,-0.059,4.7,29.9,-30.1,16.4,0.344,medium,direct_sun,0.99
2026-06-29T12:26:40,1600,4106,shadow_edge,180.56,-46.08,-15.02,0.045,2.3,12.0,23.0,14.1,0.629,low,direct_sun,0.6
2026-06-29T12:26:40,1600,4105,rover_track,204.81,54.47,0.47,-0.035,0.6,9.3,-18.1,7.1,0.524,low,direct_sun,0.56
2026-06-29T12:26:40,1600,4111,small_rock,131.25,69.5,21.87,-0.03,-3.3,18.3,-15.6,19.8,0.38,medium,direct_sun,0.7
2026-06-29T12:26:41,1601,4112,shadow_edge,125.59,17.35,26.75,0.076,-9.5,17.6,38.9,10.9,0.346,low,direct_sun,0.69
2026-06-29T12:26:41,1601,4101,boulder,45.91,22.29,-10.7,0.012,8.2,33.9,6.1,19.2,0.295,medium,direct_sun,0.99
2026-06-29T12:26:41,1601,4106,equipment,124.92,-75.33,0.7,0.056,11.2,28.5,28.6,5.9,0.399,low,direct_sun,0.99
2026-06-29T12:26:41,1601,4109,shadow_edge,58.91,-178.5,-8.83,0.001,-13.0,23.1,0.6,9.1,0.238,low,direct_sun,0.78
2026-06-29T12:26:41,1601,4115,boulder,99.04,31.29,9.2,-0.026,6.9,24.6,-13.3,15.7,0.246,medium,direct_sun,0.93
2026-06-29T12:26:42,1602,4109,regolith_mound,219.44,82.35,-2.22,0.057,-3.7,11.3,29.4,17.0,0.683,medium,direct_sun,0.59
2026-06-29T12:26:42,1602,4120,small_rock,32.59,9.38,2.87,0.086,-6.0,21.9,44.3,7.0,0.197,low,direct_sun,0.76
2026-06-29T12:26:42,1602,4102,boulder,182.36,-125.76,8.73,0.077,15.6,22.6,39.7,14.3,0.161,low,direct_sun,0.9
2026-06-29T12:26:42,1602,4107,rover_track,13.04,-31.43,-0.74,0.01,-6.1,27.5,4.9,10.0,0.739,low,direct_sun,0.86
2026-06-29T12:26:43,1603,4112,unknown,72.24,178.29,16.61,-0.022,5.2,27.5,-11.5,18.8,0.389,medium,direct_sun,0.86
2026-06-29T12:26:43,1603,4113,small_rock,29.29,-150.64,-2.49,-0.032,7.1,33.9,-16.5,5.0,0.178,low,direct_sun,0.96
2026-06-29T12:26:43,1603,4109,regolith_mound,151.62,-179.53,31.06,-0.013,7.6,23.8,-6.5,11.3,0.374,low,direct_sun,0.8
2026-06-29T12:26:43,1603,4120,small_rock,62.9,-55.72,22.87,-0.061,8.5,28.2,-31.3,14.6,0.425,low,direct_sun,0.87
2026-06-29T12:26:43,1603,4118,boulder,70.54,47.58,18.43,0.022,10.8,34.3,11.4,9.6,0.532,low,direct_sun,0.99
2026-06-29T12:26:43,1603,4105,regolith_mound,148.8,-87.53,18.54,0.021,6.7,23.9,10.9,13.4,0.427,low,direct_sun,0.8
2026-06-29T12:26:43,1603,4108,crater_rim,191.47,-25.45,33.89,-0.044,9.8,19.6,-22.8,17.8,0.498,medium,direct_sun,0.73
2026-06-29T12:26:43,1603,4114,crater_rim,30.43,138.62,-13.44,-0.05,17.5,36.7,-25.5,3.3,0.248,low,direct_sun,0.99
2026-06-29T12:26:44,1604,4119,crater_rim,11.05,-165.03,-0.29,0.047,17.5,39.3,24.1,5.0,0.268,low,direct_sun,0.99
2026-06-29T12:26:44,1604,4105,small_rock,102.06,120.28,32.4,0.027,-1.9,23.7,14.1,19.8,0.539,medium,direct_sun,0.8
2026-06-29T12:26:44,1604,4120,small_rock,185.26,48.65,-13.43,-0.015,-5.0,13.9,-7.6,25.2,0.712,medium,direct_sun,0.63
2026-06-29T12:26:44,1604,4110,small_rock,129.01,-12.66,23.69,-0.057,2.8,21.2,-29.3,24.3,0.37,medium,direct_sun,0.75
2026-06-29T12:26:44,1604,4106,crater_floor,132.62,-115.31,-0.5,0.053,12.6,27.6,27.0,3.1,0.362,low,direct_sun,0.86
2026-06-29T12:26:44,1604,4103,shadow_edge,25.53,65.73,19.07,0.015,-10.9,23.3,7.9,6.6,0.436,low,direct_sun,0.79
2026-06-29T12:26:45,1605,4108,small_rock,62.34,64.35,-15.57,-0.023,-5.0,27.5,-12.0,32.0,0.303,medium,direct_sun,0.86
2026-06-29T12:26:45,1605,4102,boulder,5.1,-171.88,16.99,0.042,13.3,37.4,21.5,0,0.468,low,direct_sun,0.99
2026-06-29T12:26:45,1605,4107,boulder,13.72,113.19,-13.35,-0.004,11.8,36.7,-2.1,11.6,0.249,low,direct_sun,0.99
2026-06-29T12:26:46,1606,4110,small_rock,68.9,67.08,-8.13,-0.008,6.7,32.3,-4.2,9.4,0.657,low,direct_sun,0.94
2026-06-29T12:26:46,1606,4107,shadow_edge,66.75,-115.47,3.11,-0.022,-10.9,21.4,-11.5,16.6,0.419,medium,direct_sun,0.76
2026-06-29T12:26:46,1606,4106,small_rock,20.65,51.49,28.27,0.001,3.2,30.3,0.5,15.7,0.311,medium,direct_sun,0.9
2026-06-29T12:26:46,1606,4119,crater_rim,73.43,34.88,-9.89,0.037,18.6,31.6,18.8,6.4,0.449,low,direct_sun,0.93
2026-06-29T12:26:47,1607,4110,unknown,35.19,144.55,11.99,-0.002,6.0,34.5,-1.0,12.5,0.435,low,direct_sun,0.97
2026-06-29T12:26:47,1607,4113,small_rock,126.41,24.03,29.8,0.022,9.8,26.6,11.5,12.4,0.343,low,direct_sun,0.84
2026-06-29T12:26:47,1607,4102,crater_rim,94.82,-155.97,14.16,-0.037,20.5,29.2,-19.0,19.1,0.41,medium,direct_sun,0.89
2026-06-29T12:26:48,1608,4112,crater_rim,42.74,-139.74,-4.04,0.056,9.1,35.2,28.8,3.6,0.178,low,direct_sun,0.99
2026-06-29T12:26:48,1608,4119,shadow_edge,9.09,-102.73,20.33,-0.061,-3.7,30.4,-31.2,13.4,0.32,low,direct_sun,0.91
2026-06-29T12:26:48,1608,4113,shadow_edge,218.62,113.41,6.76,0.005,-10.5,7.8,2.3,9.2,0.099,low,direct_sun,0.53
2026-06-29T12:26:48,1608,4108,shadow_edge,61.67,121.48,14.21,0.005,-5.5,22.0,2.7,26.6,0.129,medium,direct_sun,0.77
2026-06-29T12:26:48,1608,4106,regolith_mound,43.99,152.33,8.31,0.005,4.1,26.8,2.7,11.6,0.341,low,direct_sun,0.85
2026-06-29T12:26:48,1608,4103,unknown,80.91,-162.35,18.51,0.064,0.3,26.1,32.8,29.2,0.152,medium,direct_sun,0.84
2026-06-29T12:26:48,1608,4102,regolith_mound,115.15,157.86,-4.3,-0.043,2.7,23.0,-22.0,27.5,0.315,medium,direct_sun,0.78
2026-06-29T12:26:48,1608,4110,shadow_edge,47.1,140.63,28.9,0.015,-17.8,25.7,7.5,9.3,0.231,low,direct_sun,0.83
2026-06-29T12:26:49,1609,4110,equipment,187.63,-178.24,28.41,0.016,18.0,23.5,8.2,9.7,0.153,low,direct_sun,0.91
2026-06-29T12:26:49,1609,4113,equipment,215.34,83.16,25.76,0.018,17.0,25.4,9.2,15.3,0.303,medium,direct_sun,0.94
2026-06-29T12:26:49,1609,4105,crater_floor,3.6,144.92,7.13,0.099,4.0,31.2,50.6,10.1,0.415,low,direct_sun,0.92
2026-06-29T12:26:49,1609,4108,rover_track,172.23,161.8,-6.49,0.026,-7.6,18.8,13.2,12.3,0.38,low,direct_sun,0.71
2026-06-29T12:26:50,1610,4104,shadow_edge,173.13,8.63,19.74,0.012,-7.4,12.4,6.4,10.5,0.277,low,direct_sun,0.61
2026-06-29T12:26:50,1610,4108,boulder,48.62,108.6,26.77,-0.011,14.8,29.6,-5.6,9.4,0.266,low,direct_sun,0.99
2026-06-29T12:26:50,1610,4118,shadow_edge,108.8,-66.81,-3.99,-0.036,-11.3,14.4,-18.2,13.3,0.426,low,direct_sun,0.64
2026-06-29T12:26:50,1610,4111,equipment,21.53,-99.13,-7.83,0.01,13.4,38.8,5.2,11.5,0.218,low,direct_sun,0.99
2026-06-29T12:26:50,1610,4107,unknown,208.38,125.63,-6.89,-0.046,-7.1,13.6,-23.6,8.7,0.357,low,direct_sun,0.63
2026-06-29T12:26:50,1610,4110,small_rock,60.37,-12.09,-8.45,0.019,0.4,29.5,9.6,18.7,0.233,medium,direct_sun,0.89
2026-06-29T12:26:50,1610,4117,crater_rim,177.93,119.24,-10.97,0.065,16.2,22.0,33.5,15.3,0.469,medium,direct_sun,0.77
2026-06-29T12:26:50,1610,4109,lander_leg,22.83,-177.61,9.8,-0.017,22.9,38.8,-8.9,11.9,0.149,low,direct_sun,0.99
2026-06-29T12:26:51,1611,4120,regolith_mound,23.32,-143.76,-15.72,-0.016,7.4,28.3,-8.3,20.2,0.509,medium,direct_sun,0.87
2026-06-29T12:26:51,1611,4109,small_rock,102.76,125.82,6.88,-0.04,7.7,26.7,-20.6,18.9,0.645,medium,direct_sun,0.85
2026-06-29T12:26:51,1611,4104,boulder,201.03,-97.36,17.39,-0.071,11.8,22.9,-36.5,10.3,0.157,low,direct_sun,0.9
2026-06-29T12:26:51,1611,4101,crater_rim,176.16,45.15,-7.52,-0.009,13.9,19.1,-4.7,12.9,0.266,low,direct_sun,0.72
2026-06-29T12:26:52,1612,4110,equipment,138.68,-8.24,22.8,-0.043,12.4,27.3,-22.2,18.1,0.206,medium,direct_sun,0.97
2026-06-29T12:26:52,1612,4103,small_rock,30.3,176.53,27.75,-0.048,4.4,33.6,-24.7,0,0.324,low,direct_sun,0.96
2026-06-29T12:26:52,1612,4112,crater_floor,147.84,129.3,25.43,-0.03,1.9,20.8,-15.6,2.6,0.576,low,direct_sun,0.75
2026-06-29T12:26:52,1612,4113,shadow_edge,137.14,27.03,-17.05,-0.05,-7.8,17.2,-25.9,3.3,0.195,low,direct_sun,0.69
2026-06-29T12:26:52,1612,4116,regolith_mound,93.79,-48.45,-14.03,0.024,11.3,36.9,12.5,21.6,0.344,medium,direct_sun,0.99
2026-06-29T12:26:52,1612,4105,small_rock,75.01,102.21,4.84,-0.045,2.1,29.2,-23.3,14.1,0.347,low,direct_sun,0.89
2026-06-29T12:26:52,1612,4119,boulder,164.29,-104.28,7.98,-0.028,12.2,19.0,-14.3,19.2,0.157,medium,direct_sun,0.84
2026-06-29T12:26:53,1613,4112,shadow_edge,5.25,-26.28,-14.81,0.079,-13.9,25.1,40.3,0,0.468,low,direct_sun,0.82
2026-06-29T12:26:53,1613,4110,shadow_edge,55.84,-137.78,12.2,-0.033,-6.9,25.3,-17.0,2.1,0.439,low,direct_sun,0.82
2026-06-29T12:26:53,1613,4109,regolith_mound,199.38,140.66,10.56,0.016,12.5,18.3,8.4,4.8,0.504,low,direct_sun,0.71
2026-06-29T12:26:54,1614,4105,shadow_edge,48.86,125.42,26.97,0.043,-8.9,27.9,22.0,18.7,0.285,medium,direct_sun,0.86
2026-06-29T12:26:54,1614,4107,rover_track,135.9,-17.54,-3.49,0.018,-2.1,19.7,9.4,3.2,0.404,low,direct_sun,0.73
2026-06-29T12:26:54,1614,4114,regolith_mound,122.24,127.6,-12.81,-0.084,-0.6,20.4,-43.1,15.8,0.36,medium,direct_sun,0.74
2026-06-29T12:26:54,1614,4102,small_rock,50.63,-169.94,30.27,-0.038,2.1,27.6,-19.3,30.5,0.53,medium,direct_sun,0.86
2026-06-29T12:26:54,1614,4110,boulder,196.14,39.47,34.41,0.014,13.8,16.6,7.1,11.5,0.201,low,direct_sun,0.8
2026-06-29T12:26:55,1615,4110,boulder,145.62,77.57,-16.51,-0.059,14.0,30.0,-30.2,3.6,0.631,low,direct_sun,0.99
2026-06-29T12:26:55,1615,4106,crater_rim,49.78,119.2,9.03,-0.004,11.0,32.0,-2.0,16.0,0.335,medium,direct_sun,0.93
2026-06-29T12:26:55,1615,4116,rover_track,204.91,5.56,0.4,0.021,-11.5,13.9,10.9,7.7,0.608,low,direct_sun,0.63
2026-06-29T12:26:55,1615,4102,crater_rim,107.23,-32.56,-6.35,0.09,18.9,29.5,46.4,7.8,0.179,low,direct_sun,0.89
2026-06-29T12:26:56,1616,4105,shadow_edge,157.41,16.6,25.1,0.022,-14.0,11.2,11.3,15.6,0.212,medium,direct_sun,0.59
2026-06-29T12:26:56,1616,4108,shadow_edge,40.69,169.98,32.08,-0.062,-2.4,25.4,-31.6,13.5,0.263,low,direct_sun,0.82
2026-06-29T12:26:56,1616,4107,crater_rim,183.97,-179.28,0.89,-0.062,19.4,26.2,-31.9,16.1,0.226,medium,direct_sun,0.84
2026-06-29T12:26:57,1617,4109,boulder,81.99,-113.96,-6.98,0.0,6.2,22.9,0.1,11.0,0.516,low,direct_sun,0.9
2026-06-29T12:26:57,1617,4120,shadow_edge,151.18,-115.64,6.22,-0.032,-16.7,16.0,-16.2,0,0.762,low,direct_sun,0.67
2026-06-29T12:26:57,1617,4111,rover_track,159.47,46.63,12.33,-0.001,-4.0,15.0,-0.3,7.2,0.165,low,direct_sun,0.65
2026-06-29T12:26:57,1617,4117,small_rock,168.92,119.83,-12.17,-0.034,10.8,25.3,-17.3,15.8,0.389,medium,direct_sun,0.82
2026-06-29T12:26:57,1617,4106,lander_leg,56.36,-28.6,-14.26,-0.014,12.4,33.2,-7.1,17.2,0.272,medium,direct_sun,0.99
2026-06-29T12:26:57,1617,4119,small_rock,103.55,-131.02,15.5,-0.022,-2.3,23.7,-11.2,27.7,0.203,medium,direct_sun,0.79
2026-06-29T12:26:57,1617,4110,shadow_edge,212.15,-174.08,7.0,0.036,-7.9,14.9,18.3,20.5,0.242,medium,direct_sun,0.65
2026-06-29T12:26:57,1617,4113,regolith_mound,172.29,10.83,7.97,-0.029,7.6,20.2,-14.8,4.1,0.689,low,direct_sun,0.74
2026-06-29T12:26:57,1617,4104,boulder,165.69,72.32,7.29,-0.006,9.8,26.4,-3.0,3.3,0.676,low,direct_sun,0.96
2026-06-29T12:26:58,1618,4107,rover_track,146.97,-49.22,-6.15,0.024,-10.1,15.9,12.4,0,0.162,low,direct_sun,0.66
2026-06-29T12:26:58,1618,4118,crater_floor,99.19,55.28,16.62,0.014,8.6,28.5,7.3,31.3,0.57,medium,direct_sun,0.88
2026-06-29T12:26:58,1618,4103,small_rock,120.53,-154.97,19.53,0.018,-1.9,20.5,9.1,8.4,0.308,low,direct_sun,0.74
2026-06-29T12:26:58,1618,4114,boulder,180.29,-20.92,-1.32,-0.058,7.1,16.5,-29.8,7.7,0.177,low,direct_sun,0.79
2026-06-29T12:26:58,1618,4119,shadow_edge,181.13,157.4,-9.6,0.028,-7.7,13.6,14.3,18.6,0.822,medium,direct_sun,0.63
2026-06-29T12:26:59,1619,4112,regolith_mound,219.65,35.89,-9.12,-0.013,10.5,14.4,-6.8,9.9,0.332,low,direct_sun,0.64
2026-06-29T12:26:59,1619,4104,small_rock,157.66,18.53,2.93,0.031,0.2,18.6,16.1,1.8,0.315,low,direct_sun,0.71
2026-06-29T12:26:59,1619,4108,unknown,58.99,98.84,0.26,-0.037,9.6,35.6,-18.9,2.2,0.254,low,direct_sun,0.99
2026-06-29T12:26:59,1619,4118,unknown,197.11,94.54,-15.4,0.04,3.4,17.6,20.6,26.4,0.481,medium,direct_sun,0.69
2026-06-29T12:26:59,1619,4101,equipment,20.22,106.05,26.58,0.335,21.2,42,171.7,16.1,0.386,medium,direct_sun,0.99
2026-06-29T12:26:59,1619,4114,crater_floor,179.19,174.71,-16.42,-0.006,4.6,18.0,-3.0,7.2,0.38,low,direct_sun,0.7
2026-06-29T12:26:59,1619,4103,lander_leg,82.12,66.32,-9.26,-0.041,18.9,38.4,-20.8,3.4,0.414,low,direct_sun,0.99
2026-06-29T12:27:00,1620,4109,equipment,106.78,95.48,21.66,-0.001,18.8,32.4,-0.4,9.8,0.446,low,direct_sun,0.99
2026-06-29T12:27:00,1620,4107,unknown,166.72,-50.42,4.22,0.051,3.6,20.4,26.2,12.2,0.251,low,direct_sun,0.74
2026-06-29T12:27:00,1620,4103,rover_track,201.13,-160.02,-8.94,0.044,-0.2,9.9,22.5,9.3,0.427,low,direct_sun,0.56
2026-06-29T12:27:00,1620,4120,equipment,218.4,136.28,-15.22,-0.002,19.1,25.6,-1.2,10.2,0.201,low,direct_sun,0.95
2026-06-29T12:27:01,1621,4109,small_rock,25.17,153.23,18.64,-0.015,2.2,28.5,-7.6,9.1,0.692,low,direct_sun,0.88
2026-06-29T12:27:01,1621,4114,crater_floor,61.53,63.65,-17.67,-0.023,13.3,31.7,-11.7,2.3,0.47,low,direct_sun,0.93
2026-06-29T12:27:01,1621,4102,boulder,201.94,-116.42,29.58,-0.008,14.8,20.9,-4.1,10.8,0.545,low,direct_sun,0.87
2026-06-29T12:27:01,1621,4104,rover_track,162.66,-10.3,0.86,-0.007,-3.8,17.8,-3.4,17.5,0.642,medium,direct_sun,0.7
2026-06-29T12:27:01,1621,4113,regolith_mound,212.76,-118.78,2.04,-0.034,3.3,14.3,-17.7,17.9,0.377,medium,direct_sun,0.64
2026-06-29T12:27:01,1621,4120,equipment,172.84,95.96,12.7,-0.026,16.8,25.8,-13.5,15.2,0.461,medium,direct_sun,0.95
2026-06-29T12:27:01,1621,4103,small_rock,142.02,29.51,15.93,-0.027,-1.7,21.7,-13.8,9.9,0.764,low,direct_sun,0.76
2026-06-29T12:27:01,1621,4108,rover_track,190.63,-179.06,14.64,-0.042,-6.7,13.4,-21.7,12.9,0.647,low,direct_sun,0.62
2026-06-29T12:27:01,1621,4116,unknown,21.48,-136.91,-1.1,-0.006,6.3,36.8,-3.3,20.7,0.18,medium,direct_sun,0.99
2026-06-29T12:27:01,1621,4105,regolith_mound,69.8,171.29,29.56,0.027,8.6,27.4,13.7,15.7,0.31,medium,direct_sun,0.86
2026-06-29T12:27:02,1622,4120,crater_rim,17.8,-14.75,18.86,-0.036,10.3,35.1,-18.7,15.6,0.163,medium,direct_sun,0.99
2026-06-29T12:27:02,1622,4104,small_rock,169.12,-114.21,-7.64,-0.033,2.1,19.9,-17.1,17.5,0.324,medium,direct_sun,0.73
2026-06-29T12:27:02,1622,4101,crater_rim,59.28,-68.13,10.19,0.034,14.3,38.3,17.2,17.8,0.305,medium,direct_sun,0.99
2026-06-29T12:27:02,1622,4117,equipment,199.43,-25.62,6.56,-0.019,23.9,27.9,-9.7,5.0,0.367,low,direct_sun,0.98
2026-06-29T12:27:03,1623,4116,rover_track,135.22,39.24,25.64,-0.009,-3.8,18.7,-4.4,23.7,0.464,medium,direct_sun,0.71
2026-06-29T12:27:03,1623,4111,shadow_edge,189.48,3.82,15.54,0.037,-9.3,10.9,19.0,8.4,0.37,low,direct_sun,0.58
2026-06-29T12:27:03,1623,4109,small_rock,212.79,148.46,18.79,0.007,0.2,18.3,3.8,1.4,0.342,low,direct_sun,0.71
2026-06-29T12:27:03,1623,4118,small_rock,200.83,108.28,-15.06,0.055,3.4,16.0,28.1,19.1,0.429,medium,direct_sun,0.67
2026-06-29T12:27:03,1623,4103,small_rock,162.34,23.67,9.23,0.075,-5.3,10.6,38.3,19.6,0.142,medium,direct_sun,0.58
2026-06-29T12:27:03,1623,4105,regolith_mound,196.07,164.04,12.79,-0.052,-0.6,14.1,-26.4,27.2,0.666,medium,direct_sun,0.64
2026-06-29T12:27:04,1624,4111,rover_track,13.35,-64.09,-10.22,0.032,-2.8,27.9,16.6,8.3,0.357,low,direct_sun,0.87
2026-06-29T12:27:04,1624,4106,boulder,195.3,-137.27,16.3,-0.022,13.5,25.3,-11.3,16.0,0.297,medium,direct_sun,0.94
2026-06-29T12:27:04,1624,4113,boulder,114.9,-37.61,-1.51,0.045,10.8,32.7,23.0,23.4,0.092,medium,direct_sun,0.99
2026-06-29T12:27:04,1624,4118,small_rock,42.5,80.03,-14.54,0.027,-4.1,31.5,14.1,12.8,0.422,low,direct_sun,0.93
2026-06-29T12:27:04,1624,4116,regolith_mound,26.15,90.34,15.3,-0.033,3.3,26.5,-16.7,1.1,0.458,low,direct_sun,0.84
2026-06-29T12:27:05,1625,4118,regolith_mound,94.31,-35.66,21.06,0.039,-3.4,23.2,20.3,0,0.407,low,direct_sun,0.79
2026-06-29T12:27:05,1625,4117,small_rock,159.73,59.66,2.18,-0.008,1.1,20.0,-3.9,22.5,0.64,medium,direct_sun,0.73
2026-06-29T12:27:05,1625,4113,crater_floor,103.67,-16.17,0.53,0.019,11.9,32.4,10.0,18.4,0.447,medium,direct_sun,0.94
2026-06-29T12:27:05,1625,4106,regolith_mound,183.52,-163.99,-0.81,-0.054,1.3,17.6,-27.5,4.9,0.522,low,direct_sun,0.69
2026-06-29T12:27:05,1625,4104,boulder,3.19,-38.57,18.5,0.018,8.8,37.1,9.0,8.3,0.134,low,direct_sun,0.99
2026-06-29T12:27:06,1626,4110,rover_track,149.75,137.26,-3.99,-0.015,0.3,15.6,-7.9,16.4,0.791,medium,direct_sun,0.66
2026-06-29T12:27:06,1626,4103,small_rock,73.84,-123.58,24.3,-0.018,-2.9,24.1,-9.0,20.4,0.574,medium,direct_sun,0.8
2026-06-29T12:27:06,1626,4115,unknown,208.54,109.22,30.75,0.0,3.1,21.1,0.2,15.0,0.492,low,direct_sun,0.75
2026-06-29T12:27:06,1626,4114,crater_rim,92.65,18.24,-9.32,-0.006,15.2,31.6,-2.9,4.7,0.559,low,direct_sun,0.93
2026-06-29T12:27:06,1626,4105,small_rock,133.28,-44.76,-10.19,-0.04,0.5,17.4,-20.7,21.9,0.672,medium,direct_sun,0.69
2026-06-29T12:27:06,1626,4101,lander_leg,186.33,-177.44,23.9,-0.018,24.5,25.4,-9.3,19.0,0.471,medium,direct_sun,0.94
2026-06-29T12:27:06,1626,4119,lander_leg,113.88,80.5,28.29,-0.001,23.5,31.3,-0.3,7.3,0.398,low,direct_sun,0.99
