timestamp,temp_c,humidity_pct,pressure_hpa,abs_470nm,abs_850nm,scattering_m1,pm25_ug_m3,cosmic_rad_usv_h,ec_ms_cm,sensor_voltage_v,gps_lat,gps_lon
2026-06-29T12:30:04,-173.93,0.0,0.0,0.0031,0.0013,0.0111,6.26,56.68,0.0129,5.009,-52.999109,-169.005429
2026-06-29T12:30:06,-173.93,0.0,0.0,0.0006,0.0021,0.003,1.54,58.69,0.0093,5.041,-53.007254,-168.986791
2026-06-29T12:30:08,-173.93,0.0,0.0,0.0008,0.0012,0.0053,2.25,56.56,0.0133,5.026,-53.009742,-168.995951
2026-06-29T12:30:10,-173.93,0.0,0.0,0.0005,0.0006,0.0041,2.34,57.83,0.0167,5.023,-53.001434,-168.997607
2026-06-29T12:30:12,-173.93,0.0,0.0,0.0026,0.0001,0.0017,1.02,57.31,0.0036,5.014,-53.009664,-168.987858
2026-06-29T12:30:14,-173.93,0.0,0.0,0.0007,0.0026,0.0021,0.45,57.49,0.0102,5.038,-53.019204,-168.985617
2026-06-29T12:30:16,-173.93,0.0,0.0,0.0024,0.0026,0.004,1.39,56.33,0.0087,5.003,-53.005463,-168.993703
2026-06-29T12:30:18,-173.93,0.0,0.0,0.0038,0.0022,0.0015,0.78,57.05,0.0031,5.017,-52.990621,-168.982683
2026-06-29T12:30:20,-173.93,0.0,0.0,0.0033,0.0028,0.0037,1.35,57.6,0.0058,5.019,-52.984617,-169.010477
2026-06-29T12:30:22,-173.93,0.0,0.0,0.0032,0.001,0.009,4.75,55.59,0.0084,5.015,-52.990065,-169.010562
2026-06-29T12:30:24,-173.93,0.0,0.0,0.0006,0.0005,0.0033,1.03,57.44,0.0094,4.987,-53.009828,-168.996421
2026-06-29T12:30:26,-173.93,0.0,0.0,0.0015,0.0028,0.0026,1.4,53.62,0.0091,5.025,-52.99269,-168.981467
2026-06-29T12:30:28,-173.93,0.0,0.0,0.0037,0.0011,0.0028,1.26,56.72,0.0166,5.014,-53.019157,-168.981328
2026-06-29T12:30:30,-173.93,0.0,0.0,0.0034,0.002,0.0024,0.64,57.3,0.0141,4.972,-52.988448,-169.010413
2026-06-29T12:30:32,-173.93,0.0,0.0,0.0012,0.0029,0.0077,4.49,59.33,0.0164,5.022,-53.015118,-168.985322
2026-06-29T12:30:34,-173.93,0.0,0.0,0.0016,0.0027,0.0041,2.4,58.03,0.0196,5.035,-53.009779,-169.01639
2026-06-29T12:30:36,-173.93,0.0,0.0,0.0009,0.0006,0.0038,1.6,57.22,0.0184,4.997,-52.994746,-168.984821
2026-06-29T12:30:38,-173.93,0.0,0.0,0.0016,0.0001,0.0034,1.36,57.47,0.0166,5.033,-52.98238,-169.001156
2026-06-29T12:30:40,-173.93,0.0,0.0,0.0034,0.0022,0.0046,1.92,57.58,0.0166,5.014,-52.987024,-168.992061
2026-06-29T12:30:42,-173.93,0.0,0.0,0.0014,0.0018,0.0045,1.96,57.11,0.015,5.03,-53.00187,-169.018906
2026-06-29T12:30:44,-173.93,0.0,0.0,0.0026,0.0019,0.0038,1.38,53.77,0.0036,5.009,-53.003974,-168.994868
2026-06-29T12:30:46,-173.93,0.0,0.0,0.0003,0.0005,0.0021,0.79,57.93,0.0194,5.036,-52.986775,-168.989473
2026-06-29T12:30:48,-173.93,0.0,0.0,0.0027,0.0024,0.007,4.22,58.34,0.0101,5.022,-52.990593,-169.009573
2026-06-29T12:30:50,-173.93,0.0,0.0,0.0033,0.0024,0.0062,3.82,58.0,0.0089,5.034,-53.012724,-168.984944
2026-06-29T12:30:52,-173.93,0.0,0.0,0.0035,0.0007,0.004,1.76,57.12,0.0185,5.023,-52.994116,-168.994935
2026-06-29T12:30:54,-173.93,0.0,0.0,0.0039,0.0006,0.008,4.39,57.63,0.0042,5.029,-53.003959,-169.002844
2026-06-29T12:30:56,-173.93,0.0,0.0,0.0004,0.0011,0.013,6.78,55.01,0.0032,5.038,-52.991257,-169.002594
2026-06-29T12:30:58,-173.93,0.0,0.0,0.0018,0.002,0.0025,1.82,58.23,0.0146,5.023,-53.012378,-168.985523
2026-06-29T12:31:00,-173.8,0.0,0.0,0.0012,0.0015,0.0062,3.93,54.87,0.0173,5.023,-52.995997,-168.980192
2026-06-29T12:31:02,-173.8,0.0,0.0,0.0027,0.0013,0.0099,5.59,58.83,0.0038,5.034,-53.008392,-169.009528
2026-06-29T12:31:04,-173.8,0.0,0.0,0.0036,0.0011,0.0031,1.35,58.08,0.0097,5.042,-53.019587,-169.014672
2026-06-29T12:31:06,-173.8,0.0,0.0,0.0028,0.0021,0.002,0.5,57.47,0.0145,5.047,-52.990556,-169.009751
2026-06-29T12:31:08,-173.8,0.0,0.0,0.0002,0.001,0.0017,0.78,56.11,0.0183,5.039,-52.98013,-168.982427
2026-06-29T12:31:10,-173.8,0.0,0.0,0.0024,0.0022,0.0046,3.17,58.48,0.0058,5.007,-52.995214,-169.0079
2026-06-29T12:31:12,-173.8,0.0,0.0,0.0015,0.0029,0.0044,2.15,56.14,0.012,5.016,-53.009588,-168.99985
2026-06-29T12:31:14,-173.8,0.0,0.0,0.0035,0.0004,0.0044,2.7,57.9,0.0111,4.999,-53.014328,-169.015326
2026-06-29T12:31:16,-173.8,0.0,0.0,0.0005,0.0026,0.0028,0.71,59.49,0.0152,5.016,-52.982951,-169.008683
2026-06-29T12:31:18,-173.8,0.0,0.0,0.0025,0.0023,0.0021,1.36,58.48,0.0069,5.026,-52.984293,-169.007378
2026-06-29T12:31:20,-173.8,0.0,0.0,0.0031,0.0005,0.003,1.28,57.72,0.0135,5.019,-52.988071,-169.017871
2026-06-29T12:31:22,-173.8,0.0,0.0,0.0009,0.0001,0.008,4.56,58.68,0.0144,5.02,-53.002543,-168.980192
2026-06-29T12:31:24,-173.8,0.0,0.0,0.0002,0.0011,0.0121,6.88,55.14,0.0102,5.008,-53.00028,-168.986166
2026-06-29T12:31:26,-173.8,0.0,0.0,0.0005,0.0003,0.0096,5.17,61.2,0.0044,5.028,-53.013268,-168.99965
2026-06-29T12:31:28,-173.8,0.0,0.0,0.0036,0.0018,0.0051,2.5,56.51,0.0195,5.034,-52.998959,-168.997168
2026-06-29T12:31:30,-173.8,0.0,0.0,0.0003,0.0023,0.0035,1.5,60.11,0.0179,5.022,-53.018962,-168.992748
2026-06-29T12:31:32,-173.8,0.0,0.0,0.0016,0.0018,0.0048,2.09,57.15,0.0169,5.041,-53.013849,-169.016757
2026-06-29T12:31:34,-173.8,0.0,0.0,0.0026,0.0014,0.0072,3.56,59.5,0.0123,5.02,-53.019768,-168.981209
2026-06-29T12:31:36,-173.8,0.0,0.0,0.0038,0.001,0.0046,2.19,56.74,0.015,5.008,-52.981704,-168.997234
2026-06-29T12:31:38,-173.8,0.0,0.0,0.0002,0.0019,0.0077,4.32,59.39,0.0021,5.01,-53.017171,-168.981924
2026-06-29T12:31:40,-173.8,0.0,0.0,0.0016,0.0005,0.0021,0.29,59.48,0.0174,5.05,-53.016432,-168.985906
2026-06-29T12:31:42,-173.8,0.0,0.0,0.0031,0.0009,0.0033,1.19,56.68,0.0134,5.038,-53.015176,-169.000366
2026-06-29T12:31:44,-173.8,0.0,0.0,0.0032,0.0009,0.0022,0.74,57.79,0.0035,5.037,-52.993379,-168.986718
2026-06-29T12:31:46,-173.8,0.0,0.0,0.002,0.0027,0.0027,1.3,58.7,0.0117,4.998,-53.003077,-168.98974
2026-06-29T12:31:48,-173.8,0.0,0.0,0.0025,0.0013,0.0014,0.71,58.31,0.0018,5.012,-53.00633,-169.001459
2026-06-29T12:31:50,-173.8,0.0,0.0,0.0027,0.0005,0.0032,1.42,57.55,0.013,5.019,-52.999013,-169.008372
2026-06-29T12:31:52,-173.8,0.0,0.0,0.0036,0.0014,0.0022,1.38,58.97,0.0034,5.015,-52.983884,-168.986338
2026-06-29T12:31:54,-173.8,0.0,0.0,0.0012,0.0001,0.005,3.17,59.0,0.0019,5.02,-53.015695,-169.003003
2026-06-29T12:31:56,-173.8,0.0,0.0,0.0026,0.0017,0.0018,0.8,59.79,0.0058,5.017,-53.016729,-168.999862
2026-06-29T12:31:58,-173.8,0.0,0.0,0.0026,0.0005,0.0025,1.34,58.9,0.0085,5.046,-53.016668,-168.98493
2026-06-29T12:32:00,-173.66,0.0,0.0,0.0023,0.0014,0.0023,0.7,58.29,0.0129,5.0,-53.009397,-168.981331
2026-06-29T12:32:02,-173.66,0.0,0.0,0.0007,0.0006,0.0025,1.06,59.75,0.0125,5.018,-52.985135,-169.015747
2026-06-29T12:32:04,-173.66,0.0,0.0,0.0,0.0004,0.0022,1.41,59.11,0.0101,5.004,-52.992328,-168.985249
2026-06-29T12:32:06,-173.66,0.0,0.0,0.0024,0.0015,0.0025,1.23,59.14,0.0195,5.024,-53.005571,-168.993048
2026-06-29T12:32:08,-173.66,0.0,0.0,0.0016,0.0009,0.0005,0.47,56.62,0.0013,5.043,-53.015523,-169.019365
2026-06-29T12:32:10,-173.66,0.0,0.0,0.0034,0.0006,0.0014,0.52,58.25,0.0133,5.02,-53.002568,-168.994958
2026-06-29T12:32:12,-173.66,0.0,0.0,0.0008,0.0009,0.0034,1.9,56.56,0.01,5.023,-53.019127,-169.013356
2026-06-29T12:32:14,-173.66,0.0,0.0,0.0028,0.0029,0.0064,3.36,59.54,0.0173,5.035,-52.996591,-169.011946
2026-06-29T12:32:16,-173.66,0.0,0.0,0.0033,0.0002,0.0007,0.72,60.49,0.013,5.033,-52.991476,-168.980821
2026-06-29T12:32:18,-173.66,0.0,0.0,0.0029,0.0018,0.0035,1.84,60.18,0.0065,4.999,-53.0005,-169.000556
2026-06-29T12:32:20,-173.66,0.0,0.0,0.0024,0.002,0.0029,1.06,56.27,0.0103,5.033,-52.991428,-168.998868
2026-06-29T12:32:22,-173.66,0.0,0.0,0.0013,0.0002,0.0077,3.76,58.02,0.0089,5.028,-53.001066,-169.000208
2026-06-29T12:32:24,-173.66,0.0,0.0,0.0014,0.0021,0.0041,2.89,60.01,0.0065,5.017,-53.012312,-169.006246
2026-06-29T12:32:26,-173.66,0.0,0.0,0.0009,0.0027,0.0017,0.74,58.28,0.0124,5.045,-52.986301,-168.993722
2026-06-29T12:32:28,-173.66,0.0,0.0,0.0012,0.0021,0.0032,0.86,59.44,0.0168,5.01,-52.993076,-168.990617
2026-06-29T12:32:30,-173.66,0.0,0.0,0.0032,0.0025,0.0043,2.23,59.3,0.0064,5.023,-52.99003,-168.993318
2026-06-29T12:32:32,-173.66,0.0,0.0,0.0008,0.0018,0.0021,1.22,57.49,0.0089,5.035,-52.980249,-169.007854
2026-06-29T12:32:34,-173.66,0.0,0.0,0.0002,0.0001,0.0034,1.08,59.76,0.0078,4.987,-53.013656,-168.986882
2026-06-29T12:32:36,-173.66,0.0,0.0,0.0001,0.0002,0.0052,3.05,58.59,0.0127,5.02,-53.015172,-169.011036
2026-06-29T12:32:38,-173.66,0.0,0.0,0.0014,0.0011,0.0071,4.3,58.66,0.0177,5.044,-53.0093,-169.013953
2026-06-29T12:32:40,-173.66,0.0,0.0,0.0021,0.002,0.0042,2.01,57.6,0.0186,4.998,-53.002487,-169.001715
2026-06-29T12:32:42,-173.66,0.0,0.0,0.0004,0.0003,0.0019,0.84,57.51,0.0159,5.028,-52.982105,-168.987056
2026-06-29T12:32:44,-173.66,0.0,0.0,0.0004,0.0019,0.0074,3.39,58.07,0.0183,4.976,-53.013719,-169.008315
2026-06-29T12:32:46,-173.66,0.0,0.0,0.002,0.0022,0.0003,0.3,57.03,0.0133,5.027,-53.006616,-169.014489
2026-06-29T12:32:48,-173.66,0.0,0.0,0.0018,0.0012,0.0051,2.58,57.84,0.0057,5.004,-52.987634,-169.006347
2026-06-29T12:32:50,-173.66,0.0,0.0,0.0003,0.0011,0.0038,1.62,60.64,0.0079,5.049,-52.9934,-169.013936
2026-06-29T12:32:52,-173.66,0.0,0.0,0.0017,0.0007,0.0037,1.62,59.74,0.0089,5.029,-53.003628,-169.00165
2026-06-29T12:32:54,-173.66,0.0,0.0,0.0032,0.0011,0.0049,3.34,57.56,0.0038,5.023,-53.019602,-168.98775
2026-06-29T12:32:56,-173.66,0.0,0.0,0.0003,0.0009,0.0084,4.31,57.29,0.0041,5.024,-53.017541,-168.989632
2026-06-29T12:32:58,-173.66,0.0,0.0,0.0026,0.0027,0.0015,1.16,57.31,0.013,5.022,-52.991465,-168.993586
2026-06-29T12:33:00,-173.53,0.0,0.0,0.0012,0.0012,0.0057,2.86,58.94,0.0115,5.024,-53.007827,-168.990292
2026-06-29T12:33:02,-173.53,0.0,0.0,0.0,0.0008,0.0018,0.92,58.92,0.0185,5.023,-52.991988,-169.002152
2026-06-29T12:33:04,-173.53,0.0,0.0,0.0022,0.0024,0.0091,4.78,56.57,0.0143,5.039,-52.984493,-168.988737
2026-06-29T12:33:06,-173.53,0.0,0.0,0.0008,0.0009,0.0106,6.53,55.63,0.0074,5.008,-52.990996,-168.990398
2026-06-29T12:33:08,-173.53,0.0,0.0,0.004,0.0009,0.0028,1.65,58.01,0.0115,5.038,-52.999147,-168.989718
2026-06-29T12:33:10,-173.53,0.0,0.0,0.0001,0.0024,0.0029,1.1,58.97,0.0056,5.011,-52.989034,-168.99094
2026-06-29T12:33:12,-173.53,0.0,0.0,0.0004,0.0002,0.0021,1.32,58.58,0.0129,5.027,-53.005821,-169.018091
2026-06-29T12:33:14,-173.53,0.0,0.0,0.0005,0.0009,0.0063,3.21,60.94,0.0096,5.0,-52.980682,-168.987784
2026-06-29T12:33:16,-173.53,0.0,0.0,0.0023,0.0027,0.0084,4.78,58.15,0.0111,5.019,-52.996178,-169.005987
2026-06-29T12:33:18,-173.53,0.0,0.0,0.0031,0.0021,0.0033,1.32,60.12,0.0146,5.025,-52.999213,-169.010095
2026-06-29T12:33:20,-173.53,0.0,0.0,0.0023,0.0025,0.0071,3.98,57.36,0.0029,5.012,-52.991534,-168.986862
2026-06-29T12:33:22,-173.53,0.0,0.0,0.0002,0.0027,0.0033,1.46,60.13,0.0095,5.041,-53.005228,-168.99895
2026-06-29T12:33:24,-173.53,0.0,0.0,0.0021,0.0012,0.001,0.57,60.07,0.0105,5.01,-53.003063,-169.002397
2026-06-29T12:33:26,-173.53,0.0,0.0,0.002,0.0029,0.0054,2.75,59.87,0.0037,5.049,-53.014915,-168.991554
2026-06-29T12:33:28,-173.53,0.0,0.0,0.0028,0.0026,0.0013,0.68,58.44,0.005,5.026,-53.001066,-168.99014
2026-06-29T12:33:30,-173.53,0.0,0.0,0.0015,0.0029,0.002,0.98,57.83,0.0088,4.993,-53.015165,-168.997129
2026-06-29T12:33:32,-173.53,0.0,0.0,0.0006,0.0011,0.0051,1.89,57.11,0.0068,5.023,-53.000563,-168.988352
2026-06-29T12:33:34,-173.53,0.0,0.0,0.0024,0.0001,0.0032,0.9,56.6,0.0179,5.015,-53.011377,-168.987235
2026-06-29T12:33:36,-173.53,0.0,0.0,0.0005,0.001,0.0026,0.77,59.13,0.0089,5.042,-52.997078,-168.997369
2026-06-29T12:33:38,-173.53,0.0,0.0,0.0031,0.0014,0.0064,3.44,57.62,0.0125,5.027,-52.989522,-168.999809
2026-06-29T12:33:40,-173.53,0.0,0.0,0.0018,0.0013,0.0024,0.64,60.15,0.0072,5.012,-52.988008,-168.99342
2026-06-29T12:33:42,-173.53,0.0,0.0,0.0009,0.0012,0.0027,1.2,60.66,0.0192,5.01,-52.984398,-168.990563
2026-06-29T12:33:44,-173.53,0.0,0.0,0.0035,0.0021,0.0027,1.25,59.17,0.0161,5.047,-52.991704,-168.997558
2026-06-29T12:33:46,-173.53,0.0,0.0,0.0022,0.0006,0.0024,0.76,58.67,0.012,5.02,-53.017885,-168.99719
2026-06-29T12:33:48,-173.53,0.0,0.0,0.0019,0.0027,0.0063,3.75,59.37,0.0188,5.031,-53.01281,-169.019241
2026-06-29T12:33:50,-173.53,0.0,0.0,0.001,0.0021,0.0086,4.46,59.98,0.0094,5.026,-52.987723,-168.995726
2026-06-29T12:33:52,-173.53,0.0,0.0,0.0002,0.0026,0.0007,0.61,60.36,0.0093,5.014,-53.003403,-168.985614
2026-06-29T12:33:54,-173.53,0.0,0.0,0.001,0.0003,0.0064,3.88,58.83,0.0042,5.03,-53.014239,-169.009778
2026-06-29T12:33:56,-173.53,0.0,0.0,0.0012,0.0012,0.0021,1.11,59.05,0.0127,5.02,-53.006988,-169.018913
2026-06-29T12:33:58,-173.53,0.0,0.0,0.0016,0.001,0.0056,2.87,59.31,0.0072,5.007,-53.004979,-168.98689
2026-06-29T12:34:00,-173.39,0.0,0.0,0.0008,0.0023,0.0058,2.86,57.29,0.0104,5.001,-52.989904,-169.004598
2026-06-29T12:34:02,-173.39,0.0,0.0,0.0002,0.0014,0.0035,1.64,57.26,0.0102,5.007,-53.0037,-169.01065
2026-06-29T12:34:04,-173.39,0.0,0.0,0.0011,0.0029,0.0049,2.57,59.43,0.0057,5.024,-52.997812,-168.988591
2026-06-29T12:34:06,-173.39,0.0,0.0,0.0016,0.0003,0.0023,0.76,58.51,0.0049,5.024,-52.981284,-169.005068
2026-06-29T12:34:08,-173.39,0.0,0.0,0.0031,0.0016,0.0015,0.9,58.56,0.0183,5.044,-53.00193,-169.01996
2026-06-29T12:34:10,-173.39,0.0,0.0,0.0033,0.0009,0.0084,4.08,60.09,0.001,5.021,-52.98266,-169.000713
2026-06-29T12:34:12,-173.39,0.0,0.0,0.0034,0.0011,0.0017,0.92,58.63,0.013,5.029,-52.996594,-168.999587
2026-06-29T12:34:14,-173.39,0.0,0.0,0.003,0.0017,0.0044,2.31,57.27,0.0085,5.025,-53.015081,-169.014414
2026-06-29T12:34:16,-173.39,0.0,0.0,0.0011,0.0013,0.003,1.36,58.92,0.0192,5.048,-53.007268,-168.992716
2026-06-29T12:34:18,-173.39,0.0,0.0,0.001,0.0023,0.004,2.03,61.5,0.0057,5.024,-52.980679,-169.006335
2026-06-29T12:34:20,-173.39,0.0,0.0,0.0024,0.0,0.0039,1.73,59.51,0.0133,5.014,-53.019918,-169.000939
2026-06-29T12:34:22,-173.39,0.0,0.0,0.0027,0.0012,0.0112,6.07,56.71,0.0144,5.017,-52.989501,-168.998475
2026-06-29T12:34:24,-173.39,0.0,0.0,0.0026,0.0002,0.0058,3.83,60.1,0.0168,5.025,-52.993135,-168.99311
2026-06-29T12:34:26,-173.39,0.0,0.0,0.0033,0.0025,0.0029,1.5,59.48,0.0044,5.013,-52.989281,-168.992119
2026-06-29T12:34:28,-173.39,0.0,0.0,0.0019,0.0028,0.0057,2.9,62.77,0.0052,5.033,-53.019209,-169.008755
2026-06-29T12:34:30,-173.39,0.0,0.0,0.0014,0.0003,0.0105,6.02,57.38,0.0068,5.004,-52.991288,-169.01063
2026-06-29T12:34:32,-173.39,0.0,0.0,0.0015,0.0008,0.0055,2.45,57.74,0.0144,5.035,-53.011637,-169.012157
2026-06-29T12:34:34,-173.39,0.0,0.0,0.0016,0.0026,0.0054,2.97,58.15,0.0104,5.04,-52.997929,-168.993606
2026-06-29T12:34:36,-173.39,0.0,0.0,0.0027,0.0017,0.0019,1.31,60.22,0.0034,4.993,-53.017398,-169.009615
2026-06-29T12:34:38,-173.39,0.0,0.0,0.0009,0.0016,0.0034,1.41,61.34,0.0046,5.013,-52.992881,-168.980322
2026-06-29T12:34:40,-173.39,0.0,0.0,0.0021,0.0008,0.0072,4.01,60.47,0.0096,5.024,-52.982484,-168.994361
2026-06-29T12:34:42,-173.39,0.0,0.0,0.0002,0.0028,0.0023,1.36,60.2,0.0199,5.017,-53.009039,-168.992793
2026-06-29T12:34:44,-173.39,0.0,0.0,0.0014,0.0023,0.0062,2.9,59.91,0.0053,5.027,-53.008883,-169.003198
2026-06-29T12:34:46,-173.39,0.0,0.0,0.0,0.0006,0.0039,2.44,57.97,0.0119,5.013,-53.018985,-168.990502
2026-06-29T12:34:48,-173.39,0.0,0.0,0.0017,0.0002,0.0089,5.53,58.74,0.0041,5.057,-53.007568,-168.99496
2026-06-29T12:34:50,-173.39,0.0,0.0,0.0019,0.0024,0.0015,0.24,60.13,0.0129,5.031,-53.006628,-169.009984
2026-06-29T12:34:52,-173.39,0.0,0.0,0.001,0.001,0.0013,0.77,60.03,0.0073,5.029,-52.988236,-168.982258
2026-06-29T12:34:54,-173.39,0.0,0.0,0.0025,0.0023,0.0054,2.88,58.38,0.012,5.026,-53.016579,-169.017573
2026-06-29T12:34:56,-173.39,0.0,0.0,0.0013,0.0025,0.0041,2.4,61.21,0.0034,5.018,-52.983235,-169.002323
2026-06-29T12:34:58,-173.39,0.0,0.0,0.0025,0.0002,0.0045,2.02,58.67,0.0116,5.006,-53.008203,-169.004742
2026-06-29T12:35:00,-173.25,0.0,0.0,0.003,0.0007,0.0065,3.25,59.16,0.0135,5.025,-53.019576,-169.004643
2026-06-29T12:35:02,-173.25,0.0,0.0,0.0035,0.0019,0.0036,2.17,59.89,0.0188,5.022,-52.988683,-169.001837
2026-06-29T12:35:04,-173.25,0.0,0.0,0.0008,0.0003,0.0026,1.03,59.51,0.0023,5.012,-52.988423,-169.012255
2026-06-29T12:35:06,-173.25,0.0,0.0,0.0025,0.0008,0.0037,1.99,61.79,0.0148,5.011,-53.002215,-169.010274
2026-06-29T12:35:08,-173.25,0.0,0.0,0.0002,0.0009,0.0018,0.97,61.54,0.0192,5.052,-52.989825,-169.007552
2026-06-29T12:35:10,-173.25,0.0,0.0,0.0031,0.0004,0.0011,0.72,60.96,0.0075,5.021,-53.005247,-169.019677
2026-06-29T12:35:12,-173.25,0.0,0.0,0.0027,0.0002,0.0027,1.29,57.77,0.0169,4.999,-52.985652,-169.003118
2026-06-29T12:35:14,-173.25,0.0,0.0,0.0008,0.0027,0.0024,0.58,61.66,0.0075,5.01,-52.993286,-168.992209
2026-06-29T12:35:16,-173.25,0.0,0.0,0.0024,0.001,0.0034,1.81,60.32,0.0193,5.042,-52.995356,-169.003252
2026-06-29T12:35:18,-173.25,0.0,0.0,0.0018,0.0024,0.0055,3.33,60.38,0.0052,5.018,-53.019852,-169.011079
2026-06-29T12:35:20,-173.25,0.0,0.0,0.0025,0.0007,0.006,2.85,61.63,0.0191,5.003,-53.006739,-168.990397
2026-06-29T12:35:22,-173.25,0.0,0.0,0.0007,0.003,0.0027,1.31,60.9,0.0024,5.02,-53.018799,-169.015392
2026-06-29T12:35:24,-173.25,0.0,0.0,0.0008,0.0018,0.0068,3.28,57.72,0.0018,5.026,-53.018813,-169.012087
2026-06-29T12:35:26,-173.25,0.0,0.0,0.0035,0.0022,0.0089,5.03,60.36,0.0115,5.006,-53.012858,-169.01914
2026-06-29T12:35:28,-173.25,0.0,0.0,0.0036,0.0001,0.0045,2.31,59.28,0.0082,5.03,-52.988503,-169.015561
2026-06-29T12:35:30,-173.25,0.0,0.0,0.0012,0.0007,0.0058,2.98,60.69,0.0136,5.032,-52.982354,-168.980916
2026-06-29T12:35:32,-173.25,0.0,0.0,0.0035,0.0026,0.0034,2.44,59.54,0.0037,5.047,-52.983034,-168.988204
2026-06-29T12:35:34,-173.25,0.0,0.0,0.0015,0.0011,0.0052,2.51,60.98,0.0196,5.027,-53.010218,-169.018152
2026-06-29T12:35:36,-173.25,0.0,0.0,0.0008,0.0016,0.0024,0.82,61.55,0.0072,5.008,-53.01787,-168.988176
2026-06-29T12:35:38,-173.25,0.0,0.0,0.0034,0.0029,0.0091,4.82,59.54,0.005,4.996,-53.016744,-169.001173
2026-06-29T12:35:40,-173.25,0.0,0.0,0.0003,0.0015,0.0062,3.14,59.41,0.0133,5.04,-52.999634,-169.000056
2026-06-29T12:35:42,-173.25,0.0,0.0,0.0013,0.0011,0.0051,2.48,60.16,0.0146,5.018,-53.000208,-169.009267
2026-06-29T12:35:44,-173.25,0.0,0.0,0.0037,0.0018,0.0016,1.1,60.23,0.0052,5.011,-53.01188,-168.985473
2026-06-29T12:35:46,-173.25,0.0,0.0,0.0012,0.0027,0.0022,0.86,59.26,0.0188,5.019,-53.005036,-168.997978
2026-06-29T12:35:48,-173.25,0.0,0.0,0.0003,0.0013,0.0034,1.71,60.84,0.0121,5.02,-53.00139,-168.995155
2026-06-29T12:35:50,-173.25,0.0,0.0,0.0019,0.0012,0.0084,4.32,58.3,0.007,4.989,-53.004705,-169.012817
2026-06-29T12:35:52,-173.25,0.0,0.0,0.0026,0.0011,0.0011,0.7,60.19,0.017,5.021,-52.999488,-168.994254
2026-06-29T12:35:54,-173.25,0.0,0.0,0.0037,0.0003,0.0063,4.1,59.03,0.0017,5.005,-53.011988,-169.012134
2026-06-29T12:35:56,-173.25,0.0,0.0,0.0012,0.0024,0.0048,2.2,57.75,0.0062,4.974,-52.991774,-168.98008
2026-06-29T12:35:58,-173.25,0.0,0.0,0.003,0.0022,0.008,4.18,60.99,0.0012,5.006,-53.008021,-168.987108
2026-06-29T12:36:00,-173.12,0.0,0.0,0.0016,0.0012,0.0043,2.25,60.52,0.0135,5.002,-53.00112,-168.999494
2026-06-29T12:36:02,-173.12,0.0,0.0,0.0006,0.0012,0.0024,1.53,61.07,0.0152,5.02,-53.001022,-168.999367
2026-06-29T12:36:04,-173.12,0.0,0.0,0.003,0.0022,0.008,4.64,59.36,0.016,5.002,-53.007477,-169.012486
2026-06-29T12:36:06,-173.12,0.0,0.0,0.0028,0.0006,0.0034,1.9,60.75,0.0116,5.027,-53.005012,-168.9969
2026-06-29T12:36:08,-173.12,0.0,0.0,0.0038,0.0,0.0039,1.41,60.85,0.0169,5.016,-53.006407,-169.003234
2026-06-29T12:36:10,-173.12,0.0,0.0,0.0016,0.0023,0.002,0.88,59.08,0.0072,5.018,-53.01907,-168.988586
2026-06-29T12:36:12,-173.12,0.0,0.0,0.0006,0.0029,0.0033,2.05,62.05,0.013,5.007,-52.99588,-168.995687
2026-06-29T12:36:14,-173.12,0.0,0.0,0.0039,0.0006,0.0058,3.47,59.65,0.0112,5.013,-53.012466,-169.015654
2026-06-29T12:36:16,-173.12,0.0,0.0,0.0018,0.0027,0.0021,1.45,58.41,0.003,5.023,-52.997884,-169.018718
2026-06-29T12:36:18,-173.12,0.0,0.0,0.002,0.0006,0.0021,1.53,61.37,0.0193,5.025,-53.008647,-169.010678
2026-06-29T12:36:20,-173.12,0.0,0.0,0.0003,0.0002,0.0076,4.24,57.94,0.0043,4.995,-52.985612,-169.003566
2026-06-29T12:36:22,-173.12,0.0,0.0,0.0004,0.0016,0.0023,0.88,64.29,0.0023,5.033,-52.981796,-168.985372
2026-06-29T12:36:24,-173.12,0.0,0.0,0.0008,0.0013,0.0052,2.34,61.2,0.01,5.039,-52.995852,-168.982434
2026-06-29T12:36:26,-173.12,0.0,0.0,0.002,0.0021,0.0009,0.52,60.97,0.0011,5.025,-53.014292,-169.017441
2026-06-29T12:36:28,-173.12,0.0,0.0,0.0032,0.0016,0.0059,2.67,59.12,0.0177,5.026,-53.001592,-168.996955
2026-06-29T12:36:30,-173.12,0.0,0.0,0.0012,0.0026,0.0034,1.87,59.75,0.0143,5.009,-52.991534,-169.008102
2026-06-29T12:36:32,-173.12,0.0,0.0,0.0032,0.0005,0.001,0.59,61.81,0.0181,4.992,-52.99067,-169.001687
2026-06-29T12:36:34,-173.12,0.0,0.0,0.0007,0.0017,0.0057,3.43,58.09,0.019,5.004,-53.010412,-168.985178
2026-06-29T12:36:36,-173.12,0.0,0.0,0.0025,0.0009,0.0077,3.65,59.97,0.0143,5.018,-52.991104,-169.01131
2026-06-29T12:36:38,-173.12,0.0,0.0,0.004,0.0017,0.0054,2.3,60.77,0.0025,5.02,-53.015791,-168.989338
2026-06-29T12:36:40,-173.12,0.0,0.0,0.0018,0.0008,0.0035,1.64,61.05,0.0098,5.006,-53.017072,-168.992221
