timestamp,mission_elapsed_s,track_id,target_class,range_m,azimuth_deg,elevation_deg,local_solar_incidence_deg,illumination_condition,estimated_surface_temp_c,background_temp_c,thermal_contrast_c,emissivity_estimate,thermal_inertia_proxy,hotspot_area_m2,cold_shadow_fraction,image_x_px,image_y_px,bbox_width_px,bbox_height_px,netd_mk,confidence
2026-06-29T12:24:15,1455,6111,boulder,77.8,164.43,-8.98,24.3,direct_sun,77.73,94.66,-16.93,0.863,0.109,6.468,0.194,979,281,34,46,79.3,0.48
2026-06-29T12:24:15,1455,6119,boulder,78.3,145.88,10.28,24.3,direct_sun,68.24,94.66,-26.42,0.957,0.382,4.787,0.116,926,226,25,42,97.5,0.54
2026-06-29T12:24:15,1455,6108,shadow_edge,41.05,-82.26,-0.95,24.3,direct_sun,69.9,94.66,-24.76,0.832,0.36,0.636,0.474,278,258,6,9,80.0,0.46
2026-06-29T12:24:15,1455,6107,rover_track,1.45,-110.79,31.79,24.3,direct_sun,84.7,94.66,-9.96,0.922,0.189,6.667,0.1,196,165,320,239,107.9,0.5
2026-06-29T12:24:15,1455,6109,boulder,108.14,10.64,7.85,24.3,direct_sun,49.87,94.66,-44.79,0.907,0.629,2.534,0.489,542,233,9,15,68.7,0.54
2026-06-29T12:24:15,1455,6105,rover_track,11.16,76.3,-11.68,24.3,direct_sun,59.13,94.66,-35.53,0.938,0.668,3.866,0.193,729,289,145,140,108.7,0.61
2026-06-29T12:24:16,1456,6113,rover_track,47.27,77.57,-3.17,23.6,direct_sun,40.56,79.7,-39.14,0.869,0.706,4.872,0.448,732,265,43,29,81.7,0.53
2026-06-29T12:24:16,1456,6123,lander_leg,45.08,87.07,1.56,23.6,direct_sun,110.29,79.7,30.59,0.784,0.48,2.615,0.068,759,251,24,33,52.8,0.64
2026-06-29T12:24:16,1456,6107,crater_floor,39.99,-153.76,30.17,23.6,direct_sun,90.02,79.7,10.32,0.897,0.218,4.678,0.149,74,170,49,27,107.4,0.41
2026-06-29T12:24:16,1456,6111,equipment,83.5,152.24,18.23,23.6,direct_sun,40.84,79.7,-38.86,0.582,0.101,0.896,0.795,945,204,4,6,101.3,0.53
2026-06-29T12:24:16,1456,6103,small_rock,45.69,56.5,31.38,23.6,direct_sun,32.72,79.7,-46.98,0.899,0.566,2.928,0.661,672,166,26,31,46.0,0.56
2026-06-29T12:24:17,1457,6112,unknown,70.61,39.62,32.55,25.5,direct_sun,59.1,78.33,-19.23,0.967,0.751,2.811,0.219,624,163,16,9,82.8,0.38
2026-06-29T12:24:17,1457,6102,unknown,56.59,-94.71,12.52,25.5,direct_sun,47.75,78.33,-30.58,0.951,0.108,4.203,0.349,242,220,31,30,61.3,0.47
2026-06-29T12:24:17,1457,6123,boulder,28.73,-117.21,20.94,25.5,direct_sun,44.95,78.33,-33.38,0.911,0.844,2.74,0.378,178,196,40,25,38.8,0.66
2026-06-29T12:24:17,1457,6118,small_rock,100.31,-35.35,17.69,25.5,direct_sun,58.51,78.33,-19.81,0.889,0.545,4.209,0.2,411,205,17,17,51.5,0.32
2026-06-29T12:24:17,1457,6122,small_rock,82.86,99.16,5.87,25.5,direct_sun,55.64,78.33,-22.69,0.924,0.122,2.226,0.315,794,239,11,8,39.4,0.37
2026-06-29T12:24:17,1457,6115,small_rock,103.4,-5.88,9.54,25.5,direct_sun,55.28,78.33,-23.05,0.923,0.583,6.201,0.201,495,228,25,34,104.8,0.34
2026-06-29T12:24:17,1457,6110,shadow_edge,107.18,141.74,1.41,25.5,direct_sun,45.3,78.33,-33.02,0.894,0.36,0.448,0.402,915,251,3,4,50.2,0.37
2026-06-29T12:24:17,1457,6105,unknown,44.83,70.41,28.28,25.5,direct_sun,25.16,78.33,-53.17,0.818,0.183,0.214,0.653,712,175,3,5,52.8,0.6
2026-06-29T12:24:17,1457,6108,shadow_edge,29.52,10.73,-4.54,25.5,direct_sun,44.66,78.33,-33.67,0.827,0.243,1.243,0.375,542,268,17,26,65.7,0.54
2026-06-29T12:24:17,1457,6101,small_rock,83.48,34.35,16.76,25.5,direct_sun,60.27,78.33,-18.06,0.943,0.596,2.378,0.23,609,208,11,17,78.9,0.35
2026-06-29T12:24:17,1457,6103,shadow_edge,0.91,60.93,12.19,25.5,direct_sun,1.11,78.33,-77.22,0.954,0.208,0.224,1,685,221,94,144,41.2,0.8
2026-06-29T12:24:18,1458,6119,unknown,20.72,-139.7,10.82,25.5,direct_sun,52.64,63.91,-11.27,0.875,0.35,7.073,0.074,114,225,143,229,71.9,0.46
2026-06-29T12:24:18,1458,6102,crater_floor,78.01,30.3,30.4,25.5,direct_sun,14.0,63.91,-49.9,0.971,0.124,1.951,0.48,598,169,10,13,64.9,0.52
2026-06-29T12:24:18,1458,6120,crater_rim,90.64,-15.53,17.27,25.5,direct_sun,14.99,63.91,-48.91,0.929,0.185,4.231,0.453,467,206,19,33,76.6,0.49
2026-06-29T12:24:18,1458,6110,small_rock,64.43,81.86,5.18,25.5,direct_sun,30.2,63.91,-33.71,0.869,0.377,4.092,0.309,744,241,26,32,68.8,0.47
2026-06-29T12:24:18,1458,6107,small_rock,38.45,-67.38,18.06,25.5,direct_sun,2.66,63.91,-61.24,0.887,0.34,1.762,0.863,320,204,19,26,94.5,0.64
2026-06-29T12:24:19,1459,6113,regolith_mound,37.41,154.56,31.22,24.9,direct_sun,66.79,97.49,-30.7,0.93,0.573,1.962,0.26,951,167,22,37,75.2,0.52
2026-06-29T12:24:19,1459,6110,crater_floor,29.81,41.13,-2.35,24.9,direct_sun,25.89,97.49,-71.61,0.89,0.565,1.151,0.648,628,262,16,29,95.9,0.74
2026-06-29T12:24:19,1459,6122,shadow_edge,93.36,-111.18,24.4,24.9,direct_sun,32.9,97.49,-64.6,0.944,0.52,3.347,0.638,195,186,15,20,35.2,0.56
2026-06-29T12:24:19,1459,6105,unknown,83.7,167.52,7.4,24.9,direct_sun,91.1,97.49,-6.39,0.92,0.588,5.016,0.145,988,234,25,27,90.6,0.29
2026-06-29T12:24:19,1459,6104,small_rock,85.49,-0.22,25.72,24.9,direct_sun,23.1,97.49,-74.4,0.931,0.627,3.014,0.613,511,182,14,12,63.7,0.64
2026-06-29T12:24:19,1459,6118,rover_track,20.75,-36.23,8.01,24.9,direct_sun,38.24,97.49,-59.25,0.903,0.373,0.232,0.675,408,233,4,5,89.6,0.68
2026-06-29T12:24:19,1459,6101,rover_track,32.34,75.81,0.68,24.9,direct_sun,53.87,97.49,-43.62,0.873,0.244,0.042,0.432,727,254,3,3,64.9,0.59
2026-06-29T12:24:19,1459,6102,small_rock,23.73,-149.51,22.23,24.9,direct_sun,69.37,97.49,-28.13,0.856,0.263,4.082,0.355,86,192,72,122,77.0,0.53
2026-06-29T12:24:19,1459,6121,unknown,2.32,168.61,3.57,24.9,direct_sun,89.03,97.49,-8.47,0.705,0.273,3.356,0.058,991,245,320,260,69.1,0.49
2026-06-29T12:24:20,1460,6118,crater_rim,84.98,119.55,-12.0,24.8,direct_sun,61.59,86.43,-24.83,0.941,0.742,1.729,0.135,852,290,8,14,108.2,0.39
2026-06-29T12:24:20,1460,6114,boulder,4.57,176.14,30.13,24.8,direct_sun,78.54,86.43,-7.88,0.901,0.414,3.005,0.018,1013,170,276,260,39.6,0.6
2026-06-29T12:24:20,1460,6111,small_rock,98.63,178.81,25.94,24.8,direct_sun,35.08,86.43,-51.35,0.897,0.733,1.555,0.414,1020,182,6,9,101.5,0.49
2026-06-29T12:24:20,1460,6104,small_rock,20.76,103.32,0.63,24.8,direct_sun,88.52,86.43,2.1,0.854,0.091,4.275,0.024,805,254,86,66,52.6,0.41
2026-06-29T12:24:20,1460,6122,boulder,104.87,-86.53,-17.85,24.8,direct_sun,65.37,86.43,-21.06,0.898,0.739,4.614,0.221,265,306,18,21,72.6,0.44
2026-06-29T12:24:20,1460,6113,regolith_mound,99.66,-27.35,-1.07,24.8,direct_sun,85.35,86.43,-1.08,0.978,0.129,4.777,0.166,434,259,20,13,108.0,0.25
2026-06-29T12:24:20,1460,6121,boulder,82.91,34.82,-16.92,24.8,direct_sun,57.1,86.43,-29.33,0.896,0.627,6.261,0.064,611,304,31,32,94.6,0.55
2026-06-29T12:24:20,1460,6105,small_rock,17.51,-55.58,9.87,24.8,direct_sun,26.79,86.43,-59.64,0.886,0.503,3.31,0.629,353,227,79,113,58.7,0.7
2026-06-29T12:24:21,1461,6109,regolith_mound,102.56,-167.75,2.75,24.8,direct_sun,27.33,64.43,-37.1,0.955,0.389,4.414,0.38,34,248,18,21,105.3,0.4
2026-06-29T12:24:21,1461,6107,regolith_mound,53.46,95.83,8.64,24.8,direct_sun,35.66,64.43,-28.77,0.891,0.418,2.284,0.369,784,231,17,14,40.5,0.46
2026-06-29T12:24:21,1461,6116,small_rock,43.72,18.03,33.92,24.8,direct_sun,36.12,64.43,-28.31,0.947,0.446,0.63,0.389,563,159,6,3,104.3,0.48
2026-06-29T12:24:21,1461,6115,crater_floor,92.88,82.38,-6.07,24.8,direct_sun,8.53,64.43,-55.9,0.975,0.544,0.271,0.474,746,273,3,4,76.0,0.53
2026-06-29T12:24:21,1461,6121,boulder,14.46,165.12,-12.91,24.8,direct_sun,49.81,64.43,-14.62,0.883,0.286,2.486,0.223,981,292,72,69,47.1,0.6
2026-06-29T12:24:21,1461,6111,unknown,34.86,133.1,-13.25,24.8,direct_sun,65.6,64.43,1.17,0.707,0.035,4.011,0.139,890,293,48,42,41.2,0.37
2026-06-29T12:24:22,1462,6103,boulder,75.0,-74.81,1.13,25.2,direct_sun,49.97,72.7,-22.73,0.88,0.472,5.626,0.278,299,252,31,22,98.8,0.51
2026-06-29T12:24:22,1462,6115,shadow_edge,75.76,-145.44,34.2,25.2,direct_sun,7.38,72.7,-65.32,0.919,0.115,0.981,0.742,98,158,5,7,88.8,0.59
2026-06-29T12:24:22,1462,6110,unknown,12.13,-27.89,-11.45,25.2,direct_sun,50.02,72.7,-22.68,0.754,0.838,0.697,0.138,432,288,24,38,95.4,0.54
2026-06-29T12:24:22,1462,6114,regolith_mound,62.91,-125.63,12.78,25.2,direct_sun,55.58,72.7,-17.12,0.884,0.112,5.126,0.196,154,219,34,29,88.5,0.39
2026-06-29T12:24:22,1462,6121,shadow_edge,74.28,29.65,4.56,25.2,direct_sun,6.57,72.7,-66.14,0.825,0.219,0.28,0.665,596,243,3,3,98.5,0.61
2026-06-29T12:24:22,1462,6120,crater_floor,99.32,-23.26,3.02,25.2,direct_sun,56.18,72.7,-16.53,0.914,0.267,5.601,0.098,445,247,23,35,82.2,0.32
2026-06-29T12:24:22,1462,6106,crater_rim,86.43,-109.65,-11.0,25.2,direct_sun,68.05,72.7,-4.65,0.952,0.049,6.436,0.043,200,287,31,56,84.2,0.28
2026-06-29T12:24:22,1462,6116,unknown,43.84,-170.88,-0.38,25.2,direct_sun,27.73,72.7,-44.97,0.738,0.406,1.901,0.465,25,257,18,29,39.3,0.57
2026-06-29T12:24:22,1462,6107,shadow_edge,98.89,3.87,13.55,25.2,direct_sun,19.7,72.7,-53.0,0.88,0.31,1.451,0.718,522,217,6,9,58.9,0.47
2026-06-29T12:24:23,1463,6117,unknown,24.38,-20.02,33.45,25.3,direct_sun,62.72,78.14,-15.42,0.717,0.604,6.567,0.058,455,160,113,203,105.0,0.48
2026-06-29T12:24:23,1463,6104,small_rock,31.73,76.3,22.0,25.3,direct_sun,46.31,78.14,-31.83,0.913,0.706,1.615,0.33,729,193,21,37,81.2,0.53
2026-06-29T12:24:23,1463,6108,shadow_edge,34.54,-15.52,-4.03,25.3,direct_sun,-6.18,78.14,-84.33,0.964,0.183,2.601,0.793,467,267,31,33,108.2,0.79
2026-06-29T12:24:23,1463,6101,unknown,65.45,142.05,-13.43,25.3,direct_sun,55.21,78.14,-22.93,0.826,0.353,1.072,0.205,916,294,6,5,54.6,0.42
2026-06-29T12:24:24,1464,6108,rover_track,55.32,-48.46,4.42,25.8,direct_sun,56.27,82.9,-26.63,0.862,0.452,3.445,0.251,374,243,26,43,88.9,0.46
2026-06-29T12:24:24,1464,6121,regolith_mound,45.38,148.97,25.01,25.8,direct_sun,52.02,82.9,-30.87,0.904,0.283,5.321,0.187,935,184,49,56,41.4,0.51
2026-06-29T12:24:24,1464,6112,shadow_edge,54.42,71.93,8.99,25.8,direct_sun,-0.3,82.9,-83.2,0.934,0.626,0.27,1,716,230,3,4,72.0,0.72
2026-06-29T12:24:24,1464,6110,small_rock,41.1,-46.43,27.52,25.8,direct_sun,49.52,82.9,-33.38,0.896,0.679,5.575,0.016,379,177,56,58,69.8,0.55
2026-06-29T12:24:24,1464,6106,small_rock,95.95,-0.19,9.08,25.8,direct_sun,32.7,82.9,-50.2,0.859,0.874,0.715,0.389,511,230,3,3,59.6,0.49
2026-06-29T12:24:24,1464,6123,small_rock,98.68,107.05,11.23,25.8,direct_sun,63.9,82.9,-19.0,0.927,0.566,6.404,0.178,816,224,27,17,38.1,0.32
2026-06-29T12:24:24,1464,6107,lander_leg,94.63,84.8,-13.11,25.8,direct_sun,90.59,82.9,7.69,0.633,0.442,4.207,0.242,753,293,18,17,77.8,0.38
2026-06-29T12:24:24,1464,6102,crater_rim,47.35,-40.93,7.11,25.8,direct_sun,83.33,82.9,0.43,0.948,0.226,2.802,0.051,395,235,24,44,35.4,0.34
2026-06-29T12:24:24,1464,6117,small_rock,73.22,-59.44,17.51,25.8,direct_sun,45.93,82.9,-36.96,0.841,0.311,4.109,0.341,342,206,23,31,102.1,0.47
2026-06-29T12:24:25,1465,6107,small_rock,8.18,159.04,13.09,26.8,direct_sun,81.28,98.92,-17.63,0.894,0.214,5.263,0.361,964,218,270,260,48.0,0.5
2026-06-29T12:24:25,1465,6101,unknown,20.84,-170.98,13.96,26.8,direct_sun,37.99,98.92,-60.93,0.704,0.263,2.919,0.622,25,216,58,93,70.0,0.7
2026-06-29T12:24:25,1465,6113,crater_rim,91.4,161.79,20.34,26.8,direct_sun,67.8,98.92,-31.11,0.876,0.632,3.702,0.236,972,198,17,21,76.2,0.41
2026-06-29T12:24:25,1465,6114,rover_track,61.31,59.1,1.66,26.8,direct_sun,83.1,98.92,-15.81,0.96,0.706,2.792,0.056,680,251,19,11,36.2,0.4
2026-06-29T12:24:25,1465,6121,boulder,91.34,-131.18,-10.94,26.8,direct_sun,46.38,98.92,-52.54,0.932,0.727,1.478,0.428,138,287,6,3,51.3,0.63
2026-06-29T12:24:25,1465,6123,unknown,42.55,67.13,10.18,26.8,direct_sun,63.65,98.92,-35.27,0.713,0.832,2.11,0.329,702,227,20,33,66.8,0.53
2026-06-29T12:24:25,1465,6102,unknown,13.91,38.14,6.58,26.8,direct_sun,64.45,98.92,-34.47,0.728,0.502,2.476,0.356,620,237,74,75,59.1,0.59
2026-06-29T12:24:25,1465,6116,small_rock,13.12,145.12,30.93,26.8,direct_sun,86.28,98.92,-12.64,0.947,0.174,1.113,0.321,924,168,35,54,92.1,0.46
2026-06-29T12:24:26,1466,6110,regolith_mound,58.27,-56.87,1.25,25.7,direct_sun,35.81,59.97,-24.15,0.928,0.253,1.328,0.343,350,252,9,9,108.7,0.43
2026-06-29T12:24:26,1466,6122,crater_floor,69.9,158.72,-16.65,25.7,direct_sun,53.3,59.97,-6.67,0.966,0.204,6.64,0.036,963,303,39,61,84.6,0.33
2026-06-29T12:24:26,1466,6123,unknown,57.06,100.97,25.04,25.7,direct_sun,29.71,59.97,-30.25,0.71,0.278,2.588,0.465,799,184,19,22,74.9,0.45
2026-06-29T12:24:27,1467,6112,boulder,96.69,20.91,14.36,24.1,direct_sun,41.61,89.93,-48.32,0.953,0.471,0.331,0.43,571,215,3,3,88.6,0.6
2026-06-29T12:24:27,1467,6101,small_rock,9.51,81.45,27.59,24.1,direct_sun,61.68,89.93,-28.25,0.941,0.559,4.437,0.406,743,177,195,210,95.1,0.55
2026-06-29T12:24:27,1467,6114,small_rock,28.66,-31.94,-17.79,24.1,direct_sun,84.52,89.93,-5.41,0.865,0.488,3.48,0.034,421,306,51,84,44.1,0.41
2026-06-29T12:24:27,1467,6120,equipment,54.67,-119.82,18.08,24.1,direct_sun,138.22,89.93,48.29,0.711,0.567,0.654,0.062,171,204,5,6,98.8,0.73
2026-06-29T12:24:27,1467,6116,rover_track,81.71,38.29,8.42,24.1,direct_sun,51.19,89.93,-38.74,0.873,0.039,2.264,0.442,620,232,11,15,43.5,0.45
2026-06-29T12:24:27,1467,6117,boulder,9.85,54.78,-10.69,24.1,direct_sun,74.65,89.93,-15.28,0.956,0.479,5.39,0.243,667,286,229,260,50.9,0.61
2026-06-29T12:24:27,1467,6118,shadow_edge,46.17,23.6,1.54,24.1,direct_sun,51.42,89.93,-38.51,0.837,0.194,2.797,0.456,579,251,25,32,73.4,0.53
2026-06-29T12:24:27,1467,6107,crater_floor,71.91,13.02,6.59,24.1,direct_sun,82.5,89.93,-7.43,0.929,0.665,1.223,0.019,549,237,7,7,107.2,0.33
2026-06-29T12:24:27,1467,6102,rover_track,30.95,24.97,6.95,24.1,direct_sun,60.83,89.93,-29.1,0.918,0.355,2.008,0.517,583,236,27,42,107.5,0.5
2026-06-29T12:24:28,1468,6102,crater_rim,44.11,-134.27,15.17,25.0,direct_sun,62.83,71.17,-8.33,0.876,0.115,0.127,0.261,130,212,3,3,59.9,0.37
2026-06-29T12:24:28,1468,6103,small_rock,98.45,-9.65,19.99,25.0,direct_sun,60.44,71.17,-10.73,0.867,0.545,5.818,0.041,484,199,24,25,75.6,0.29
2026-06-29T12:24:28,1468,6122,crater_rim,95.34,-178.56,3.56,25.0,direct_sun,9.26,71.17,-61.9,0.933,0.625,0.377,0.682,4,245,3,4,92.5,0.53
2026-06-29T12:24:28,1468,6121,boulder,65.7,-113.33,26.24,25.0,direct_sun,45.42,71.17,-25.75,0.927,0.869,1.848,0.264,189,181,11,9,47.8,0.55
2026-06-29T12:24:28,1468,6114,equipment,17.9,-161.36,32.34,25.0,direct_sun,59.98,71.17,-11.18,0.704,0.093,4.675,0.507,53,164,109,178,65.0,0.55
2026-06-29T12:24:29,1469,6120,crater_rim,91.43,51.28,32.66,24.2,direct_sun,33.3,76.3,-43.0,0.939,0.565,3.235,0.521,657,163,14,16,43.3,0.45
2026-06-29T12:24:29,1469,6111,small_rock,46.34,-32.97,20.18,24.2,direct_sun,41.07,76.3,-35.24,0.878,0.468,1.097,0.423,418,198,9,12,52.6,0.51
2026-06-29T12:24:29,1469,6105,regolith_mound,18.42,-53.82,-13.66,24.2,direct_sun,48.1,76.3,-28.21,0.944,0.746,4.027,0.3,358,294,91,131,67.8,0.55
2026-06-29T12:24:29,1469,6115,unknown,73.91,-64.32,-7.02,24.2,direct_sun,28.72,76.3,-47.58,0.951,0.352,0.125,0.358,329,275,3,5,102.7,0.53
2026-06-29T12:24:29,1469,6114,crater_rim,43.96,22.9,28.17,24.2,direct_sun,38.6,76.3,-37.71,0.96,0.086,3.927,0.349,577,175,37,58,73.8,0.54
2026-06-29T12:24:29,1469,6119,regolith_mound,68.48,122.59,7.05,24.2,direct_sun,23.05,76.3,-53.25,0.952,0.17,3.947,0.707,860,235,24,16,48.5,0.54
2026-06-29T12:24:29,1469,6107,regolith_mound,17.06,150.27,7.89,24.2,direct_sun,18.58,76.3,-57.72,0.936,0.282,0.948,0.697,939,233,23,33,100.7,0.68
2026-06-29T12:24:29,1469,6101,crater_rim,1.88,-25.47,29.01,24.2,direct_sun,57.22,76.3,-19.09,0.86,0.231,0.833,0.279,439,173,185,260,90.3,0.53
2026-06-29T12:24:29,1469,6122,crater_rim,90.39,-69.6,25.35,24.2,direct_sun,35.67,76.3,-40.63,0.906,0.148,2.938,0.372,314,183,13,11,63.5,0.45
2026-06-29T12:24:29,1469,6112,crater_rim,59.05,-157.82,-16.52,24.2,direct_sun,65.19,76.3,-11.11,0.902,0.392,3.42,0.181,63,302,24,39,39.9,0.37
2026-06-29T12:24:30,1470,6107,small_rock,104.07,-29.11,5.88,23.9,direct_sun,40.86,77.04,-36.19,0.896,0.507,4.709,0.211,429,239,19,23,101.8,0.41
2026-06-29T12:24:30,1470,6119,regolith_mound,70.84,-163.68,0.91,23.9,direct_sun,17.0,77.04,-60.04,0.908,0.111,0.502,0.656,46,253,3,3,90.3,0.58
2026-06-29T12:24:30,1470,6102,boulder,12.29,-6.9,34.36,23.9,direct_sun,60.9,77.04,-16.15,0.87,0.298,0.855,0.158,492,158,29,48,86.5,0.62
2026-06-29T12:24:30,1470,6106,small_rock,56.84,-127.5,-12.88,23.9,direct_sun,43.0,77.04,-34.05,0.886,0.287,1.757,0.399,149,292,12,19,67.7,0.48
2026-06-29T12:24:30,1470,6111,crater_floor,8.35,170.74,31.13,23.9,direct_sun,72.17,77.04,-4.88,0.909,0.681,6.937,0.014,997,167,320,260,48.0,0.46
2026-06-29T12:24:30,1470,6110,shadow_edge,33.94,-73.19,-12.13,23.9,direct_sun,25.03,77.04,-52.02,0.912,0.317,1.313,0.481,303,290,16,25,62.6,0.63
2026-06-29T12:24:30,1470,6123,crater_floor,88.81,129.44,0.09,23.9,direct_sun,49.36,77.04,-27.68,0.922,0.227,2.158,0.341,880,255,10,5,104.4,0.38
2026-06-29T12:24:30,1470,6112,boulder,15.18,-76.79,9.8,23.9,direct_sun,49.38,77.04,-27.67,0.899,0.295,2.631,0.149,293,228,72,57,45.6,0.68
2026-06-29T12:24:30,1470,6108,small_rock,80.77,128.82,7.72,23.9,direct_sun,43.56,77.04,-33.48,0.873,0.426,4.088,0.482,878,234,21,14,72.9,0.42
2026-06-29T12:24:30,1470,6109,boulder,90.33,150.12,17.21,23.9,direct_sun,86.56,77.04,9.51,0.892,0.489,5.914,0.004,939,207,27,24,40.2,0.42
2026-06-29T12:24:31,1471,6114,regolith_mound,80.16,139.35,4.19,23.9,direct_sun,63.58,78.18,-14.6,0.942,0.642,4.794,0.181,908,244,25,20,53.0,0.34
2026-06-29T12:24:31,1471,6120,boulder,12.91,-21.83,-5.71,23.9,direct_sun,66.83,78.18,-11.35,0.901,0.344,2.871,0.273,449,272,93,78,55.8,0.58
2026-06-29T12:24:31,1471,6118,rover_track,86.99,41.96,25.26,23.9,direct_sun,27.11,78.18,-51.06,0.933,0.184,0.67,0.51,631,184,3,5,49.5,0.51
2026-06-29T12:24:31,1471,6117,crater_floor,26.78,-45.06,-3.19,23.9,direct_sun,8.01,78.18,-70.17,0.881,0.275,1.857,0.75,383,265,29,19,66.6,0.73
2026-06-29T12:24:32,1472,6102,equipment,79.24,-22.63,14.2,23.4,direct_sun,102.53,87.28,15.25,0.66,0.829,1.869,0.284,447,215,9,9,87.6,0.46
2026-06-29T12:24:32,1472,6111,crater_rim,7.77,40.25,10.75,23.4,direct_sun,50.66,87.28,-36.62,0.905,0.431,0.385,0.316,626,225,20,25,93.7,0.62
2026-06-29T12:24:32,1472,6115,lander_leg,77.69,88.27,30.9,23.4,direct_sun,119.71,87.28,32.43,0.725,0.354,6.032,0.029,763,168,32,32,37.1,0.59
2026-06-29T12:24:32,1472,6113,small_rock,24.48,52.94,2.4,23.4,direct_sun,61.93,87.28,-25.35,0.911,0.316,2.247,0.257,662,249,38,68,67.2,0.52
2026-06-29T12:24:32,1472,6103,regolith_mound,94.36,43.33,3.45,23.4,direct_sun,70.78,87.28,-16.5,0.901,0.459,5.085,0.125,635,246,22,28,73.9,0.32
2026-06-29T12:24:32,1472,6101,small_rock,3.66,-112.43,0.97,23.4,direct_sun,70.46,87.28,-16.83,0.848,0.174,2.818,0.138,192,253,320,260,41.7,0.53
2026-06-29T12:24:32,1472,6104,regolith_mound,7.17,-160.59,-2.84,23.4,direct_sun,62.11,87.28,-25.17,0.932,0.414,0.752,0.29,55,264,44,32,102.0,0.55
2026-06-29T12:24:32,1472,6119,small_rock,10.23,96.99,9.19,23.4,direct_sun,61.03,87.28,-26.25,0.9,0.428,3.117,0.259,787,229,127,161,89.6,0.56
2026-06-29T12:24:33,1473,6123,equipment,5.64,-121.01,13.37,23.1,direct_sun,115.93,87.7,28.23,0.684,0.212,4.53,0.214,167,217,320,260,63.2,0.7
2026-06-29T12:24:33,1473,6119,unknown,24.79,140.99,19.12,23.1,direct_sun,79.29,87.7,-8.41,0.653,0.335,6.86,0.131,913,201,116,186,57.8,0.43
2026-06-29T12:24:33,1473,6103,boulder,52.64,68.81,12.94,23.1,direct_sun,59.17,87.7,-28.53,0.945,0.354,3.668,0.335,707,219,29,38,86.2,0.59
2026-06-29T12:24:33,1473,6118,lander_leg,104.56,47.71,6.73,23.1,direct_sun,104.82,87.7,17.13,0.623,0.702,3.606,0.06,647,236,14,17,105.0,0.43
2026-06-29T12:24:33,1473,6109,equipment,36.77,36.25,12.27,23.1,direct_sun,108.94,87.7,21.24,0.834,0.109,3.61,0.18,615,221,41,26,57.4,0.6
2026-06-29T12:24:33,1473,6101,crater_rim,30.09,120.27,7.87,23.1,direct_sun,41.59,87.7,-46.11,0.964,0.191,1.906,0.469,854,233,26,20,73.5,0.61
2026-06-29T12:24:34,1474,6110,boulder,102.31,-179.8,11.75,23.4,direct_sun,29.0,75.11,-46.11,0.95,0.509,2.547,0.538,0,222,10,16,62.2,0.56
2026-06-29T12:24:34,1474,6113,small_rock,78.87,64.06,16.77,23.4,direct_sun,31.77,75.11,-43.34,0.889,0.706,4.606,0.537,694,208,24,39,105.5,0.48
2026-06-29T12:24:34,1474,6118,boulder,90.92,152.27,-12.9,23.4,direct_sun,35.96,75.11,-39.15,0.95,0.524,1.796,0.375,945,292,8,11,50.1,0.56
2026-06-29T12:24:35,1475,6102,small_rock,14.06,-81.16,11.89,24.6,direct_sun,74.14,90.93,-16.8,0.863,0.496,1.833,0.154,281,222,54,81,85.9,0.5
2026-06-29T12:24:35,1475,6110,unknown,107.88,110.59,-13.23,24.6,direct_sun,68.23,90.93,-22.7,0.931,0.348,3.805,0.29,826,293,14,24,94.3,0.31
2026-06-29T12:24:35,1475,6111,small_rock,50.78,149.57,-14.69,24.6,direct_sun,48.27,90.93,-42.67,0.869,0.408,4.444,0.44,937,297,36,33,106.9,0.54
2026-06-29T12:24:35,1475,6118,boulder,0.97,42.84,-11.65,24.6,direct_sun,97.86,90.93,6.92,0.927,0.295,7.144,0.018,633,289,320,260,100.1,0.61
2026-06-29T12:24:35,1475,6107,boulder,72.64,-44.84,18.78,24.6,direct_sun,49.06,90.93,-41.88,0.919,0.33,4.33,0.308,384,202,25,33,82.2,0.62
2026-06-29T12:24:36,1476,6117,shadow_edge,18.79,-136.35,-3.26,24.7,direct_sun,53.1,78.65,-25.56,0.925,0.858,2.352,0.304,124,265,52,37,62.5,0.53
2026-06-29T12:24:36,1476,6113,lander_leg,60.26,107.45,22.06,24.7,direct_sun,93.95,78.65,15.29,0.646,0.445,0.198,0.229,817,193,3,3,83.7,0.5
2026-06-29T12:24:36,1476,6101,crater_floor,90.52,33.75,16.34,24.7,direct_sun,55.14,78.65,-23.52,0.923,0.635,6.565,0.059,607,209,30,27,103.7,0.38
2026-06-29T12:24:36,1476,6123,crater_floor,43.79,98.12,6.23,24.7,direct_sun,60.11,78.65,-18.55,0.893,0.525,4.824,0.141,791,238,46,26,77.9,0.45
2026-06-29T12:24:37,1477,6117,crater_rim,60.52,121.91,-3.7,24.6,direct_sun,51.75,77.95,-26.19,0.889,0.273,3.755,0.079,858,266,26,46,48.7,0.46
2026-06-29T12:24:37,1477,6113,crater_rim,73.23,66.5,-3.06,24.6,direct_sun,58.62,77.95,-19.32,0.887,0.711,1.555,0.132,701,264,8,5,46.6,0.39
2026-06-29T12:24:37,1477,6115,shadow_edge,67.89,-91.74,-7.3,24.6,direct_sun,51.99,77.95,-25.96,0.861,0.609,1.611,0.421,251,276,9,14,48.8,0.41
