timestamp,mission_elapsed_s,track_id,target_class,x_m,y_m,z_m,range_m,azimuth_deg,elevation_deg,bbox_length_m,bbox_width_m,bbox_height_m,point_count,mean_intensity,return_strength,surface_slope_deg,regolith_dust_backscatter,shadow_fraction,roughness_index,hazard_score,confidence
2026-06-29T12:21:00,1260,5108,rover_track,-73.25,-100.97,2.6,124.77,-125.96,1.19,2.03,0.37,0.01,3,51.8,0.248,3.7,0.121,0.02,0.067,0.053,0.45
2026-06-29T12:21:00,1260,5119,crater_rim,111.71,23.6,29.58,117.95,11.93,14.52,3.04,3.79,1.06,73,70.0,0.331,0,0.121,0.32,0.458,0.407,0.47
2026-06-29T12:21:00,1260,5104,shadow_edge,-2.21,98.49,50.56,110.74,91.29,27.17,2.6,1.13,0.08,3,18.4,0.094,7.0,0.121,0.883,0.159,0.115,0.28
2026-06-29T12:21:00,1260,5122,boulder,-82.03,-25.59,25.94,89.76,-162.67,16.8,2.66,2.55,0.47,53,45.4,0.21,14.6,0.121,0.211,0.242,0.407,0.44
2026-06-29T12:21:01,1261,5116,regolith_mound,-34.42,-35.32,11.55,50.65,-134.26,13.18,3.49,2.05,0.36,109,73.6,0.222,8.5,0.232,0.515,0.094,0.122,0.41
2026-06-29T12:21:01,1261,5122,lander_leg,9.18,-5.15,6.88,12.57,-29.3,33.18,0.6,0.56,1.6,45,130.2,0.502,12.3,0.232,0.531,0.372,0.326,0.43
2026-06-29T12:21:01,1261,5117,crater_rim,-118.72,51.8,48.46,138.3,156.43,20.51,14.39,3.32,1.68,198,104.4,0.448,12.1,0.232,0.049,0.196,0.448,0.59
2026-06-29T12:21:01,1261,5125,small_rock,-15.46,3.19,-1.94,15.9,168.36,-6.99,0.13,0.38,0.2,3,94.6,0.41,3.0,0.232,0.141,0.463,0.197,0.44
2026-06-29T12:21:01,1261,5108,rover_track,71.27,-54.2,-23.34,92.52,-37.25,-14.61,2.2,0.62,0.03,3,69.7,0.244,20.8,0.232,0.308,0.237,0.247,0.38
2026-06-29T12:21:01,1261,5102,small_rock,54.75,-64.42,-7.67,84.89,-49.64,-5.18,0.06,0.14,0.19,3,88.0,0.395,7.9,0.232,0.408,0.154,0.128,0.4
2026-06-29T12:21:01,1261,5119,crater_rim,-9.09,-27.72,9.17,30.58,-108.15,17.44,8.29,4.61,2.13,1379,105.1,0.404,6.2,0.232,0.166,0.369,0.49,0.99
2026-06-29T12:21:01,1261,5113,crater_rim,-134.85,-36.31,28.26,142.48,-164.93,11.44,9.27,4.67,1.69,220,18.4,0.023,4.8,0.232,0.675,0.212,0.397,0.42
2026-06-29T12:21:01,1261,5106,regolith_mound,-56.16,-102.89,33.21,121.83,-118.63,15.82,3.83,2.91,0.11,67,31.8,0.134,6.6,0.232,0.198,0.182,0.122,0.41
2026-06-29T12:21:01,1261,5110,crater_floor,-83.89,40.98,-26.38,97.02,153.97,-15.78,17.01,10.12,0.06,1319,56.9,0.201,9.4,0.232,0.31,0.291,0.179,0.99
2026-06-29T12:21:01,1261,5103,boulder,63.19,104.03,77.59,144.35,58.72,32.52,1.98,2.33,1.74,30,3.4,0.01,5.4,0.232,0.515,0.251,0.419,0.31
2026-06-29T12:21:02,1262,5121,crater_floor,-54.16,-139.64,20.35,151.15,-111.2,7.74,8.86,18.17,0.19,702,74.8,0.312,19.7,0.152,0.161,0.14,0.214,0.9
2026-06-29T12:21:02,1262,5122,shadow_edge,-42.93,34.19,-1.77,54.91,141.47,-1.85,1.47,0.86,0.17,34,10.7,0.066,18.9,0.152,0.907,0.104,0.194,0.29
2026-06-29T12:21:02,1262,5114,boulder,16.12,28.85,5.9,33.57,60.81,10.12,1.8,0.47,2.35,21,72.7,0.232,22.0,0.152,0.045,0.765,0.766,0.44
2026-06-29T12:21:02,1262,5102,equipment,-18.17,41.59,18.71,49.1,113.6,22.41,1.56,1.56,1.74,47,70.7,0.287,11.0,0.152,0.197,0.387,0.33,0.45
2026-06-29T12:21:02,1262,5101,small_rock,98.97,-93.79,25.92,138.8,-43.46,10.76,0.11,0.14,0.15,3,43.2,0.209,13.8,0.152,0.283,0.073,0.143,0.39
2026-06-29T12:21:03,1263,5122,equipment,13.19,36.33,7.86,39.44,70.04,11.49,1.41,0.94,0.58,63,119.0,0.521,21.8,0.278,0.159,0.331,0.322,0.49
2026-06-29T12:21:03,1263,5113,shadow_edge,-27.55,84.23,30.14,93.61,108.11,18.78,7.98,1.21,0.08,82,73.3,0.277,21.4,0.278,0.326,0.679,0.409,0.43
2026-06-29T12:21:03,1263,5115,regolith_mound,15.58,123.43,26.3,127.16,82.8,11.94,2.53,1.85,0.86,28,2.5,0,25.3,0.278,0.327,0.308,0.358,0.33
2026-06-29T12:21:03,1263,5114,unknown,-107.09,-69.89,61.66,141.97,-146.87,25.74,2.83,2.42,1.68,35,8.8,0.004,11.8,0.278,0.588,0.45,0.355,0.29
2026-06-29T12:21:03,1263,5120,small_rock,-16.62,21.48,7.08,28.07,127.73,14.6,0.17,0.12,0.18,3,36.7,0.192,13.0,0.278,0.172,0.792,0.39,0.38
2026-06-29T12:21:03,1263,5111,small_rock,-33.99,6.32,-2.42,34.66,169.46,-4.01,0.34,0.32,0.25,3,76.3,0.288,13.2,0.278,0.003,0.213,0.193,0.42
2026-06-29T12:21:03,1263,5116,crater_floor,-1.57,93.5,2.95,93.56,90.96,1.81,5.89,18.54,0.36,853,122.8,0.512,0.7,0.278,0.23,0.576,0.23,0.99
2026-06-29T12:21:03,1263,5105,unknown,-6.88,-13.97,6.79,16.99,-116.24,23.57,4.12,3.86,0.93,1223,76.8,0.32,11.4,0.278,0.307,0.158,0.202,0.99
2026-06-29T12:21:03,1263,5119,small_rock,65.32,94.66,-27.28,118.2,55.39,-13.34,0.42,0.1,0.08,4,85.5,0.319,10.8,0.278,0.542,0.184,0.154,0.35
2026-06-29T12:21:03,1263,5125,small_rock,-65.43,13.0,23.04,70.57,168.76,19.05,0.16,0.16,0.31,3,56.4,0.221,33.8,0.278,0.018,0.511,0.461,0.41
2026-06-29T12:21:04,1264,5116,crater_floor,99.33,94.44,-22.21,138.85,43.55,-9.2,21.74,12.95,0.07,1229,30.1,0.106,5.3,0.318,0.192,0.143,0.096,0.99
2026-06-29T12:21:04,1264,5120,crater_rim,0.22,1.1,0.21,1.14,78.81,10.59,10.74,1.91,0.54,5000,47.1,0.174,7.4,0.318,0.414,0.43,0.422,0.99
2026-06-29T12:21:04,1264,5114,rover_track,19.52,21.59,12.48,31.67,47.87,23.21,10.15,0.57,0.04,210,61.1,0.18,5.7,0.318,0.443,0.426,0.196,0.46
2026-06-29T12:21:04,1264,5119,crater_rim,74.12,-72.62,-9.58,104.21,-44.41,-5.27,9.39,3.26,0.55,209,82.5,0.38,27.3,0.318,0.223,0.079,0.455,0.54
2026-06-29T12:21:04,1264,5112,equipment,138.85,3.24,58.43,150.68,1.34,22.82,2.31,1.36,0.77,16,45.7,0.155,11.5,0.318,0.023,0.248,0.225,0.39
2026-06-29T12:21:04,1264,5123,boulder,26.34,-30.19,-9.82,41.25,-48.9,-13.77,3.1,2.93,1.1,209,58.7,0.255,7.4,0.318,0.549,0.149,0.358,0.46
2026-06-29T12:21:04,1264,5113,crater_rim,24.47,-124.12,-2.42,126.53,-78.85,-1.1,3.29,3.84,1.6,37,116.8,0.48,34.7,0.318,0.097,0.11,0.588,0.47
2026-06-29T12:21:04,1264,5108,unknown,89.68,-30.18,64.26,114.38,-18.6,34.18,1.34,0.14,0.05,3,64.1,0.27,13.4,0.318,0.224,0.452,0.266,0.38
2026-06-29T12:21:04,1264,5107,crater_rim,-70.95,20.32,5.58,74.01,164.02,4.32,17.18,2.25,2.02,411,62.8,0.283,14.4,0.318,0.205,0.374,0.55,0.66
2026-06-29T12:21:04,1264,5111,regolith_mound,-1.65,39.31,25.54,46.91,92.41,32.99,1.5,1.37,0.97,62,144.5,0.585,0,0.318,0.114,0.288,0.162,0.5
2026-06-29T12:21:04,1264,5105,crater_rim,-76.28,15.14,49.84,92.36,168.77,32.66,5.85,5.0,1.94,239,54.8,0.182,26.2,0.318,0.378,0.171,0.565,0.49
2026-06-29T12:21:05,1265,5123,small_rock,120.31,-55.19,62.86,146.53,-24.64,25.4,0.34,0.12,0.33,3,121.3,0.554,12.2,0.229,0.06,0.268,0.209,0.48
2026-06-29T12:21:05,1265,5101,rover_track,77.4,0.06,-18.46,79.57,0.04,-13.41,4.29,0.53,0.08,39,76.4,0.284,15.8,0.229,0.56,0.453,0.286,0.37
2026-06-29T12:21:05,1265,5103,shadow_edge,-20.06,0.45,-0.17,20.07,178.7,-0.49,8.48,0.5,0.05,253,129.4,0.497,40.3,0.229,0.306,0.457,0.476,0.6
2026-06-29T12:21:05,1265,5118,lander_leg,-88.74,-39.23,12.67,97.85,-156.15,7.44,0.72,0.71,1.34,3,62.1,0.244,14.3,0.229,0.067,0.403,0.335,0.42
2026-06-29T12:21:05,1265,5119,boulder,-19.74,-1.38,-4.83,20.37,-175.99,-13.72,3.3,0.4,0.37,102,90.1,0.305,9.9,0.229,0.027,0.132,0.326,0.5
2026-06-29T12:21:06,1266,5109,regolith_mound,-47.72,-76.35,54.88,105.44,-122.01,31.37,2.3,0.89,0.39,19,132.9,0.45,14.8,0.186,0.039,0.361,0.266,0.48
2026-06-29T12:21:06,1266,5125,small_rock,-140.29,-75.58,6.33,159.48,-151.69,2.27,0.47,0.42,0.13,3,40.6,0.216,2.4,0.186,0.568,0.46,0.188,0.34
2026-06-29T12:21:06,1266,5107,rover_track,-24.03,-9.66,-7.23,26.89,-158.09,-15.6,9.34,0.56,0.05,239,86.1,0.397,12.8,0.186,0.338,0.444,0.258,0.57
2026-06-29T12:21:06,1266,5114,boulder,-113.48,-24.84,-26.48,119.15,-167.65,-12.84,1.78,2.11,0.33,11,30.0,0.123,10.3,0.186,0.178,0.103,0.316,0.39
2026-06-29T12:21:06,1266,5110,boulder,148.27,48.02,-21.73,157.36,17.95,-7.94,3.73,0.63,1.26,3,36.9,0.091,24.8,0.186,0.443,0.143,0.502,0.33
2026-06-29T12:21:06,1266,5116,boulder,-84.45,61.49,7.66,104.75,143.94,4.19,0.56,1.34,1.09,3,9.3,0.056,1.3,0.186,0.217,0.398,0.397,0.36
2026-06-29T12:21:06,1266,5117,crater_rim,36.95,-2.5,-8.27,37.94,-3.87,-12.59,6.98,3.07,0.78,600,45.8,0.195,39.2,0.186,0.108,0.144,0.584,0.81
2026-06-29T12:21:06,1266,5106,small_rock,77.35,-37.55,43.5,96.35,-25.89,26.84,0.2,0.18,0.21,10,131.4,0.507,12.9,0.186,0.09,0.174,0.174,0.48
2026-06-29T12:21:07,1267,5119,small_rock,31.8,54.76,35.55,72.62,59.86,29.31,0.27,0.27,0.34,3,106.2,0.393,4.2,0.051,0.356,0.328,0.169,0.44
2026-06-29T12:21:07,1267,5113,crater_rim,141.36,55.74,-29.45,154.78,21.52,-10.97,13.24,4.23,1.46,258,77.5,0.323,5.2,0.051,0.033,0.43,0.463,0.65
2026-06-29T12:21:07,1267,5103,rover_track,1.6,-23.54,-1.1,23.62,-86.11,-2.68,6.5,0.26,0.04,127,87.2,0.366,11.6,0.051,0.302,0.323,0.206,0.53
2026-06-29T12:21:07,1267,5120,small_rock,0.89,-50.21,23.72,55.54,-88.99,25.29,0.23,0.38,0.08,3,86.6,0.328,10.8,0.051,0.512,0.519,0.271,0.41
2026-06-29T12:21:07,1267,5102,crater_floor,135.11,2.6,33.71,139.27,1.1,14.01,16.03,14.18,0.21,1182,27.8,0.11,5.5,0.051,0.458,0.385,0.19,0.99
2026-06-29T12:21:07,1267,5112,small_rock,12.42,14.74,-0.95,19.3,49.88,-2.82,0.33,0.34,0.33,15,102.9,0.364,12.7,0.051,0.052,0.219,0.196,0.49
2026-06-29T12:21:07,1267,5109,regolith_mound,-10.63,6.18,4.75,13.18,149.81,21.11,2.87,1.2,0.77,420,68.5,0.262,0.6,0.051,0.235,0.189,0.119,0.71
2026-06-29T12:21:08,1268,5120,unknown,-72.5,-73.54,39.49,110.56,-134.59,20.93,1.69,3.7,0.28,13,78.5,0.291,3.5,0.102,0.281,0.544,0.235,0.43
2026-06-29T12:21:08,1268,5114,small_rock,14.54,96.41,4.8,97.62,81.42,2.82,0.48,0.12,0.19,3,128.0,0.5,20.3,0.102,0.212,0.297,0.273,0.48
2026-06-29T12:21:08,1268,5105,small_rock,-0.53,-8.96,0.76,9.0,-93.4,4.86,0.33,0.05,0.3,10,60.4,0.251,19.4,0.102,0.289,0.663,0.402,0.42
2026-06-29T12:21:08,1268,5125,regolith_mound,-42.96,16.61,5.39,46.38,158.86,6.67,1.99,2.98,0.86,122,68.6,0.182,21.5,0.102,0.306,0.511,0.4,0.47
2026-06-29T12:21:08,1268,5104,regolith_mound,-60.98,30.62,6.03,68.5,153.34,5.05,1.93,1.46,0.34,28,92.3,0.432,6.9,0.102,0.137,0.183,0.138,0.49
2026-06-29T12:21:09,1269,5112,equipment,-24.53,-7.55,9.51,27.38,-162.89,20.34,0.56,1.41,0.8,29,40.9,0.122,17.0,0.134,0.491,0.431,0.333,0.36
2026-06-29T12:21:09,1269,5105,shadow_edge,1.57,50.77,-3.82,50.94,88.23,-4.3,2.35,0.71,0.06,25,91.2,0.359,30.0,0.134,0.578,0.54,0.426,0.4
2026-06-29T12:21:09,1269,5116,shadow_edge,40.74,-85.94,-20.85,97.37,-64.64,-12.37,9.27,0.33,0.04,34,40.8,0.149,24.0,0.134,0.362,0.154,0.243,0.39
2026-06-29T12:21:09,1269,5106,shadow_edge,10.94,-14.43,7.8,19.71,-52.83,23.3,7.09,1.04,0.04,525,110.3,0.442,6.1,0.134,0.836,0.287,0.15,0.71
2026-06-29T12:21:09,1269,5107,shadow_edge,-47.4,41.96,43.06,76.56,138.48,34.22,7.83,1.79,0.13,149,24.7,0.153,1.7,0.134,0.494,0.07,0.046,0.45
2026-06-29T12:21:09,1269,5119,regolith_mound,10.27,-91.04,7.61,91.94,-83.56,4.75,1.98,2.82,0.86,33,87.1,0.391,6.9,0.134,0.22,0.095,0.141,0.47
2026-06-29T12:21:10,1270,5115,crater_floor,79.82,-21.92,6.67,83.05,-15.35,4.61,24.4,15.91,0.34,3992,44.5,0.16,16.6,0.08,0.158,0.221,0.228,0.99
2026-06-29T12:21:10,1270,5104,crater_rim,111.54,-16.36,69.85,132.61,-8.35,31.78,5.39,2.14,1.26,56,33.9,0.082,6.3,0.08,0.259,0.336,0.425,0.42
2026-06-29T12:21:10,1270,5107,shadow_edge,2.52,-1.36,-0.55,2.92,-28.35,-10.96,8.6,1.03,0.09,5000,97.7,0.416,0,0.08,0.572,0.455,0.165,0.99
2026-06-29T12:21:10,1270,5120,small_rock,139.79,8.59,-23.07,141.94,3.52,-9.35,0.06,0.07,0.28,3,52.5,0.248,10.3,0.08,0.306,0.781,0.371,0.41
2026-06-29T12:21:10,1270,5112,regolith_mound,42.8,32.16,14.7,55.51,36.92,15.35,0.84,2.87,0.16,11,66.4,0.31,14.9,0.08,0.584,0.039,0.139,0.39
2026-06-29T12:21:10,1270,5122,unknown,-49.37,16.05,7.13,52.4,161.99,7.82,0.36,1.77,0.7,3,34.6,0.171,2.4,0.08,0.263,0.314,0.173,0.4
2026-06-29T12:21:10,1270,5102,equipment,-78.86,18.43,2.92,81.04,166.84,2.06,2.45,1.25,0.35,56,0,0,1.8,0.08,0.502,0.597,0.245,0.36
2026-06-29T12:21:10,1270,5110,unknown,150.31,-46.19,-18.11,158.29,-17.08,-6.57,2.41,2.02,1.08,34,87.8,0.323,0.9,0.08,0.078,0.302,0.18,0.48
2026-06-29T12:21:10,1270,5114,small_rock,68.12,-9.11,-12.09,69.78,-7.61,-9.98,0.37,0.05,0.26,11,20.3,0.051,14.6,0.08,0.225,0.123,0.173,0.39
2026-06-29T12:21:10,1270,5121,shadow_edge,86.09,-86.54,0.0,122.07,-45.15,0.0,6.65,1.64,0.16,60,22.9,0.11,1.8,0.08,0.25,0.408,0.167,0.43
2026-06-29T12:21:11,1271,5107,regolith_mound,-44.87,51.28,-13.06,69.38,131.19,-10.85,3.11,0.79,0.37,54,90.6,0.366,32.8,0.359,0.077,0.342,0.398,0.45
2026-06-29T12:21:11,1271,5124,crater_floor,116.84,61.83,8.82,132.49,27.89,3.82,16.21,3.71,0.13,300,58.1,0.167,11.7,0.359,0.307,0.461,0.261,0.53
2026-06-29T12:21:11,1271,5104,small_rock,113.1,79.89,33.0,142.35,35.24,13.41,0.27,0.29,0.21,3,56.7,0.219,8.6,0.359,0.057,0.233,0.161,0.38
2026-06-29T12:21:11,1271,5116,boulder,-112.16,26.92,-10.37,115.81,166.51,-5.14,1.96,1.81,1.24,14,57.8,0.246,0,0.359,0.19,0.224,0.336,0.38
2026-06-29T12:21:11,1271,5114,unknown,-8.31,-92.85,58.22,109.91,-95.11,31.99,3.26,3.45,1.66,62,37.2,0.173,24.3,0.359,0.68,0.243,0.378,0.32
2026-06-29T12:21:11,1271,5106,rover_track,-80.99,-90.57,47.34,130.4,-131.8,21.29,4.53,0.22,0.08,3,58.3,0.203,21.1,0.359,0.346,0.263,0.261,0.34
2026-06-29T12:21:11,1271,5115,crater_floor,-42.87,5.35,10.51,44.46,172.89,13.67,9.58,14.16,0.24,2718,62.2,0.252,0,0.359,0.344,0.386,0.15,0.99
2026-06-29T12:21:11,1271,5111,crater_floor,-14.75,5.55,0.31,15.77,159.38,1.12,22.51,12.8,0.03,5000,84.4,0.308,8.3,0.359,0.489,0.541,0.255,0.99
2026-06-29T12:21:11,1271,5101,shadow_edge,-47.36,12.71,13.63,50.89,164.97,15.53,5.46,0.86,0.06,77,11.5,0,0,0.359,0.644,0.47,0.168,0.3
2026-06-29T12:21:11,1271,5109,boulder,-1.53,0.38,0.29,1.6,165.91,10.33,2.7,0.72,2.07,3466,101.9,0.398,24.4,0.359,0.398,0.164,0.556,0.99
2026-06-29T12:21:11,1271,5102,rover_track,-61.18,31.34,38.63,78.86,152.87,29.33,2.75,0.9,0.07,22,48.8,0.179,6.4,0.359,0.389,0.443,0.209,0.34
2026-06-29T12:21:12,1272,5106,rover_track,14.11,85.94,28.23,91.55,80.67,17.96,4.98,0.52,0.03,3,50.6,0.224,26.0,0.022,0.47,0.306,0.311,0.4
2026-06-29T12:21:12,1272,5121,small_rock,-14.96,-53.26,-2.12,55.36,-105.69,-2.2,0.09,0.41,0.05,3,0.2,0,15.3,0.022,0.676,0.667,0.356,0.32
2026-06-29T12:21:12,1272,5102,equipment,-28.67,-57.85,40.25,76.08,-116.36,31.94,2.07,0.42,0.47,16,96.7,0.339,0,0.022,0.263,0.097,0.063,0.46
2026-06-29T12:21:12,1272,5117,boulder,46.71,-110.89,-27.47,123.42,-67.16,-12.86,3.55,1.66,1.61,31,3.8,0.083,22.6,0.022,0.407,0.153,0.51,0.39
2026-06-29T12:21:12,1272,5107,small_rock,-119.04,-23.55,10.98,121.84,-168.81,5.17,0.48,0.18,0.22,3,92.0,0.385,8.2,0.022,0.247,0.155,0.131,0.46
2026-06-29T12:21:12,1272,5112,rover_track,-37.17,-92.55,-10.73,100.32,-111.88,-6.14,2.99,0.65,0.04,35,49.5,0.184,28.9,0.022,0.183,0.514,0.407,0.45
2026-06-29T12:21:13,1273,5108,crater_rim,63.03,-32.66,24.67,75.15,-27.39,19.16,15.86,1.8,1.34,366,73.4,0.235,5.2,0.009,0.502,0.496,0.478,0.64
2026-06-29T12:21:13,1273,5120,regolith_mound,140.22,33.22,27.99,146.79,13.33,10.99,3.33,1.85,0.91,25,75.5,0.306,2.2,0.009,0.25,0.422,0.222,0.46
2026-06-29T12:21:13,1273,5105,small_rock,-122.58,50.93,15.56,133.65,157.44,6.69,0.1,0.11,0.06,16,0,0,19.1,0.009,0.603,0.433,0.304,0.34
2026-06-29T12:21:13,1273,5102,regolith_mound,34.25,19.32,19.3,43.8,29.42,26.15,2.74,2.87,0.93,208,70.2,0.271,12.9,0.009,0.316,0.414,0.303,0.57
2026-06-29T12:21:13,1273,5112,crater_floor,94.5,-29.57,64.96,118.42,-17.37,33.27,9.44,3.25,0.28,221,53.8,0.198,8.9,0.009,0.067,0.433,0.239,0.6
2026-06-29T12:21:13,1273,5117,crater_rim,-50.5,-16.14,11.42,54.23,-162.28,12.15,16.9,4.87,0.81,1534,110.4,0.386,7.0,0.009,0.058,0.544,0.476,0.99
2026-06-29T12:21:13,1273,5119,lander_leg,-140.2,-49.25,-2.48,148.61,-160.65,-0.96,0.58,0.65,2.63,3,74.7,0.335,29.8,0.009,0.101,0.331,0.512,0.48
2026-06-29T12:21:13,1273,5124,boulder,138.66,4.34,29.94,141.93,1.79,12.18,3.3,2.35,1.22,63,74.6,0.291,7.8,0.009,0.405,0.564,0.515,0.46
2026-06-29T12:21:13,1273,5103,lander_leg,-77.88,-43.97,44.61,99.94,-150.55,26.51,0.26,0.59,2.74,3,73.1,0.311,17.9,0.009,0.339,0.627,0.53,0.44
2026-06-29T12:21:13,1273,5113,lander_leg,-2.87,-130.47,28.44,133.57,-91.26,12.29,0.39,0.4,1.88,3,44.3,0.222,1.6,0.009,0.246,0.141,0.179,0.43
2026-06-29T12:21:13,1273,5121,small_rock,-5.25,-1.16,3.64,6.49,-167.55,34.1,0.23,0.25,0.12,7,82.9,0.314,23.9,0.009,0.601,0.322,0.306,0.4
2026-06-29T12:21:14,1274,5119,small_rock,49.83,35.88,5.36,61.63,35.75,4.99,0.26,0.27,0.34,3,63.1,0.194,13.1,0.21,0.071,0.183,0.187,0.41
2026-06-29T12:21:14,1274,5110,crater_floor,-64.43,-29.73,-14.25,72.38,-155.23,-11.36,7.79,15.34,0.34,1370,109.9,0.447,9.1,0.21,0.442,0.535,0.279,0.99
2026-06-29T12:21:14,1274,5107,small_rock,-68.82,-35.53,25.87,81.66,-152.69,18.47,0.16,0.12,0.3,3,79.3,0.326,19.9,0.21,0.211,0.38,0.306,0.42
2026-06-29T12:21:14,1274,5101,rover_track,-105.21,75.44,54.07,140.3,144.36,22.67,11.54,0.75,0.04,67,0,0,24.1,0.21,0.136,0.242,0.275,0.4
2026-06-29T12:21:14,1274,5114,small_rock,3.03,11.15,7.91,14.0,74.8,34.38,0.11,0.3,0.22,30,38.9,0.129,14.8,0.21,0.565,0.025,0.137,0.34
2026-06-29T12:21:14,1274,5103,rover_track,-6.48,-10.1,0.55,12.01,-122.71,2.64,2.6,0.6,0.03,190,89.1,0.293,1.4,0.21,0.198,0.31,0.121,0.54
2026-06-29T12:21:15,1275,5116,regolith_mound,10.71,-130.15,-20.96,132.26,-85.3,-9.12,2.18,0.76,0.65,3,21.5,0,18.9,0.045,0.357,0.059,0.208,0.36
2026-06-29T12:21:15,1275,5112,rover_track,46.82,-61.49,34.58,84.67,-52.71,24.11,3.91,0.51,0.07,6,32.9,0.148,18.2,0.045,0.063,0.237,0.229,0.44
2026-06-29T12:21:15,1275,5124,boulder,-0.96,2.45,1.84,3.21,111.46,34.85,1.48,1.98,1.24,2472,114.5,0.457,18.7,0.045,0.089,0.164,0.46,0.99
2026-06-29T12:21:15,1275,5110,shadow_edge,-6.06,-24.28,1.86,25.09,-104.01,4.25,1.75,0.9,0.03,61,55.4,0.276,13.1,0.045,0.62,0.41,0.247,0.42
2026-06-29T12:21:15,1275,5108,small_rock,79.29,135.82,-13.64,157.86,59.72,-4.96,0.22,0.3,0.33,8,88.1,0.281,25.8,0.045,0.242,0.444,0.376,0.44
2026-06-29T12:21:15,1275,5106,small_rock,67.82,-0.79,28.92,73.73,-0.67,23.09,0.42,0.33,0.24,3,80.3,0.293,5.5,0.045,0.18,0.216,0.134,0.45
2026-06-29T12:21:16,1276,5117,regolith_mound,-16.16,74.36,-16.47,77.86,102.26,-12.21,2.56,2.4,0.57,96,43.9,0.184,5.1,0.079,0.161,0.25,0.163,0.48
2026-06-29T12:21:16,1276,5112,rover_track,-70.58,38.25,36.41,88.15,151.55,24.4,7.94,0.8,0.03,33,63.9,0.274,12.2,0.079,0.173,0.351,0.22,0.46
2026-06-29T12:21:16,1276,5101,crater_rim,19.87,78.84,3.78,81.39,75.85,2.66,14.39,4.76,1.74,724,70.7,0.21,20.8,0.079,0.124,0.112,0.49,0.91
2026-06-29T12:21:16,1276,5123,unknown,-81.19,-11.54,-14.89,83.34,-171.91,-10.29,0.77,2.68,1.35,39,0,0.022,2.9,0.079,0.517,0.623,0.325,0.36
2026-06-29T12:21:17,1277,5108,rover_track,-118.29,55.59,-15.85,131.66,154.83,-6.91,3.19,0.43,0.07,3,79.5,0.296,8.6,0.044,0.572,0.268,0.165,0.39
2026-06-29T12:21:17,1277,5115,shadow_edge,23.19,13.09,4.81,27.07,29.45,10.24,6.57,0.91,0.05,307,120.4,0.52,10.6,0.044,0.327,0.171,0.145,0.68
2026-06-29T12:21:17,1277,5110,small_rock,9.25,-11.82,6.94,16.54,-51.96,24.82,0.09,0.12,0.2,3,116.8,0.401,35.3,0.044,0.075,0.487,0.458,0.49
2026-06-29T12:21:17,1277,5122,crater_rim,-105.89,49.6,29.39,120.57,154.9,14.11,7.62,3.03,1.6,160,70.6,0.298,27.1,0.044,0.603,0.321,0.602,0.49
2026-06-29T12:21:17,1277,5105,shadow_edge,-50.72,91.98,-9.41,105.46,118.87,-5.12,4.14,0.12,0.16,19,82.8,0.323,31.1,0.044,0.376,0.137,0.3,0.44
2026-06-29T12:21:17,1277,5117,small_rock,-106.56,-2.88,71.92,128.59,-178.45,34.01,0.26,0.27,0.15,3,66.2,0.235,10.6,0.044,0.167,0.619,0.309,0.44
2026-06-29T12:21:18,1278,5107,boulder,70.98,-73.7,6.6,102.54,-46.08,3.69,2.3,2.98,2.12,48,79.1,0.282,9.7,0.113,0.359,0.119,0.43,0.44
2026-06-29T12:21:18,1278,5118,crater_rim,-57.07,136.12,44.55,154.17,112.75,16.8,14.72,3.14,1.94,205,67.0,0.235,5.6,0.113,0.092,0.457,0.505,0.57
2026-06-29T12:21:18,1278,5112,boulder,-137.38,27.71,11.88,140.65,168.6,4.85,1.77,2.38,2.32,7,48.1,0.169,3.0,0.113,0.245,0.14,0.397,0.4
2026-06-29T12:21:18,1278,5111,small_rock,-83.26,-25.05,13.02,87.92,-163.25,8.52,0.05,0.13,0.1,3,60.7,0.306,16.4,0.113,0.345,0.634,0.356,0.41
2026-06-29T12:21:18,1278,5121,small_rock,60.79,111.35,31.65,130.75,61.37,14.01,0.16,0.09,0.05,3,56.1,0.191,1.9,0.113,0.457,0.309,0.126,0.37
2026-06-29T12:21:18,1278,5123,crater_floor,-85.22,-24.83,36.12,95.83,-163.75,22.14,22.71,17.93,0.07,3372,86.7,0.288,23.5,0.113,0.266,0.536,0.375,0.99
2026-06-29T12:21:18,1278,5103,regolith_mound,20.66,-62.15,28.22,71.32,-71.62,23.31,0.77,1.29,0.56,4,57.2,0.186,35.2,0.113,0.309,0.516,0.489,0.39
2026-06-29T12:21:18,1278,5124,regolith_mound,67.36,-29.42,42.17,84.74,-23.6,29.84,1.75,1.85,0.52,34,66.3,0.203,0,0.113,0.287,0.691,0.275,0.42
2026-06-29T12:21:18,1278,5101,regolith_mound,-48.36,26.35,37.49,66.62,151.41,34.25,2.35,1.99,0.11,36,97.2,0.331,3.0,0.113,0.152,0.825,0.319,0.47
2026-06-29T12:21:18,1278,5110,regolith_mound,-145.64,-40.7,50.99,159.59,-164.39,18.63,1.41,2.42,0.89,9,42.5,0.177,26.1,0.113,0.267,0.458,0.419,0.4
2026-06-29T12:21:18,1278,5119,boulder,-7.2,1.44,1.38,7.47,168.69,10.66,1.39,0.57,2.12,208,72.4,0.28,15.2,0.113,0.269,0.368,0.559,0.56
