timestamp,track_id,object_class,x_m,y_m,z_m,distance_m,azimuth_deg,elevation_deg,bbox_length_m,bbox_width_m,bbox_height_m,point_count,mean_intensity,occlusion,confidence
2026-06-29T12:21:29,2010,unknown,5.54,-448.18,-0.11,448.21,-89.29,-0.01,2.04,1.95,1.38,82,0.02,none,0.45
2026-06-29T12:21:29,2012,person,45.11,-408.53,1.12,411.02,-83.7,0.16,0.74,0.3,1.53,29,0.02,none,0.45
2026-06-29T12:21:29,2009,person,106.21,-94.79,2.93,142.39,-41.75,1.18,0.71,0.32,1.45,171,0.059,none,0.45
2026-06-29T12:21:29,2005,person,-232.28,-101.1,-0.2,253.33,-156.48,-0.05,0.74,0.32,1.71,127,0.02,heavy,0.45
2026-06-29T12:21:30,2009,person,106.15,-95.21,2.94,142.62,-41.89,1.18,0.5,0.57,1.97,173,0.02,partial,0.45
2026-06-29T12:21:30,2001,person,-592.44,337.79,-0.48,681.97,150.31,-0.04,0.64,0.63,1.85,160,0.02,partial,0.45
2026-06-29T12:21:30,2008,person,-42.65,-225.15,1.66,229.16,-100.73,0.41,0.52,0.4,1.73,133,0.02,none,0.45
2026-06-29T12:21:31,2002,bicycle,-14.07,-16.62,0.92,21.8,-130.24,2.41,1.73,0.59,0.88,48,0.498,heavy,0.45
2026-06-29T12:21:31,2005,person,-232.71,-101.11,-0.2,253.73,-156.52,-0.04,0.57,0.63,1.82,25,0.02,none,0.45
2026-06-29T12:21:31,2013,person,277.62,-278.32,1.71,393.11,-45.07,0.25,0.67,0.57,1.97,62,0.02,partial,0.45
2026-06-29T12:21:31,2004,vehicle,39.19,-235.41,0.25,238.65,-80.55,0.06,3.65,1.88,2.28,665,0.02,heavy,0.45
2026-06-29T12:21:31,2001,person,-593.63,338.37,-0.5,683.3,150.32,-0.04,0.39,0.62,1.88,167,0.02,none,0.45
2026-06-29T12:21:32,2007,cart,-116.23,328.88,2.35,348.83,109.46,0.39,1.18,0.8,1.0,126,0.02,none,0.45
2026-06-29T12:21:32,2013,person,278.43,-279.69,1.71,394.66,-45.13,0.25,0.44,0.55,1.94,106,0.02,heavy,0.45
2026-06-29T12:21:32,2004,vehicle,39.05,-235.79,0.28,239.0,-80.6,0.07,5.06,1.94,1.88,476,0.02,none,0.45
2026-06-29T12:21:32,2009,person,106.16,-95.39,2.94,142.75,-41.94,1.18,0.65,0.31,1.54,173,0.02,none,0.45
2026-06-29T12:21:33,2015,vehicle,-290.76,206.22,0.06,356.47,144.65,0.01,4.82,1.83,1.46,712,0.02,partial,0.45
2026-06-29T12:21:33,2001,person,-595.01,338.86,-0.5,684.73,150.34,-0.04,0.58,0.52,1.54,167,0.02,partial,0.45
2026-06-29T12:21:33,2011,unknown,-284.64,27.91,2.08,286.01,174.4,0.42,1.18,0.46,0.59,124,0.02,partial,0.45
2026-06-29T12:21:33,2005,person,-233.06,-101.3,-0.22,254.13,-156.51,-0.05,0.69,0.56,1.63,157,0.02,none,0.45
2026-06-29T12:21:33,2008,person,-42.61,-225.55,1.67,229.55,-100.7,0.42,0.51,0.57,1.67,89,0.02,none,0.45
2026-06-29T12:21:33,2012,person,44.92,-409.7,1.13,412.16,-83.74,0.16,0.65,0.41,1.81,46,0.02,none,0.45
2026-06-29T12:21:33,2006,person,-47.82,76.04,1.41,89.83,122.16,0.9,0.67,0.46,1.7,98,0.174,partial,0.45
2026-06-29T12:21:34,2014,bicycle,287.34,-29.27,1.47,288.83,-5.82,0.29,1.56,0.54,1.19,49,0.02,partial,0.45
2026-06-29T12:21:34,2003,bicycle,368.2,200.07,0.88,419.05,28.52,0.12,1.47,0.55,1.1,197,0.02,none,0.45
2026-06-29T12:21:34,2015,vehicle,-290.7,206.56,0.08,356.62,144.6,0.01,3.55,2.2,2.13,423,0.02,none,0.45
2026-06-29T12:21:34,2007,cart,-116.59,329.17,2.36,349.22,109.5,0.39,0.87,0.61,1.07,208,0.02,none,0.45
2026-06-29T12:21:34,2010,unknown,5.18,-449.14,-0.08,449.17,-89.34,-0.01,1.55,0.62,2.11,46,0.02,none,0.45
2026-06-29T12:21:34,2011,unknown,-285.03,27.72,2.08,286.38,174.45,0.42,2.11,1.58,2.29,158,0.02,partial,0.45
2026-06-29T12:21:34,2013,person,279.31,-280.91,1.73,396.14,-45.16,0.25,0.51,0.35,1.43,131,0.02,none,0.45
2026-06-29T12:21:34,2001,person,-596.41,339.41,-0.5,686.23,150.36,-0.04,0.71,0.68,1.98,165,0.02,none,0.45
2026-06-29T12:21:35,2011,unknown,-285.41,27.5,2.07,286.74,174.5,0.41,1.49,0.55,0.99,34,0.02,none,0.45
2026-06-29T12:21:35,2007,cart,-117.06,329.52,2.37,349.7,109.56,0.39,0.82,0.89,0.86,240,0.02,none,0.45
2026-06-29T12:21:35,2003,bicycle,369.23,200.41,0.86,420.12,28.49,0.12,1.79,0.45,0.93,101,0.02,heavy,0.45
2026-06-29T12:21:35,2002,bicycle,-14.41,-16.44,0.89,21.88,-131.23,2.34,1.89,0.7,0.98,52,0.761,heavy,0.5
2026-06-29T12:21:36,2007,cart,-117.45,329.71,2.35,350.01,109.61,0.38,1.46,0.83,1.12,41,0.02,none,0.45
2026-06-29T12:21:36,2001,person,-597.84,340.11,-0.47,687.81,150.36,-0.04,0.49,0.5,1.98,114,0.02,none,0.45
2026-06-29T12:21:36,2004,vehicle,38.84,-236.11,0.28,239.28,-80.66,0.07,4.26,2.28,1.75,698,0.02,none,0.49
2026-06-29T12:21:37,2003,bicycle,370.09,200.77,0.86,421.04,28.48,0.12,1.67,0.66,1.39,142,0.02,none,0.45
2026-06-29T12:21:37,2007,cart,-117.89,329.96,2.34,350.4,109.66,0.38,1.27,0.53,1.16,48,0.02,none,0.45
2026-06-29T12:21:37,2010,unknown,4.71,-450.11,-0.08,450.14,-89.4,-0.01,2.5,1.95,0.9,169,0.02,none,0.45
2026-06-29T12:21:38,2007,cart,-118.39,330.2,2.34,350.79,109.73,0.38,1.1,0.59,0.78,216,0.02,none,0.45
2026-06-29T12:21:38,2013,person,280.27,-282.25,1.76,397.77,-45.2,0.25,0.55,0.34,1.54,164,0.02,none,0.45
2026-06-29T12:21:38,2004,vehicle,38.8,-236.37,0.29,239.54,-80.68,0.07,5.02,1.99,1.73,832,0.02,partial,0.45
2026-06-29T12:21:38,2010,unknown,4.17,-451.15,-0.09,451.17,-89.47,-0.01,1.65,1.5,1.31,67,0.02,partial,0.45
2026-06-29T12:21:38,2003,bicycle,371.17,201.14,0.88,422.17,28.45,0.12,1.61,0.47,0.83,132,0.02,none,0.45
2026-06-29T12:21:39,2004,vehicle,38.67,-236.56,0.29,239.7,-80.72,0.07,4.66,2.19,2.29,711,0.02,none,0.49
2026-06-29T12:21:39,2003,bicycle,372.21,201.64,0.85,423.32,28.45,0.11,1.54,0.65,1.38,56,0.02,partial,0.45
2026-06-29T12:21:39,2005,person,-233.66,-101.38,-0.21,254.7,-156.55,-0.05,0.64,0.48,1.83,24,0.02,partial,0.45
2026-06-29T12:21:40,2008,person,-42.44,-226.12,1.69,230.08,-100.63,0.42,0.5,0.6,1.88,38,0.02,none,0.45
2026-06-29T12:21:40,2001,person,-599.24,340.8,-0.46,689.38,150.37,-0.04,0.61,0.36,1.54,98,0.02,partial,0.45
2026-06-29T12:21:40,2011,unknown,-285.66,27.46,2.07,286.98,174.51,0.41,1.31,0.94,1.44,94,0.02,none,0.45
2026-06-29T12:21:40,2013,person,281.22,-283.5,1.78,399.32,-45.23,0.26,0.75,0.47,1.79,167,0.02,none,0.45
2026-06-29T12:21:40,2003,bicycle,373.25,201.86,0.84,424.34,28.41,0.11,1.68,0.42,0.88,191,0.02,none,0.45
2026-06-29T12:21:40,2002,bicycle,-14.84,-16.22,0.89,22.0,-132.45,2.31,1.44,0.52,1.04,82,0.707,partial,0.61
2026-06-29T12:21:40,2007,cart,-119.04,330.47,2.31,351.26,109.81,0.38,1.48,0.73,0.98,53,0.02,none,0.45
2026-06-29T12:21:41,2015,vehicle,-290.64,206.83,0.07,356.72,144.56,0.01,3.57,1.9,1.94,820,0.02,heavy,0.45
2026-06-29T12:21:41,2004,vehicle,38.54,-236.96,0.29,240.07,-80.76,0.07,4.09,2.07,1.33,214,0.02,none,0.45
2026-06-29T12:21:41,2002,bicycle,-15.07,-16.21,0.87,22.15,-132.92,2.24,1.87,0.66,0.91,167,0.595,partial,0.56
2026-06-29T12:21:41,2005,person,-234.17,-101.55,-0.19,255.24,-156.56,-0.04,0.47,0.31,1.57,125,0.02,partial,0.45
2026-06-29T12:21:42,2006,person,-48.39,76.55,1.4,90.57,122.3,0.89,0.68,0.59,1.82,50,0.208,partial,0.45
2026-06-29T12:21:42,2005,person,-234.59,-101.58,-0.17,255.64,-156.59,-0.04,0.42,0.49,1.96,113,0.02,none,0.45
2026-06-29T12:21:42,2010,unknown,3.67,-452.2,-0.08,452.21,-89.53,-0.01,2.08,0.47,0.72,135,0.02,none,0.45
2026-06-29T12:21:43,2014,bicycle,287.57,-29.17,1.46,289.05,-5.79,0.29,1.54,0.69,1.01,47,0.02,none,0.45
2026-06-29T12:21:43,2012,person,44.6,-410.68,1.16,413.09,-83.8,0.16,0.77,0.5,1.93,103,0.02,none,0.45
2026-06-29T12:21:43,2005,person,-234.93,-101.6,-0.16,255.95,-156.61,-0.04,0.78,0.41,1.81,62,0.02,none,0.45
2026-06-29T12:21:43,2006,person,-48.82,77.09,1.39,91.26,122.35,0.87,0.46,0.57,1.82,118,0.337,none,0.45
2026-06-29T12:21:43,2008,person,-42.41,-226.75,1.69,230.68,-100.59,0.42,0.46,0.68,1.64,87,0.02,heavy,0.45
2026-06-29T12:21:43,2011,unknown,-285.91,27.16,2.09,287.21,174.57,0.42,1.07,0.41,2.33,76,0.02,none,0.45
2026-06-29T12:21:43,2003,bicycle,374.35,202.38,0.86,425.55,28.4,0.12,1.97,0.64,1.23,164,0.02,heavy,0.45
2026-06-29T12:21:44,2005,person,-235.26,-101.77,-0.13,256.33,-156.61,-0.03,0.37,0.66,1.68,124,0.02,partial,0.45
2026-06-29T12:21:44,2001,person,-600.58,341.48,-0.46,690.87,150.38,-0.04,0.72,0.53,1.69,56,0.02,partial,0.45
2026-06-29T12:21:44,2013,person,282.01,-284.81,1.76,400.81,-45.28,0.25,0.64,0.44,1.52,101,0.02,none,0.45
2026-06-29T12:21:44,2012,person,44.36,-411.95,1.17,414.33,-83.85,0.16,0.53,0.32,1.58,106,0.02,none,0.45
2026-06-29T12:21:44,2010,unknown,3.04,-453.34,-0.05,453.35,-89.62,-0.01,0.39,0.91,1.19,53,0.02,none,0.45
2026-06-29T12:21:44,2006,person,-49.3,77.74,1.38,92.06,122.38,0.86,0.37,0.41,1.77,164,0.315,none,0.45
2026-06-29T12:21:44,2011,unknown,-286.45,26.98,2.06,287.73,174.62,0.41,1.17,2.31,1.59,176,0.02,none,0.45
2026-06-29T12:21:44,2003,bicycle,375.26,202.76,0.84,426.53,28.38,0.11,1.49,0.73,1.16,191,0.02,none,0.45
2026-06-29T12:21:44,2002,bicycle,-15.44,-15.91,0.89,22.19,-134.14,2.31,1.67,0.71,0.83,183,0.665,none,0.79
2026-06-29T12:21:45,2015,vehicle,-290.72,206.89,0.08,356.82,144.56,0.01,5.18,1.74,1.46,539,0.02,heavy,0.45
2026-06-29T12:21:45,2003,bicycle,376.24,203.32,0.81,427.67,28.39,0.11,1.68,0.66,1.06,130,0.02,none,0.45
2026-06-29T12:21:45,2007,cart,-119.42,330.71,2.29,351.62,109.86,0.37,0.84,0.57,0.64,70,0.02,none,0.45
2026-06-29T12:21:45,2002,bicycle,-15.66,-15.67,0.92,22.18,-134.97,2.37,1.77,0.48,0.98,161,0.819,none,0.93
2026-06-29T12:21:45,2005,person,-235.78,-101.78,-0.13,256.81,-156.65,-0.03,0.46,0.59,1.91,42,0.02,none,0.45
2026-06-29T12:21:45,2013,person,282.87,-285.87,1.74,402.16,-45.3,0.25,0.59,0.51,1.76,175,0.02,none,0.45
2026-06-29T12:21:45,2001,person,-601.86,342.02,-0.44,692.26,150.39,-0.04,0.63,0.46,1.52,70,0.02,none,0.45
2026-06-29T12:21:45,2008,person,-42.45,-227.41,1.7,231.34,-100.57,0.42,0.6,0.57,1.89,176,0.02,none,0.45
2026-06-29T12:21:46,2014,bicycle,287.69,-28.92,1.46,289.15,-5.74,0.29,1.61,0.69,1.33,93,0.02,none,0.45
2026-06-29T12:21:46,2010,unknown,2.41,-454.35,-0.06,454.36,-89.7,-0.01,2.5,2.26,1.27,27,0.02,none,0.45
2026-06-29T12:21:46,2011,unknown,-286.87,26.92,2.06,288.14,174.64,0.41,1.17,0.85,2.12,10,0.02,none,0.45
2026-06-29T12:21:46,2003,bicycle,377.21,203.69,0.82,428.69,28.37,0.11,1.79,0.58,0.82,74,0.02,none,0.45
2026-06-29T12:21:46,2007,cart,-119.91,330.92,2.29,351.98,109.92,0.37,1.13,0.9,0.79,193,0.02,none,0.45
2026-06-29T12:21:46,2009,person,106.22,-95.58,2.97,142.92,-41.98,1.19,0.76,0.63,1.72,80,0.092,none,0.45
2026-06-29T12:21:46,2012,person,44.24,-412.96,1.16,415.32,-83.89,0.16,0.37,0.69,1.98,115,0.02,none,0.45
2026-06-29T12:21:46,2006,person,-49.83,78.37,1.39,92.88,122.45,0.85,0.67,0.66,1.74,36,0.223,none,0.45
2026-06-29T12:21:46,2004,vehicle,38.62,-237.4,0.3,240.52,-80.76,0.07,4.03,1.94,2.09,167,0.02,none,0.45
2026-06-29T12:21:47,2004,vehicle,38.6,-237.82,0.32,240.93,-80.78,0.08,4.45,2.05,1.47,173,0.02,none,0.45
2026-06-29T12:21:47,2003,bicycle,378.06,204.22,0.84,429.7,28.38,0.11,1.9,0.56,0.91,47,0.02,heavy,0.45
2026-06-29T12:21:47,2007,cart,-120.46,331.39,2.29,352.61,109.98,0.37,1.38,0.57,0.96,66,0.02,none,0.45
2026-06-29T12:21:47,2012,person,44.1,-414.2,1.16,416.54,-83.92,0.16,0.76,0.53,1.46,31,0.02,none,0.45
2026-06-29T12:21:47,2006,person,-50.31,79.2,1.4,93.83,122.42,0.86,0.68,0.68,1.52,147,0.183,partial,0.45
2026-06-29T12:21:47,2005,person,-236.3,-101.84,-0.12,257.31,-156.68,-0.03,0.79,0.48,1.82,103,0.02,none,0.45
2026-06-29T12:21:47,2009,person,106.16,-96.04,2.98,143.19,-42.13,1.19,0.41,0.41,1.94,138,0.089,none,0.45
2026-06-29T12:21:47,2013,person,283.57,-287.24,1.76,403.63,-45.37,0.25,0.6,0.59,1.92,30,0.02,partial,0.45
2026-06-29T12:21:48,2013,person,284.24,-288.54,1.77,405.03,-45.43,0.25,0.56,0.56,1.41,127,0.02,none,0.45
2026-06-29T12:21:48,2004,vehicle,38.67,-237.98,0.31,241.1,-80.77,0.07,4.61,1.7,1.49,391,0.02,none,0.45
2026-06-29T12:21:48,2009,person,106.12,-96.5,2.99,143.47,-42.28,1.19,0.58,0.38,1.81,99,0.02,partial,0.45
2026-06-29T12:21:48,2014,bicycle,287.94,-28.66,1.43,289.36,-5.68,0.28,1.61,0.76,1.29,180,0.02,none,0.45
2026-06-29T12:21:48,2005,person,-236.81,-101.96,-0.13,257.83,-156.71,-0.03,0.41,0.61,1.43,82,0.02,partial,0.45
2026-06-29T12:21:48,2007,cart,-121.08,331.76,2.27,353.17,110.05,0.37,1.22,0.69,0.82,59,0.02,partial,0.45
2026-06-29T12:21:48,2003,bicycle,379.08,204.56,0.81,430.75,28.35,0.11,1.52,0.68,1.2,65,0.02,none,0.45
2026-06-29T12:21:48,2006,person,-50.89,79.87,1.41,94.72,122.5,0.85,0.37,0.39,1.81,77,0.274,none,0.45
2026-06-29T12:21:49,2006,person,-51.27,80.64,1.38,95.56,122.45,0.83,0.69,0.59,1.74,37,0.165,none,0.45
2026-06-29T12:21:49,2012,person,43.96,-415.38,1.18,417.7,-83.96,0.16,0.51,0.49,1.51,105,0.02,none,0.45
2026-06-29T12:21:49,2015,vehicle,-290.65,207.08,0.08,356.88,144.53,0.01,4.54,1.73,1.57,438,0.02,partial,0.45
2026-06-29T12:21:49,2004,vehicle,38.77,-238.12,0.3,241.26,-80.75,0.07,4.66,1.87,1.54,354,0.02,none,0.45
2026-06-29T12:21:50,2008,person,-42.54,-227.97,1.73,231.91,-100.57,0.43,0.36,0.56,1.94,117,0.02,partial,0.45
2026-06-29T12:21:50,2002,bicycle,-15.96,-15.66,0.95,22.38,-135.56,2.43,1.74,0.53,1.06,102,0.659,heavy,0.45
2026-06-29T12:21:50,2012,person,43.92,-416.62,1.17,418.93,-83.98,0.16,0.44,0.5,1.95,87,0.02,none,0.45
2026-06-29T12:21:50,2005,person,-237.29,-102.2,-0.12,258.36,-156.7,-0.03,0.63,0.44,1.42,91,0.02,none,0.45
2026-06-29T12:21:50,2007,cart,-121.65,332.19,2.26,353.78,110.11,0.37,1.03,0.73,1.1,34,0.02,heavy,0.45
2026-06-29T12:21:50,2010,unknown,1.83,-455.34,-0.06,455.34,-89.77,-0.01,2.13,1.14,1.27,119,0.02,none,0.45
2026-06-29T12:21:50,2009,person,106.12,-96.87,2.98,143.72,-42.39,1.19,0.6,0.37,1.95,161,0.02,partial,0.45
2026-06-29T12:21:50,2004,vehicle,38.81,-238.36,0.28,241.5,-80.75,0.07,4.78,1.72,1.98,188,0.02,heavy,0.45
2026-06-29T12:21:50,2015,vehicle,-290.68,207.16,0.1,356.95,144.52,0.02,3.51,2.24,1.3,206,0.02,partial,0.45
2026-06-29T12:21:51,2004,vehicle,38.75,-238.76,0.26,241.89,-80.78,0.06,5.29,2.07,2.04,224,0.02,heavy,0.45
2026-06-29T12:21:51,2015,vehicle,-290.74,207.42,0.13,357.15,144.49,0.02,4.95,1.66,2.26,337,0.02,partial,0.45
2026-06-29T12:21:51,2013,person,284.89,-289.68,1.74,406.3,-45.48,0.25,0.61,0.51,1.72,130,0.02,partial,0.45
2026-06-29T12:21:51,2014,bicycle,288.04,-28.56,1.41,289.45,-5.66,0.28,1.5,0.46,1.24,91,0.02,partial,0.45
2026-06-29T12:21:52,2002,bicycle,-16.38,-15.47,0.97,22.55,-136.63,2.45,1.67,0.49,1.09,84,0.614,none,0.67
2026-06-29T12:21:52,2011,unknown,-287.42,26.64,2.05,288.66,174.7,0.41,0.92,2.37,1.51,152,0.02,none,0.45
2026-06-29T12:21:52,2003,bicycle,380.01,204.8,0.81,431.69,28.32,0.11,1.5,0.6,1.14,213,0.02,partial,0.45
2026-06-29T12:21:52,2005,person,-237.71,-102.43,-0.14,258.84,-156.69,-0.03,0.64,0.61,1.84,142,0.02,heavy,0.45
2026-06-29T12:21:52,2009,person,105.88,-97.04,2.98,143.65,-42.51,1.19,0.71,0.52,1.72,29,0.02,none,0.45
2026-06-29T12:21:53,2009,person,105.69,-97.24,3.0,143.65,-42.62,1.2,0.42,0.42,1.55,103,0.02,none,0.45
2026-06-29T12:21:53,2005,person,-238.05,-102.48,-0.13,259.17,-156.71,-0.03,0.36,0.43,1.63,36,0.02,none,0.45
2026-06-29T12:21:53,2014,bicycle,288.38,-28.33,1.43,289.77,-5.61,0.28,1.59,0.69,0.93,132,0.02,none,0.45
2026-06-29T12:21:53,2013,person,285.66,-290.74,1.73,407.6,-45.5,0.24,0.36,0.41,1.46,124,0.02,partial,0.45
2026-06-29T12:21:53,2007,cart,-122.14,332.68,2.27,354.4,110.16,0.37,1.09,0.78,0.89,258,0.02,none,0.45
2026-06-29T12:21:53,2004,vehicle,38.82,-238.96,0.27,242.09,-80.77,0.06,5.0,1.85,1.67,797,0.02,none,0.55
2026-06-29T12:21:54,2003,bicycle,380.87,205.2,0.8,432.63,28.31,0.11,1.56,0.52,1.36,155,0.02,partial,0.45
2026-06-29T12:21:54,2011,unknown,-287.73,26.5,2.08,288.96,174.74,0.41,1.5,0.71,1.45,37,0.02,none,0.45
2026-06-29T12:21:54,2010,unknown,1.16,-456.47,-0.04,456.47,-89.85,-0.0,2.31,0.7,1.38,83,0.02,none,0.45
2026-06-29T12:21:55,2012,person,43.82,-417.65,1.15,419.95,-84.01,0.16,0.35,0.6,1.99,151,0.02,partial,0.45
2026-06-29T12:21:55,2014,bicycle,288.7,-28.25,1.46,290.08,-5.59,0.29,1.68,0.68,0.92,216,0.02,partial,0.45
2026-06-29T12:21:55,2013,person,286.45,-291.84,1.73,408.94,-45.53,0.24,0.63,0.53,1.89,169,0.02,none,0.45
2026-06-29T12:21:55,2005,person,-238.64,-102.5,-0.14,259.72,-156.76,-0.03,0.51,0.35,1.9,20,0.02,heavy,0.45
2026-06-29T12:21:55,2004,vehicle,38.91,-239.37,0.28,242.51,-80.77,0.07,4.92,2.24,2.14,798,0.02,none,0.55
2026-06-29T12:21:55,2001,person,-603.08,342.48,-0.44,693.54,150.41,-0.04,0.73,0.42,1.67,37,0.02,partial,0.45
2026-06-29T12:21:55,2003,bicycle,381.86,205.59,0.8,433.69,28.3,0.11,1.65,0.54,1.14,195,0.02,partial,0.45
2026-06-29T12:21:56,2010,unknown,0.59,-457.59,-0.01,457.59,-89.93,-0.0,1.57,2.24,1.58,110,0.02,none,0.45
2026-06-29T12:21:56,2007,cart,-122.45,332.96,2.26,354.77,110.19,0.37,0.83,0.53,0.93,78,0.02,none,0.45
2026-06-29T12:21:56,2011,unknown,-288.16,26.21,2.08,289.36,174.8,0.41,0.93,1.02,1.16,77,0.02,none,0.45
2026-06-29T12:21:56,2005,person,-239.16,-102.77,-0.15,260.31,-156.75,-0.03,0.55,0.32,1.76,170,0.02,none,0.45
2026-06-29T12:21:56,2012,person,43.66,-418.87,1.15,421.14,-84.05,0.16,0.62,0.44,1.66,139,0.02,none,0.45
2026-06-29T12:21:57,2006,person,-51.94,81.27,1.38,96.46,122.58,0.82,0.52,0.59,1.8,54,0.246,partial,0.45
2026-06-29T12:21:57,2012,person,43.5,-420.04,1.17,422.29,-84.09,0.16,0.36,0.44,1.79,41,0.02,partial,0.45
2026-06-29T12:21:57,2002,bicycle,-16.67,-15.3,0.99,22.65,-137.45,2.52,1.6,0.56,1.06,171,0.579,partial,0.54
2026-06-29T12:21:57,2004,vehicle,38.92,-239.61,0.25,242.75,-80.77,0.06,4.74,1.82,2.02,674,0.02,none,0.47
2026-06-29T12:21:57,2010,unknown,-0.02,-458.68,0.01,458.68,-90.0,0.0,0.9,2.04,1.23,50,0.02,none,0.45
2026-06-29T12:21:57,2007,cart,-122.82,333.32,2.27,355.23,110.23,0.37,1.4,0.78,1.1,81,0.02,none,0.45
2026-06-29T12:21:57,2001,person,-604.28,343.03,-0.41,694.86,150.42,-0.03,0.52,0.68,1.6,150,0.02,heavy,0.45
2026-06-29T12:21:57,2015,vehicle,-290.94,207.54,0.14,357.38,144.5,0.02,4.69,2.26,2.22,231,0.02,none,0.45
2026-06-29T12:21:58,2002,bicycle,-17.06,-15.28,1.0,22.93,-138.16,2.5,1.97,0.64,1.01,182,0.674,partial,0.65
2026-06-29T12:21:58,2009,person,105.74,-97.47,3.01,143.85,-42.67,1.2,0.57,0.42,1.74,131,0.02,partial,0.45
2026-06-29T12:21:58,2005,person,-239.45,-102.78,-0.13,260.58,-156.77,-0.03,0.62,0.54,1.9,98,0.02,partial,0.45
2026-06-29T12:21:58,2004,vehicle,39.05,-239.98,0.27,243.13,-80.76,0.06,5.01,1.66,1.61,900,0.02,partial,0.47
2026-06-29T12:21:58,2003,bicycle,382.9,205.83,0.82,434.72,28.26,0.11,1.92,0.74,1.1,151,0.02,partial,0.45
2026-06-29T12:21:58,2008,person,-42.64,-228.4,1.71,232.35,-100.58,0.42,0.5,0.63,1.5,30,0.02,none,0.45
2026-06-29T12:21:58,2015,vehicle,-291.04,207.7,0.16,357.56,144.49,0.03,5.05,2.04,1.33,687,0.02,none,0.48
2026-06-29T12:21:58,2012,person,43.37,-421.08,1.14,423.31,-84.12,0.15,0.7,0.54,1.69,114,0.02,partial,0.45
2026-06-29T12:21:58,2001,person,-605.37,343.49,-0.39,696.03,150.43,-0.03,0.37,0.48,1.99,22,0.02,none,0.45
2026-06-29T12:21:59,2012,person,43.12,-422.06,1.13,424.26,-84.17,0.15,0.53,0.48,1.46,37,0.02,none,0.45
2026-06-29T12:21:59,2015,vehicle,-291.23,207.92,0.18,357.84,144.48,0.03,4.28,2.27,1.47,374,0.02,partial,0.45
2026-06-29T12:21:59,2009,person,105.6,-97.77,3.03,143.94,-42.79,1.21,0.41,0.64,1.96,78,0.02,partial,0.45
2026-06-29T12:21:59,2011,unknown,-288.57,26.18,2.06,289.77,174.82,0.41,0.35,2.38,1.46,131,0.02,none,0.45
2026-06-29T12:21:59,2010,unknown,-0.7,-459.62,0.0,459.62,-90.09,0.0,1.88,0.45,1.62,67,0.02,none,0.45
2026-06-29T12:22:00,2013,person,287.15,-293.19,1.74,410.39,-45.6,0.24,0.42,0.65,1.6,155,0.02,heavy,0.45
2026-06-29T12:22:00,2009,person,105.45,-98.17,3.02,144.1,-42.95,1.2,0.46,0.57,1.62,180,0.02,none,0.45
2026-06-29T12:22:00,2010,unknown,-1.3,-460.54,-0.01,460.54,-90.16,-0.0,0.57,1.44,2.2,11,0.02,heavy,0.45
2026-06-29T12:22:00,2012,person,43.02,-423.17,1.12,425.35,-84.19,0.15,0.61,0.52,1.42,144,0.02,none,0.45
2026-06-29T12:22:00,2014,bicycle,288.97,-28.13,1.47,290.34,-5.56,0.29,1.99,0.42,1.16,68,0.02,none,0.45
2026-06-29T12:22:00,2001,person,-606.62,343.97,-0.37,697.35,150.45,-0.03,0.62,0.51,1.63,24,0.02,partial,0.45
2026-06-29T12:22:00,2011,unknown,-289.1,25.91,2.07,290.26,174.88,0.41,1.39,0.54,1.56,77,0.02,none,0.45
2026-06-29T12:22:00,2007,cart,-123.25,333.58,2.25,355.63,110.28,0.36,1.01,0.51,0.97,219,0.02,none,0.45
2026-06-29T12:22:00,2015,vehicle,-291.43,208.25,0.17,358.19,144.45,0.03,4.36,1.68,1.7,250,0.02,none,0.45
2026-06-29T12:22:00,2003,bicycle,383.91,206.16,0.83,435.77,28.24,0.11,1.57,0.64,0.99,118,0.02,partial,0.45
2026-06-29T12:22:01,2011,unknown,-289.56,25.62,2.06,290.7,174.94,0.41,1.95,1.13,1.49,90,0.02,none,0.45
2026-06-29T12:22:01,2013,person,288.04,-294.55,1.77,411.99,-45.64,0.25,0.51,0.59,1.95,148,0.02,none,0.45
2026-06-29T12:22:01,2006,person,-52.38,82.05,1.38,97.36,122.55,0.81,0.65,0.43,1.53,90,0.347,none,0.45
2026-06-29T12:22:01,2015,vehicle,-291.46,208.45,0.17,358.32,144.43,0.03,3.59,2.13,1.62,769,0.02,none,0.53
2026-06-29T12:22:01,2007,cart,-123.59,333.88,2.26,356.02,110.31,0.36,0.93,0.79,1.12,205,0.02,none,0.45
2026-06-29T12:22:02,2006,person,-52.83,82.84,1.37,98.26,122.53,0.8,0.72,0.7,1.59,87,0.219,partial,0.45
2026-06-29T12:22:02,2012,person,42.68,-424.24,1.13,426.38,-84.26,0.15,0.41,0.58,1.94,119,0.02,partial,0.45
2026-06-29T12:22:02,2002,bicycle,-17.32,-15.04,0.98,22.96,-139.03,2.44,1.99,0.47,0.93,202,0.823,none,0.96
2026-06-29T12:22:02,2001,person,-607.8,344.41,-0.34,698.6,150.46,-0.03,0.69,0.3,1.62,122,0.02,none,0.45
2026-06-29T12:22:02,2007,cart,-124.03,334.42,2.23,356.69,110.35,0.36,1.55,0.56,1.1,147,0.02,none,0.45
2026-06-29T12:22:03,2003,bicycle,385.0,206.41,0.83,436.84,28.2,0.11,1.48,0.79,0.97,137,0.02,none,0.45
2026-06-29T12:22:03,2014,bicycle,289.29,-27.83,1.46,290.63,-5.5,0.29,1.43,0.74,0.94,178,0.02,none,0.45
